correct,example_id,label,model_seed,prediction,split,stage,target,target_margin,template,unrestricted_correct,unrestricted_prediction
1,F1:test:701,binding,23,21,test,F1,21,10.7428617477417,constant_distractor,1,21
1,F1:test:276,binding,23,16,test,F1,16,11.852951049804688,predicate_distractor,1,16
1,F1:test:326,binding,23,18,test,F1,18,12.567039489746094,predicate_distractor,1,18
1,F1:test:245,binding,23,21,test,F1,21,10.665414810180664,canonical,1,21
1,F1:test:336,binding,23,16,test,F1,16,9.5740966796875,canonical,1,16
1,F1:test:357,binding,23,25,test,F1,25,11.878898620605469,reversed,1,25
1,F1:test:444,binding,23,16,test,F1,16,12.875153541564941,reversed,1,16
1,F1:test:377,binding,23,21,test,F1,21,10.032148361206055,predicate_distractor,1,21
1,F1:test:453,binding,23,25,test,F1,25,12.007987976074219,reversed,1,25
1,F1:test:567,binding,23,19,test,F1,19,10.814979553222656,predicate_distractor,1,19
1,F1:test:621,binding,23,25,test,F1,25,11.131685256958008,predicate_distractor,1,25
1,F1:test:580,binding,23,20,test,F1,20,12.203039169311523,canonical,1,20
1,F1:test:479,binding,23,27,test,F1,27,10.797508239746094,predicate_distractor,1,27
1,F1:test:363,binding,23,19,test,F1,19,11.044546127319336,constant_distractor,1,19
1,F1:test:136,binding,23,20,test,F1,20,10.657674789428711,predicate_distractor,1,20
1,F1:test:519,binding,23,19,test,F1,19,14.607056617736816,predicate_distractor,1,19
1,F1:test:616,binding,23,20,test,F1,20,12.25546407699585,predicate_distractor,1,20
1,F1:test:679,binding,23,23,test,F1,23,11.31128215789795,canonical,1,23
1,F1:test:75,binding,23,19,test,F1,19,11.22159194946289,constant_distractor,1,19
1,F1:test:138,binding,23,22,test,F1,22,11.063645362854004,predicate_distractor,1,22
1,F1:test:368,binding,23,24,test,F1,24,10.113851070404053,constant_distractor,1,24
1,F1:test:383,binding,23,27,test,F1,27,12.510150909423828,predicate_distractor,1,27
1,F1:test:50,binding,23,18,test,F1,18,10.963444709777832,canonical,1,18
1,F1:test:696,binding,23,16,test,F1,16,10.610960960388184,constant_distractor,1,16
1,F1:test:195,binding,23,19,test,F1,19,13.898227214813232,canonical,1,19
1,F1:test:229,binding,23,17,test,F1,17,13.346555233001709,predicate_distractor,1,17
1,F1:test:640,binding,23,20,test,F1,20,10.50453519821167,reversed,1,20
1,F1:test:467,binding,23,27,test,F1,27,10.32003402709961,constant_distractor,1,27
1,F1:test:537,binding,23,25,test,F1,25,11.619543552398682,canonical,1,25
1,F1:test:92,binding,23,24,test,F1,24,10.666306972503662,predicate_distractor,1,24
1,F1:test:538,binding,23,26,test,F1,26,10.923487663269043,canonical,1,26
1,F1:test:446,binding,23,18,test,F1,18,11.65328311920166,reversed,1,18
1,F1:test:564,binding,23,16,test,F1,16,9.461221694946289,predicate_distractor,1,16
1,F1:test:185,binding,23,21,test,F1,21,12.578447818756104,predicate_distractor,1,21
1,F1:test:267,binding,23,19,test,F1,19,12.114574909210205,constant_distractor,1,19
1,F1:test:505,binding,23,17,test,F1,17,11.680106163024902,constant_distractor,1,17
1,F1:test:43,binding,23,23,test,F1,23,12.381336212158203,predicate_distractor,1,23
1,F1:test:376,binding,23,20,test,F1,20,10.32962703704834,predicate_distractor,1,20
1,F1:test:529,binding,23,17,test,F1,17,10.267987251281738,canonical,1,17
1,F1:test:672,binding,23,16,test,F1,16,12.506976127624512,canonical,1,16
1,F1:test:625,binding,23,17,test,F1,17,12.067950248718262,canonical,1,17
1,F1:test:47,binding,23,27,test,F1,27,12.547298431396484,predicate_distractor,1,27
1,F1:test:619,binding,23,23,test,F1,23,13.15739917755127,predicate_distractor,1,23
1,F1:test:100,binding,23,20,test,F1,20,11.93966007232666,canonical,1,20
1,F1:test:676,binding,23,20,test,F1,20,11.875450134277344,canonical,1,20
1,F1:test:38,binding,23,18,test,F1,18,11.236166000366211,predicate_distractor,1,18
1,F1:test:296,binding,23,24,test,F1,24,9.837111949920654,canonical,1,24
1,F1:test:403,binding,23,23,test,F1,23,14.585710048675537,reversed,1,23
1,F1:test:437,binding,23,21,test,F1,21,12.22324275970459,canonical,1,21
1,F1:test:328,binding,23,20,test,F1,20,8.580755233764648,predicate_distractor,1,20
1,F1:test:487,binding,23,23,test,F1,23,12.558284759521484,canonical,1,23
1,F1:test:753,binding,23,25,test,F1,25,10.588789939880371,constant_distractor,1,25
1,F1:test:715,binding,23,23,test,F1,23,11.286130905151367,predicate_distractor,1,23
1,F1:test:36,binding,23,16,test,F1,16,10.466024398803711,predicate_distractor,1,16
1,F1:test:94,binding,23,26,test,F1,26,13.529759407043457,predicate_distractor,1,26
1,F1:test:456,binding,23,16,test,F1,16,13.483765125274658,constant_distractor,1,16
1,F1:test:364,binding,23,20,test,F1,20,9.553898811340332,constant_distractor,1,20
1,F1:test:249,binding,23,25,test,F1,25,12.256048202514648,canonical,1,25
1,F1:test:461,binding,23,21,test,F1,21,11.349925994873047,constant_distractor,1,21
1,F1:test:131,binding,23,27,test,F1,27,10.93927001953125,constant_distractor,1,27
1,F1:test:320,binding,23,24,test,F1,24,10.19214153289795,constant_distractor,1,24
1,F1:test:218,binding,23,18,test,F1,18,12.293618202209473,constant_distractor,1,18
1,F1:test:2,binding,23,18,test,F1,18,12.413187026977539,canonical,1,18
1,F1:test:342,binding,23,22,test,F1,22,9.728029251098633,canonical,1,22
1,F1:test:516,binding,23,16,test,F1,16,11.20909595489502,predicate_distractor,1,16
1,F1:test:115,binding,23,23,test,F1,23,13.37290334701538,reversed,1,23
1,F1:test:128,binding,23,24,test,F1,24,10.275830268859863,constant_distractor,1,24
1,F1:test:547,binding,23,23,test,F1,23,13.359743595123291,reversed,1,23
1,F1:test:637,binding,23,17,test,F1,17,13.149585247039795,reversed,1,17
1,F1:test:633,binding,23,25,test,F1,25,10.047262191772461,canonical,1,25
1,F1:test:390,binding,23,22,test,F1,22,11.457087516784668,canonical,1,22
1,F1:test:660,binding,23,16,test,F1,16,9.835630416870117,predicate_distractor,1,16
1,F1:test:384,binding,23,16,test,F1,16,11.193931579589844,canonical,1,16
1,F1:test:746,binding,23,18,test,F1,18,12.292340278625488,constant_distractor,1,18
1,F1:test:536,binding,23,24,test,F1,24,11.144138813018799,canonical,1,24
1,F1:test:200,binding,23,24,test,F1,24,9.376791000366211,canonical,1,24
1,F1:test:343,binding,23,23,test,F1,23,11.120859146118164,canonical,1,23
1,F1:test:317,binding,23,21,test,F1,21,10.414462089538574,constant_distractor,1,21
1,F1:test:303,binding,23,19,test,F1,19,10.799992084503174,reversed,1,19
1,F1:test:730,binding,23,26,test,F1,26,11.861400604248047,canonical,1,26
1,F1:test:436,binding,23,20,test,F1,20,12.662726879119873,canonical,1,20
1,F1:test:700,binding,23,20,test,F1,20,12.17302417755127,constant_distractor,1,20
1,F1:test:435,binding,23,19,test,F1,19,9.756274223327637,canonical,1,19
1,F1:test:189,binding,23,25,test,F1,25,10.656551361083984,predicate_distractor,1,25
1,F1:test:605,binding,23,21,test,F1,21,12.191605567932129,constant_distractor,1,21
1,F1:test:13,binding,23,17,test,F1,17,14.103368282318115,reversed,1,17
1,F1:test:322,binding,23,26,test,F1,26,10.649178504943848,constant_distractor,1,26
1,F1:test:517,binding,23,17,test,F1,17,10.937233924865723,predicate_distractor,1,17
1,F1:test:152,binding,23,24,test,F1,24,10.833509922027588,canonical,1,24
1,F1:test:288,binding,23,16,test,F1,16,11.790783882141113,canonical,1,16
1,F1:test:734,binding,23,18,test,F1,18,10.760900497436523,reversed,1,18
1,F1:test:258,binding,23,22,test,F1,22,11.374140739440918,reversed,1,22
1,F1:test:7,binding,23,23,test,F1,23,12.412273406982422,canonical,1,23
1,F1:test:551,binding,23,27,test,F1,27,12.95876407623291,reversed,1,27
1,F1:test:16,binding,23,20,test,F1,20,11.841658115386963,reversed,1,20
1,F1:test:181,binding,23,17,test,F1,17,12.897965431213379,predicate_distractor,1,17
1,F1:test:148,binding,23,20,test,F1,20,11.91125774383545,canonical,1,20
1,F1:test:290,binding,23,18,test,F1,18,12.638063430786133,canonical,1,18
1,F1:test:354,binding,23,22,test,F1,22,10.507369041442871,reversed,1,22
1,F1:test:374,binding,23,18,test,F1,18,12.375293731689453,predicate_distractor,1,18
1,F1:test:98,binding,23,18,test,F1,18,13.147235870361328,canonical,1,18
1,F1:test:289,binding,23,17,test,F1,17,12.174763202667236,canonical,1,17
1,F1:test:615,binding,23,19,test,F1,19,12.950739860534668,predicate_distractor,1,19
1,F1:test:646,binding,23,26,test,F1,26,12.859517097473145,reversed,1,26
1,F1:test:295,binding,23,23,test,F1,23,12.411685466766357,canonical,1,23
1,F1:test:576,binding,23,16,test,F1,16,9.98359489440918,canonical,1,16
1,F1:test:675,binding,23,19,test,F1,19,14.218368530273438,canonical,1,19
1,F1:test:541,binding,23,17,test,F1,17,14.386563301086426,reversed,1,17
1,F1:test:265,binding,23,17,test,F1,17,9.190651893615723,constant_distractor,1,17
1,F1:test:170,binding,23,18,test,F1,18,9.251644134521484,constant_distractor,1,18
1,F1:test:509,binding,23,21,test,F1,21,8.210350036621094,constant_distractor,1,21
1,F1:test:340,binding,23,20,test,F1,20,10.392151832580566,canonical,1,20
1,F1:test:68,binding,23,24,test,F1,24,10.059212684631348,reversed,1,24
1,F1:test:261,binding,23,25,test,F1,25,11.563742637634277,reversed,1,25
1,F1:test:413,binding,23,21,test,F1,21,11.493863105773926,constant_distractor,1,21
1,F1:test:766,binding,23,26,test,F1,26,13.177512168884277,predicate_distractor,1,26
1,F1:test:110,binding,23,18,test,F1,18,12.757524490356445,reversed,1,18
1,F1:test:216,binding,23,16,test,F1,16,13.527520179748535,constant_distractor,1,16
1,F1:test:330,binding,23,22,test,F1,22,9.741010665893555,predicate_distractor,1,22
1,F1:test:627,binding,23,19,test,F1,19,11.066031455993652,canonical,1,19
1,F1:test:465,binding,23,25,test,F1,25,11.943655014038086,constant_distractor,1,25
1,F1:test:1,binding,23,17,test,F1,17,10.46614933013916,canonical,1,17
1,F1:test:530,binding,23,18,test,F1,18,11.944847106933594,canonical,1,18
1,F1:test:680,binding,23,24,test,F1,24,10.834286212921143,canonical,1,24
1,F1:test:205,binding,23,17,test,F1,17,12.71403694152832,reversed,1,17
1,F1:test:694,binding,23,26,test,F1,26,13.358214378356934,reversed,1,26
1,F1:test:90,binding,23,22,test,F1,22,9.81572437286377,predicate_distractor,1,22
1,F1:test:535,binding,23,23,test,F1,23,12.437962055206299,canonical,1,23
1,F1:test:488,binding,23,24,test,F1,24,11.053295612335205,canonical,1,24
1,F1:test:657,binding,23,25,test,F1,25,11.579271793365479,constant_distractor,1,25
1,F1:test:575,binding,23,27,test,F1,27,12.724754810333252,predicate_distractor,1,27
1,F1:test:612,binding,23,16,test,F1,16,11.461336135864258,predicate_distractor,1,16
1,F1:test:606,binding,23,22,test,F1,22,9.038871765136719,constant_distractor,1,22
1,F1:test:702,binding,23,22,test,F1,22,10.742289066314697,constant_distractor,1,22
1,F1:test:145,binding,23,17,test,F1,17,12.61524772644043,canonical,1,17
1,F1:test:25,binding,23,17,test,F1,17,11.167176246643066,constant_distractor,1,17
1,F1:test:478,binding,23,26,test,F1,26,14.314262390136719,predicate_distractor,1,26
1,F1:test:37,binding,23,17,test,F1,17,12.7577543258667,predicate_distractor,1,17
1,F1:test:623,binding,23,27,test,F1,27,11.297694206237793,predicate_distractor,1,27
1,F1:test:481,binding,23,17,test,F1,17,12.570888996124268,canonical,1,17
1,F1:test:558,binding,23,22,test,F1,22,9.596565246582031,constant_distractor,1,22
1,F1:test:93,binding,23,25,test,F1,25,12.318597793579102,predicate_distractor,1,25
1,F1:test:311,binding,23,27,test,F1,27,11.787989139556885,reversed,1,27
1,F1:test:44,binding,23,24,test,F1,24,10.923770427703857,predicate_distractor,1,24
1,F1:test:686,binding,23,18,test,F1,18,12.355056762695312,reversed,1,18
1,F1:test:739,binding,23,23,test,F1,23,11.539713859558105,reversed,1,23
1,F1:test:352,binding,23,20,test,F1,20,13.88589859008789,reversed,1,20
1,F1:test:455,binding,23,27,test,F1,27,13.873029708862305,reversed,1,27
1,F1:test:6,binding,23,22,test,F1,22,12.292455196380615,canonical,1,22
1,F1:test:638,binding,23,18,test,F1,18,12.504241943359375,reversed,1,18
1,F1:test:214,binding,23,26,test,F1,26,14.00713586807251,reversed,1,26
1,F1:test:722,binding,23,18,test,F1,18,11.561128616333008,canonical,1,18
1,F1:test:690,binding,23,22,test,F1,22,11.283631324768066,reversed,1,22
1,F1:test:154,binding,23,26,test,F1,26,13.516671180725098,canonical,1,26
1,F1:test:76,binding,23,20,test,F1,20,10.19066047668457,constant_distractor,1,20
1,F1:test:369,binding,23,25,test,F1,25,10.275383949279785,constant_distractor,1,25
1,F1:test:725,binding,23,21,test,F1,21,11.52286672592163,canonical,1,21
1,F1:test:253,binding,23,17,test,F1,17,12.243952751159668,reversed,1,17
1,F1:test:184,binding,23,20,test,F1,20,13.911993026733398,predicate_distractor,1,20
1,F1:test:273,binding,23,25,test,F1,25,12.20561695098877,constant_distractor,1,25
1,F1:test:451,binding,23,23,test,F1,23,13.385024070739746,reversed,1,23
1,F1:test:674,binding,23,18,test,F1,18,11.350288391113281,canonical,1,18
1,F1:test:641,binding,23,21,test,F1,21,10.842917919158936,reversed,1,21
1,F1:test:747,binding,23,19,test,F1,19,10.906821250915527,constant_distractor,1,19
1,F1:test:135,binding,23,19,test,F1,19,11.71366024017334,predicate_distractor,1,19
1,F1:test:239,binding,23,27,test,F1,27,11.820317268371582,predicate_distractor,1,27
1,F1:test:745,binding,23,17,test,F1,17,9.907500267028809,constant_distractor,1,17
1,F1:test:32,binding,23,24,test,F1,24,10.242226600646973,constant_distractor,1,24
1,F1:test:392,binding,23,24,test,F1,24,10.383411407470703,canonical,1,24
1,F1:test:692,binding,23,24,test,F1,24,10.781096458435059,reversed,1,24
1,F1:test:325,binding,23,17,test,F1,17,14.945836067199707,predicate_distractor,1,17
1,F1:test:500,binding,23,24,test,F1,24,11.698160648345947,reversed,1,24
1,F1:test:688,binding,23,20,test,F1,20,12.431886672973633,reversed,1,20
1,F1:test:67,binding,23,23,test,F1,23,12.34003734588623,reversed,1,23
1,F1:test:420,binding,23,16,test,F1,16,12.587684631347656,predicate_distractor,1,16
1,F1:test:599,binding,23,27,test,F1,27,11.821125030517578,reversed,1,27
1,F1:test:171,binding,23,19,test,F1,19,12.114521026611328,constant_distractor,1,19
1,F1:test:266,binding,23,18,test,F1,18,14.649024963378906,constant_distractor,1,18
1,F1:test:121,binding,23,17,test,F1,17,9.889763832092285,constant_distractor,1,17
1,F1:test:123,binding,23,19,test,F1,19,11.160950660705566,constant_distractor,1,19
1,F1:test:120,binding,23,16,test,F1,16,12.23066520690918,constant_distractor,1,16
1,F1:test:735,binding,23,19,test,F1,19,14.28939437866211,reversed,1,19
1,F1:test:408,binding,23,16,test,F1,16,13.889294147491455,constant_distractor,1,16
1,F1:test:723,binding,23,19,test,F1,19,14.26496934890747,canonical,1,19
1,F1:test:59,binding,23,27,test,F1,27,11.930574417114258,canonical,1,27
1,F1:test:531,binding,23,19,test,F1,19,15.102023124694824,canonical,1,19
1,F1:test:440,binding,23,24,test,F1,24,10.904707908630371,canonical,1,24
1,F1:test:8,binding,23,24,test,F1,24,10.421269416809082,canonical,1,24
1,F1:test:639,binding,23,19,test,F1,19,11.625761032104492,reversed,1,19
1,F1:test:180,binding,23,16,test,F1,16,11.592643737792969,predicate_distractor,1,16
1,F1:test:395,binding,23,27,test,F1,27,11.646986961364746,canonical,1,27
1,F1:test:196,binding,23,20,test,F1,20,11.54112195968628,canonical,1,20
1,F1:test:589,binding,23,17,test,F1,17,14.565802097320557,reversed,1,17
1,F1:test:316,binding,23,20,test,F1,20,10.219465255737305,constant_distractor,1,20
1,F1:test:48,binding,23,16,test,F1,16,9.91279125213623,canonical,1,16
1,F1:test:466,binding,23,26,test,F1,26,10.991432189941406,constant_distractor,1,26
1,F1:test:15,binding,23,19,test,F1,19,12.587814807891846,reversed,1,19
1,F1:test:51,binding,23,19,test,F1,19,11.797492027282715,canonical,1,19
1,F1:test:286,binding,23,26,test,F1,26,13.848252296447754,predicate_distractor,1,26
1,F1:test:717,binding,23,25,test,F1,25,12.378060340881348,predicate_distractor,1,25
1,F1:test:244,binding,23,20,test,F1,20,10.469756126403809,canonical,1,20
1,F1:test:194,binding,23,18,test,F1,18,11.74448299407959,canonical,1,18
1,F1:test:201,binding,23,25,test,F1,25,11.032567977905273,canonical,1,25
1,F1:test:285,binding,23,25,test,F1,25,12.749787330627441,predicate_distractor,1,25
1,F1:test:629,binding,23,21,test,F1,21,10.98513126373291,canonical,1,21
1,F1:test:246,binding,23,22,test,F1,22,10.917896270751953,canonical,1,22
1,F1:test:23,binding,23,27,test,F1,27,12.726140975952148,reversed,1,27
1,F1:test:277,binding,23,17,test,F1,17,14.23747444152832,predicate_distractor,1,17
1,F1:test:548,binding,23,24,test,F1,24,10.938878059387207,reversed,1,24
1,F1:test:573,binding,23,25,test,F1,25,10.780357360839844,predicate_distractor,1,25
1,F1:test:476,binding,23,24,test,F1,24,8.9977445602417,predicate_distractor,1,24
1,F1:test:230,binding,23,18,test,F1,18,13.279495239257812,predicate_distractor,1,18
1,F1:test:124,binding,23,20,test,F1,20,11.263192176818848,constant_distractor,1,20
1,F1:test:156,binding,23,16,test,F1,16,12.255337715148926,reversed,1,16
1,F1:test:590,binding,23,18,test,F1,18,12.326913833618164,reversed,1,18
1,F1:test:158,binding,23,18,test,F1,18,12.521369934082031,reversed,1,18
1,F1:test:711,binding,23,19,test,F1,19,13.344417572021484,predicate_distractor,1,19
1,F1:test:741,binding,23,25,test,F1,25,12.837154388427734,reversed,1,25
1,F1:test:503,binding,23,27,test,F1,27,10.727067947387695,reversed,1,27
1,F1:test:348,binding,23,16,test,F1,16,10.947431564331055,reversed,1,16
1,F1:test:344,binding,23,24,test,F1,24,9.641474723815918,canonical,1,24
1,F1:test:704,binding,23,24,test,F1,24,10.074033737182617,constant_distractor,1,24
1,F1:test:223,binding,23,23,test,F1,23,10.101443767547607,constant_distractor,1,23
1,F1:test:80,binding,23,24,test,F1,24,9.90915298461914,constant_distractor,1,24
1,F1:test:334,binding,23,26,test,F1,26,12.818130493164062,predicate_distractor,1,26
1,F1:test:375,binding,23,19,test,F1,19,7.767888069152832,predicate_distractor,1,19
1,F1:test:472,binding,23,20,test,F1,20,11.873122215270996,predicate_distractor,1,20
1,F1:test:335,binding,23,27,test,F1,27,11.907181739807129,predicate_distractor,1,27
1,F1:test:345,binding,23,25,test,F1,25,11.273809432983398,canonical,1,25
1,F1:test:604,binding,23,20,test,F1,20,10.265215873718262,constant_distractor,1,20
1,F1:test:483,binding,23,19,test,F1,19,13.88917064666748,canonical,1,19
1,F1:test:510,binding,23,22,test,F1,22,9.34620475769043,constant_distractor,1,22
1,F1:test:87,binding,23,19,test,F1,19,12.724873065948486,predicate_distractor,1,19
1,F1:test:151,binding,23,23,test,F1,23,10.680912017822266,canonical,1,23
1,F1:test:66,binding,23,22,test,F1,22,10.301288604736328,reversed,1,22
1,F1:test:117,binding,23,25,test,F1,25,12.59085464477539,reversed,1,25
1,F1:test:191,binding,23,27,test,F1,27,14.143263339996338,predicate_distractor,1,27
1,F1:test:270,binding,23,22,test,F1,22,11.383922576904297,constant_distractor,1,22
1,F1:test:533,binding,23,21,test,F1,21,12.175938606262207,canonical,1,21
1,F1:test:217,binding,23,17,test,F1,17,9.940603733062744,constant_distractor,1,17
1,F1:test:203,binding,23,27,test,F1,27,9.282999038696289,canonical,1,27
1,F1:test:543,binding,23,19,test,F1,19,12.587814807891846,reversed,1,19
1,F1:test:274,binding,23,26,test,F1,26,10.506037712097168,constant_distractor,1,26
1,F1:test:470,binding,23,18,test,F1,18,11.107966423034668,predicate_distractor,1,18
1,F1:test:427,binding,23,23,test,F1,23,14.230778694152832,predicate_distractor,1,23
1,F1:test:496,binding,23,20,test,F1,20,12.792797088623047,reversed,1,20
1,F1:test:429,binding,23,25,test,F1,25,12.050211429595947,predicate_distractor,1,25
1,F1:test:85,binding,23,17,test,F1,17,13.071476936340332,predicate_distractor,1,17
1,F1:test:419,binding,23,27,test,F1,27,12.592991828918457,constant_distractor,1,27
1,F1:test:767,binding,23,27,test,F1,27,11.45181941986084,predicate_distractor,1,27
1,F1:test:528,binding,23,16,test,F1,16,11.333563804626465,canonical,1,16
1,F1:test:262,binding,23,26,test,F1,26,11.677863121032715,reversed,1,26
1,F1:test:173,binding,23,21,test,F1,21,10.368085384368896,constant_distractor,1,21
1,F1:test:70,binding,23,26,test,F1,26,12.313553810119629,reversed,1,26
1,F1:test:570,binding,23,22,test,F1,22,11.520737648010254,predicate_distractor,1,22
1,F1:test:482,binding,23,18,test,F1,18,11.7605619430542,canonical,1,18
1,F1:test:346,binding,23,26,test,F1,26,13.478743553161621,canonical,1,26
1,F1:test:762,binding,23,22,test,F1,22,10.876519203186035,predicate_distractor,1,22
1,F1:test:97,binding,23,17,test,F1,17,11.988565444946289,canonical,1,17
1,F1:test:449,binding,23,21,test,F1,21,12.171527862548828,reversed,1,21
1,F1:test:450,binding,23,22,test,F1,22,12.971250534057617,reversed,1,22
1,F1:test:431,binding,23,27,test,F1,27,11.462380409240723,predicate_distractor,1,27
1,F1:test:562,binding,23,26,test,F1,26,10.285993576049805,constant_distractor,1,26
1,F1:test:21,binding,23,25,test,F1,25,11.989680290222168,reversed,1,25
1,F1:validation:471,binding,37,19,validation,F1,19,14.700317859649658,predicate_distractor,1,19
1,F1:validation:279,binding,37,19,validation,F1,19,14.8018159866333,predicate_distractor,1,19
1,F1:validation:350,binding,37,18,validation,F1,18,11.139948844909668,reversed,1,18
1,F1:validation:637,binding,37,17,validation,F1,17,8.716317176818848,reversed,1,17
1,F1:validation:27,binding,37,19,validation,F1,19,10.780643463134766,constant_distractor,1,19
1,F1:validation:597,binding,37,25,validation,F1,25,13.067968130111694,reversed,1,25
1,F1:validation:456,binding,37,16,validation,F1,16,11.390167236328125,constant_distractor,1,16
1,F1:validation:682,binding,37,26,validation,F1,26,13.214952945709229,canonical,1,26
1,F1:validation:738,binding,37,22,validation,F1,22,9.681467056274414,reversed,1,22
1,F1:validation:132,binding,37,16,validation,F1,16,10.842966079711914,predicate_distractor,1,16
1,F1:validation:702,binding,37,22,validation,F1,22,18.625298976898193,constant_distractor,1,22
1,F1:validation:661,binding,37,17,validation,F1,17,8.978103637695312,predicate_distractor,1,17
1,F1:validation:375,binding,37,19,validation,F1,19,15.31640338897705,predicate_distractor,1,19
1,F1:validation:407,binding,37,27,validation,F1,27,12.60546064376831,reversed,1,27
1,F1:validation:448,binding,37,20,validation,F1,20,10.971858978271484,reversed,1,20
1,F1:validation:90,binding,37,22,validation,F1,22,8.179530143737793,predicate_distractor,1,22
1,F1:validation:486,binding,37,22,validation,F1,22,9.01726245880127,canonical,1,22
1,F1:validation:36,binding,37,16,validation,F1,16,9.630686283111572,predicate_distractor,1,16
1,F1:validation:599,binding,37,27,validation,F1,27,14.351373195648193,reversed,1,27
1,F1:validation:650,binding,37,18,validation,F1,18,11.510357856750488,constant_distractor,1,18
1,F1:validation:536,binding,37,24,validation,F1,24,9.534004211425781,canonical,1,24
1,F1:validation:7,binding,37,23,validation,F1,23,12.054483890533447,canonical,1,23
1,F1:validation:479,binding,37,27,validation,F1,27,11.746901512145996,predicate_distractor,1,27
1,F1:validation:649,binding,37,17,validation,F1,17,11.429205894470215,constant_distractor,1,17
1,F1:validation:643,binding,37,23,validation,F1,23,15.634605407714844,reversed,1,23
1,F1:validation:614,binding,37,18,validation,F1,18,9.406600952148438,predicate_distractor,1,18
1,F1:validation:274,binding,37,26,validation,F1,26,9.263204574584961,constant_distractor,1,26
1,F1:validation:151,binding,37,23,validation,F1,23,11.752164363861084,canonical,1,23
1,F1:validation:727,binding,37,23,validation,F1,23,12.324944496154785,canonical,1,23
1,F1:validation:60,binding,37,16,validation,F1,16,11.748749256134033,reversed,1,16
1,F1:validation:272,binding,37,24,validation,F1,24,7.473151206970215,constant_distractor,1,24
1,F1:validation:494,binding,37,18,validation,F1,18,13.504571914672852,reversed,1,18
1,F1:validation:164,binding,37,24,validation,F1,24,11.729859352111816,reversed,1,24
1,F1:validation:631,binding,37,23,validation,F1,23,11.682357788085938,canonical,1,23
1,F1:validation:341,binding,37,21,validation,F1,21,10.497676849365234,canonical,1,21
1,F1:validation:425,binding,37,21,validation,F1,21,11.502257347106934,predicate_distractor,1,21
1,F1:validation:62,binding,37,18,validation,F1,18,14.788159370422363,reversed,1,18
1,F1:validation:595,binding,37,23,validation,F1,23,15.633208274841309,reversed,1,23
1,F1:validation:492,binding,37,16,validation,F1,16,11.593230247497559,reversed,1,16
1,F1:validation:251,binding,37,27,validation,F1,27,11.810713768005371,canonical,1,27
1,F1:validation:231,binding,37,19,validation,F1,19,15.105268955230713,predicate_distractor,1,19
1,F1:validation:47,binding,37,27,validation,F1,27,14.598830699920654,predicate_distractor,1,27
1,F1:validation:517,binding,37,17,validation,F1,17,10.17704963684082,predicate_distractor,1,17
1,F1:validation:136,binding,37,20,validation,F1,20,10.625593185424805,predicate_distractor,1,20
1,F1:validation:706,binding,37,26,validation,F1,26,11.597626209259033,constant_distractor,1,26
1,F1:validation:157,binding,37,17,validation,F1,17,9.605171203613281,reversed,1,17
1,F1:validation:215,binding,37,27,validation,F1,27,12.670348167419434,reversed,1,27
1,F1:validation:361,binding,37,17,validation,F1,17,8.719797134399414,constant_distractor,1,17
1,F1:validation:150,binding,37,22,validation,F1,22,11.880691528320312,canonical,1,22
1,F1:validation:281,binding,37,21,validation,F1,21,12.78568983078003,predicate_distractor,1,21
1,F1:validation:349,binding,37,17,validation,F1,17,12.1803560256958,reversed,1,17
1,F1:validation:211,binding,37,23,validation,F1,23,14.697472095489502,reversed,1,23
1,F1:validation:512,binding,37,24,validation,F1,24,11.724517822265625,constant_distractor,1,24
1,F1:validation:578,binding,37,18,validation,F1,18,9.805091857910156,canonical,1,18
1,F1:validation:709,binding,37,17,validation,F1,17,9.066906929016113,predicate_distractor,1,17
1,F1:validation:115,binding,37,23,validation,F1,23,15.634605407714844,reversed,1,23
1,F1:validation:549,binding,37,25,validation,F1,25,13.219892024993896,reversed,1,25
1,F1:validation:53,binding,37,21,validation,F1,21,9.600667953491211,canonical,1,21
1,F1:validation:218,binding,37,18,validation,F1,18,13.528183937072754,constant_distractor,1,18
1,F1:validation:469,binding,37,17,validation,F1,17,10.587873458862305,predicate_distractor,1,17
1,F1:validation:428,binding,37,24,validation,F1,24,9.70153522491455,predicate_distractor,1,24
1,F1:validation:518,binding,37,18,validation,F1,18,9.681859016418457,predicate_distractor,1,18
1,F1:validation:598,binding,37,26,validation,F1,26,13.99512243270874,reversed,1,26
1,F1:validation:634,binding,37,26,validation,F1,26,12.389928817749023,canonical,1,26
1,F1:validation:78,binding,37,22,validation,F1,22,8.732553482055664,constant_distractor,1,22
1,F1:validation:238,binding,37,26,validation,F1,26,11.403738021850586,predicate_distractor,1,26
1,F1:validation:138,binding,37,22,validation,F1,22,12.8722243309021,predicate_distractor,1,22
1,F1:validation:249,binding,37,25,validation,F1,25,14.382860898971558,canonical,1,25
1,F1:validation:210,binding,37,22,validation,F1,22,11.743517875671387,reversed,1,22
1,F1:validation:135,binding,37,19,validation,F1,19,10.464073181152344,predicate_distractor,1,19
1,F1:validation:594,binding,37,22,validation,F1,22,12.601906776428223,reversed,1,22
1,F1:validation:223,binding,37,23,validation,F1,23,12.864434242248535,constant_distractor,1,23
1,F1:validation:430,binding,37,26,validation,F1,26,12.664963722229004,predicate_distractor,1,26
1,F1:validation:260,binding,37,24,validation,F1,24,10.993502616882324,reversed,1,24
