binary_correct,binary_margin,correct,example_id,label,model_seed,namespace,prediction,split,stage,target,template
1,6.13062858581543,1,P0:validation:38,positive,23,va,60,validation,P0,60,disjunction_introduction
1,29.546499252319336,1,P0:validation:75,negative,23,va,61,validation,P0,61,double_negation
1,10.20723819732666,1,P0:validation:336,positive,23,va,60,validation,P0,60,double_negation
1,11.125067710876465,1,P0:validation:462,positive,23,va,60,validation,P0,60,double_negation
1,20.498695611953735,1,P0:validation:481,negative,23,va,61,validation,P0,61,conjunction_elimination
1,19.319180727005005,1,P0:validation:445,negative,23,va,61,validation,P0,61,conjunction_elimination
1,3.567007064819336,1,P0:validation:149,negative,23,va,61,validation,P0,61,disjunction_introduction
1,10.258368492126465,1,P0:validation:40,positive,23,va,60,validation,P0,60,conjunction_elimination
1,26.561888694763184,1,P0:validation:113,negative,23,va,61,validation,P0,61,disjunction_introduction
1,7.130687713623047,1,P0:validation:98,positive,23,va,60,validation,P0,60,disjunction_introduction
0,-2.3209686279296875,0,P0:validation:221,negative,23,va,60,validation,P0,61,disjunction_introduction
1,11.1770601272583,1,P0:validation:160,positive,23,va,60,validation,P0,60,conjunction_elimination
1,8.622559547424316,1,P0:validation:161,negative,23,va,61,validation,P0,61,disjunction_introduction
1,28.140522956848145,1,P0:validation:195,negative,23,va,61,validation,P0,61,double_negation
1,14.724514961242676,1,P0:validation:190,positive,23,va,60,validation,P0,60,conjunction_elimination
1,7.109671592712402,1,P0:validation:476,positive,23,va,60,validation,P0,60,disjunction_introduction
1,11.160567283630371,1,P0:validation:164,positive,23,va,60,validation,P0,60,disjunction_introduction
1,8.195356369018555,1,P0:validation:47,negative,23,va,61,validation,P0,61,disjunction_introduction
1,9.483966827392578,1,P0:validation:378,positive,23,va,60,validation,P0,60,double_negation
0,-1.2837343215942383,0,P0:validation:152,positive,23,va,61,validation,P0,60,disjunction_introduction
1,24.07646894454956,1,P0:validation:241,negative,23,va,61,validation,P0,61,conjunction_elimination
0,-4.111540794372559,0,P0:validation:464,positive,23,va,61,validation,P0,60,disjunction_introduction
1,29.546499252319336,1,P0:validation:129,negative,23,va,61,validation,P0,61,double_negation
1,7.904445648193359,1,P0:validation:412,positive,23,va,60,validation,P0,60,conjunction_elimination
1,15.18525505065918,1,P0:validation:84,positive,23,va,60,validation,P0,60,double_negation
1,10.737753868103027,1,P0:validation:188,positive,23,va,60,validation,P0,60,disjunction_introduction
1,6.819458961486816,1,P0:validation:68,positive,23,va,60,validation,P0,60,disjunction_introduction
1,8.066459655761719,1,P0:validation:206,positive,23,va,60,validation,P0,60,disjunction_introduction
1,9.483966827392578,1,P0:validation:156,positive,23,va,60,validation,P0,60,double_negation
1,27.69209861755371,1,P0:validation:153,negative,23,va,61,validation,P0,61,double_negation
1,12.235551834106445,1,P0:validation:426,positive,23,va,60,validation,P0,60,double_negation
1,12.211870193481445,1,P0:validation:286,positive,23,va,60,validation,P0,60,conjunction_elimination
1,13.629321575164795,1,P0:validation:58,positive,23,va,60,validation,P0,60,conjunction_elimination
1,22.15689706802368,1,P0:validation:199,negative,23,va,61,validation,P0,61,conjunction_elimination
1,20.44284152984619,1,P0:validation:367,negative,23,va,61,validation,P0,61,conjunction_elimination
1,11.125067710876465,1,P0:validation:264,positive,23,va,60,validation,P0,60,double_negation
1,23.807769298553467,1,P0:validation:459,negative,23,va,61,validation,P0,61,double_negation
1,26.797627449035645,1,P0:validation:383,negative,23,va,61,validation,P0,61,disjunction_introduction
1,21.472169399261475,1,P0:validation:119,negative,23,va,61,validation,P0,61,disjunction_introduction
1,7.243533134460449,1,P0:validation:212,positive,23,va,60,validation,P0,60,disjunction_introduction
1,25.649436473846436,1,P0:validation:85,negative,23,va,61,validation,P0,61,conjunction_elimination
1,9.387453556060791,1,P0:validation:21,negative,23,va,61,validation,P0,61,double_negation
1,16.190216779708862,1,P0:validation:427,negative,23,va,61,validation,P0,61,conjunction_elimination
1,24.86781597137451,1,P0:validation:127,negative,23,va,61,validation,P0,61,conjunction_elimination
1,24.382131576538086,1,P0:validation:159,negative,23,va,61,validation,P0,61,double_negation
1,9.483966827392578,1,P0:validation:318,positive,23,va,60,validation,P0,60,double_negation
1,28.675607681274414,1,P0:validation:189,negative,23,va,61,validation,P0,61,double_negation
1,14.377713918685913,1,P0:validation:311,negative,23,va,61,validation,P0,61,disjunction_introduction
1,12.000741004943848,1,P0:validation:249,negative,23,va,61,validation,P0,61,double_negation
1,10.211445808410645,1,P0:validation:132,positive,23,va,60,validation,P0,60,double_negation
1,15.18525505065918,1,P0:validation:432,positive,23,va,60,validation,P0,60,double_negation
1,18.6191064119339,1,P0:validation:91,negative,23,va,61,validation,P0,61,conjunction_elimination
1,16.327897548675537,1,P0:validation:403,negative,23,va,61,validation,P0,61,conjunction_elimination
1,10.20723819732666,1,P0:validation:492,positive,23,va,60,validation,P0,60,double_negation
1,12.397088050842285,1,P0:validation:138,positive,23,va,60,validation,P0,60,double_negation
1,28.559908866882324,1,P0:validation:77,negative,23,va,61,validation,P0,61,disjunction_introduction
1,9.962174415588379,1,P0:validation:14,positive,23,va,60,validation,P0,60,disjunction_introduction
1,28.559908866882324,1,P0:validation:137,negative,23,va,61,validation,P0,61,disjunction_introduction
1,29.900493621826172,1,P0:validation:227,negative,23,va,61,validation,P0,61,disjunction_introduction
1,12.77673053741455,1,P0:validation:498,positive,23,va,60,validation,P0,60,double_negation
1,11.716405868530273,1,P0:validation:111,negative,23,va,61,validation,P0,61,double_negation
1,20.560114860534668,1,P0:validation:477,negative,23,va,61,validation,P0,61,double_negation
1,17.153472185134888,1,P0:validation:463,negative,23,va,61,validation,P0,61,conjunction_elimination
1,10.720492362976074,1,P0:validation:428,positive,23,va,60,validation,P0,60,disjunction_introduction
1,6.349686622619629,1,P0:validation:410,positive,23,va,60,validation,P0,60,disjunction_introduction
1,11.95615553855896,1,P0:validation:293,negative,23,va,61,validation,P0,61,disjunction_introduction
1,18.003662943840027,1,P0:validation:27,negative,23,va,61,validation,P0,61,double_negation
1,13.511039733886719,1,P0:validation:240,positive,23,va,60,validation,P0,60,double_negation
1,29.845014572143555,1,P0:validation:323,negative,23,va,61,validation,P0,61,disjunction_introduction
1,11.067511558532715,1,P0:validation:292,positive,23,va,60,validation,P0,60,conjunction_elimination
1,14.683301448822021,1,P0:validation:349,negative,23,va,61,validation,P0,61,conjunction_elimination
1,9.483966827392578,1,P0:validation:372,positive,23,va,60,validation,P0,60,double_negation
1,10.720492362976074,1,P0:validation:62,positive,23,va,60,validation,P0,60,disjunction_introduction
1,7.130687713623047,1,P0:validation:200,positive,23,va,60,validation,P0,60,disjunction_introduction
1,14.871999025344849,1,P0:validation:39,negative,23,va,61,validation,P0,61,double_negation
1,10.211445808410645,1,P0:validation:324,positive,23,va,60,validation,P0,60,double_negation
1,10.211445808410645,1,P0:validation:168,positive,23,va,60,validation,P0,60,double_negation
1,7.3633832931518555,1,P0:validation:290,positive,23,va,60,validation,P0,60,disjunction_introduction
1,25.32256841659546,1,P0:validation:33,negative,23,va,61,validation,P0,61,double_negation
1,10.630945682525635,1,P0:validation:3,negative,23,va,61,validation,P0,61,double_negation
1,11.125067710876465,1,P0:validation:36,positive,23,va,60,validation,P0,60,double_negation
1,12.77673053741455,1,P0:validation:408,positive,23,va,60,validation,P0,60,double_negation
1,28.00501823425293,1,P0:validation:449,negative,23,va,61,validation,P0,61,disjunction_introduction
1,5.364692687988281,1,P0:validation:140,positive,23,va,60,validation,P0,60,disjunction_introduction
1,11.534400939941406,1,P0:validation:502,positive,23,va,60,validation,P0,60,conjunction_elimination
1,14.756598949432373,1,P0:validation:289,negative,23,va,61,validation,P0,61,conjunction_elimination
1,6.30509090423584,1,P0:validation:56,positive,23,va,60,validation,P0,60,disjunction_introduction
1,21.013526916503906,1,P0:validation:391,negative,23,va,61,validation,P0,61,conjunction_elimination
1,32.70826721191406,1,P0:validation:173,negative,23,va,61,validation,P0,61,disjunction_introduction
1,6.660760879516602,1,P0:validation:376,positive,23,va,60,validation,P0,60,conjunction_elimination
1,31.238850593566895,1,P0:validation:327,negative,23,va,61,validation,P0,61,double_negation
1,29.866735458374023,1,P0:validation:105,negative,23,va,61,validation,P0,61,double_negation
1,11.880848407745361,1,P0:validation:487,negative,23,va,61,validation,P0,61,conjunction_elimination
1,29.866735458374023,1,P0:validation:435,negative,23,va,61,validation,P0,61,double_negation
1,13.997480154037476,1,P0:validation:429,negative,23,va,61,validation,P0,61,double_negation
1,10.903534889221191,1,P0:validation:266,positive,23,va,60,validation,P0,60,disjunction_introduction
1,12.391624450683594,1,P0:validation:302,positive,23,va,60,validation,P0,60,disjunction_introduction
1,15.460736989974976,1,P0:validation:131,negative,23,va,61,validation,P0,61,disjunction_introduction
1,8.066459655761719,1,P0:validation:338,positive,23,va,60,validation,P0,60,disjunction_introduction
1,25.480586528778076,1,P0:validation:31,negative,23,va,61,validation,P0,61,conjunction_elimination
1,24.530247688293457,1,P0:validation:493,negative,23,va,61,validation,P0,61,conjunction_elimination
1,4.343470573425293,1,P0:validation:248,positive,23,va,60,validation,P0,60,disjunction_introduction
1,9.93789005279541,1,P0:validation:170,positive,23,va,60,validation,P0,60,disjunction_introduction
1,11.125067710876465,1,P0:validation:360,positive,23,va,60,validation,P0,60,double_negation
1,8.702162742614746,1,P0:validation:166,positive,23,va,60,validation,P0,60,conjunction_elimination
1,18.63115668296814,1,P0:validation:451,negative,23,va,61,validation,P0,61,conjunction_elimination
1,18.599088609218597,1,P0:validation:471,negative,23,va,61,validation,P0,61,double_negation
1,10.20723819732666,1,P0:validation:330,positive,23,va,60,validation,P0,60,double_negation
1,31.907451629638672,1,P0:validation:209,negative,23,va,61,validation,P0,61,disjunction_introduction
1,28.28492259979248,1,P0:validation:203,negative,23,va,61,validation,P0,61,disjunction_introduction
1,8.021034240722656,1,P0:validation:87,negative,23,va,61,validation,P0,61,double_negation
1,12.27334213256836,1,P0:validation:474,positive,23,va,60,validation,P0,60,double_negation
1,11.68262767791748,1,P0:validation:178,positive,23,va,60,validation,P0,60,conjunction_elimination
1,24.02406120300293,1,P0:validation:181,negative,23,va,61,validation,P0,61,conjunction_elimination
1,29.894352912902832,1,P0:validation:509,negative,23,va,61,validation,P0,61,disjunction_introduction
1,22.700501918792725,1,P0:validation:309,negative,23,va,61,validation,P0,61,double_negation
1,11.560872077941895,1,P0:validation:262,positive,23,va,60,validation,P0,60,conjunction_elimination
1,11.125066757202148,1,P0:validation:306,positive,23,va,60,validation,P0,60,double_negation
1,14.055096626281738,1,P0:validation:126,positive,23,va,60,validation,P0,60,double_negation
1,11.02747917175293,1,P0:validation:496,positive,23,va,60,validation,P0,60,conjunction_elimination
1,27.368900299072266,1,P0:validation:273,negative,23,va,61,validation,P0,61,double_negation
1,14.44759315252304,1,P0:validation:73,negative,23,va,61,validation,P0,61,conjunction_elimination
1,7.251347541809082,1,P0:validation:44,positive,23,va,60,validation,P0,60,disjunction_introduction
1,4.735750198364258,1,P0:validation:452,positive,23,va,60,validation,P0,60,disjunction_introduction
1,15.286931991577148,1,P0:validation:204,positive,23,va,60,validation,P0,60,double_negation
1,19.75790274143219,1,P0:validation:247,negative,23,va,61,validation,P0,61,conjunction_elimination
1,22.295870780944824,1,P0:validation:351,negative,23,va,61,validation,P0,61,double_negation
1,21.185352325439453,1,P0:validation:369,negative,23,va,61,validation,P0,61,double_negation
1,9.483966827392578,1,P0:validation:6,positive,23,va,60,validation,P0,60,double_negation
1,25.126506805419922,1,P0:validation:133,negative,23,va,61,validation,P0,61,conjunction_elimination
1,9.483966827392578,1,P0:validation:420,positive,23,va,60,validation,P0,60,double_negation
1,11.095580101013184,1,P0:validation:280,positive,23,va,60,validation,P0,60,conjunction_elimination
1,6.13062858581543,1,P0:validation:350,positive,23,va,60,validation,P0,60,disjunction_introduction
1,5.8041229248046875,1,P0:validation:500,positive,23,va,60,validation,P0,60,disjunction_introduction
1,12.037324905395508,1,P0:validation:70,positive,23,va,60,validation,P0,60,conjunction_elimination
1,13.675680160522461,1,P0:validation:322,positive,23,va,60,validation,P0,60,conjunction_elimination
1,12.037324905395508,1,P0:validation:400,positive,23,va,60,validation,P0,60,conjunction_elimination
1,28.028684616088867,1,P0:validation:469,negative,23,va,61,validation,P0,61,conjunction_elimination
1,8.505093574523926,1,P0:validation:511,negative,23,va,61,validation,P0,61,conjunction_elimination
1,12.77673053741455,1,P0:validation:24,positive,23,va,60,validation,P0,60,double_negation
1,7.480861663818359,1,P0:validation:308,positive,23,va,60,validation,P0,60,disjunction_introduction
1,12.308611869812012,1,P0:validation:88,positive,23,va,60,validation,P0,60,conjunction_elimination
1,24.49378204345703,1,P0:validation:387,negative,23,va,61,validation,P0,61,double_negation
1,16.037977695465088,1,P0:validation:17,negative,23,va,61,validation,P0,61,disjunction_introduction
1,29.546499252319336,1,P0:validation:243,negative,23,va,61,validation,P0,61,double_negation
1,8.021034240722656,1,P0:validation:321,negative,23,va,61,validation,P0,61,double_negation
1,25.129709243774414,1,P0:validation:319,negative,23,va,61,validation,P0,61,conjunction_elimination
1,7.233233451843262,1,P0:validation:110,positive,23,va,60,validation,P0,60,disjunction_introduction
1,13.192797660827637,1,P0:validation:417,negative,23,va,61,validation,P0,61,double_negation
1,15.18525505065918,1,P0:validation:150,positive,23,va,60,validation,P0,60,double_negation
1,7.3633832931518555,1,P0:validation:404,positive,23,va,60,validation,P0,60,disjunction_introduction
1,9.44059944152832,1,P0:validation:148,positive,23,va,60,validation,P0,60,conjunction_elimination
1,12.52579641342163,1,P0:validation:365,negative,23,va,61,validation,P0,61,disjunction_introduction
1,25.93989658355713,1,P0:validation:295,negative,23,va,61,validation,P0,61,conjunction_elimination
1,15.123327493667603,1,P0:validation:495,negative,23,va,61,validation,P0,61,double_negation
1,15.286931991577148,1,P0:validation:162,positive,23,va,60,validation,P0,60,double_negation
1,11.76387882232666,1,P0:validation:278,positive,23,va,60,validation,P0,60,disjunction_introduction
1,20.062649726867676,1,P0:validation:245,negative,23,va,61,validation,P0,61,disjunction_introduction
1,9.819826126098633,1,P0:validation:440,positive,23,va,60,validation,P0,60,disjunction_introduction
1,24.574249744415283,1,P0:validation:355,negative,23,va,61,validation,P0,61,conjunction_elimination
1,12.0184645652771,1,P0:validation:191,negative,23,va,61,validation,P0,61,disjunction_introduction
1,9.483966827392578,1,P0:validation:210,positive,23,va,60,validation,P0,60,double_negation
1,4.751530647277832,1,P0:validation:134,positive,23,va,60,validation,P0,60,disjunction_introduction
1,7.472782135009766,1,P0:validation:470,positive,23,va,60,validation,P0,60,disjunction_introduction
1,25.816960334777832,1,P0:validation:491,negative,23,va,61,validation,P0,61,disjunction_introduction
1,9.619366645812988,1,P0:validation:116,positive,23,va,60,validation,P0,60,disjunction_introduction
1,11.035801887512207,1,P0:validation:226,positive,23,va,60,validation,P0,60,conjunction_elimination
1,13.511039733886719,1,P0:validation:390,positive,23,va,60,validation,P0,60,double_negation
1,7.223963737487793,1,P0:validation:255,negative,23,va,61,validation,P0,61,double_negation
1,8.64805793762207,1,P0:validation:22,positive,23,va,60,validation,P0,60,conjunction_elimination
1,24.727742671966553,1,P0:validation:347,negative,23,va,61,validation,P0,61,disjunction_introduction
1,12.235551834106445,1,P0:validation:102,positive,23,va,60,validation,P0,60,double_negation
1,16.690319538116455,1,P0:validation:341,negative,23,va,61,validation,P0,61,disjunction_introduction
1,21.639203548431396,1,P0:validation:253,negative,23,va,61,validation,P0,61,conjunction_elimination
1,6.5873308181762695,1,P0:validation:332,positive,23,va,60,validation,P0,60,disjunction_introduction
1,26.354108810424805,1,P0:validation:125,negative,23,va,61,validation,P0,61,disjunction_introduction
1,29.491825103759766,1,P0:validation:263,negative,23,va,61,validation,P0,61,disjunction_introduction
1,9.033327102661133,1,P0:validation:333,negative,23,va,61,validation,P0,61,double_negation
1,8.04969310760498,1,P0:validation:260,positive,23,va,60,validation,P0,60,disjunction_introduction
0,-5.4454755783081055,0,P0:validation:193,negative,23,va,60,validation,P0,61,conjunction_elimination
1,14.78481674194336,1,P0:validation:424,positive,23,va,60,validation,P0,60,conjunction_elimination
1,12.77673053741455,1,P0:validation:96,positive,23,va,60,validation,P0,60,double_negation
1,28.675607681274414,1,P0:validation:57,negative,23,va,61,validation,P0,61,double_negation
1,10.1927170753479,1,P0:validation:499,negative,23,va,61,validation,P0,61,conjunction_elimination
1,12.27334213256836,1,P0:validation:42,positive,23,va,60,validation,P0,60,double_negation
1,12.063032150268555,1,P0:validation:46,positive,23,va,60,validation,P0,60,conjunction_elimination
1,12.037324905395508,1,P0:validation:268,positive,23,va,60,validation,P0,60,conjunction_elimination
1,15.034564018249512,1,P0:validation:472,positive,23,va,60,validation,P0,60,conjunction_elimination
1,12.27334213256836,1,P0:validation:78,positive,23,va,60,validation,P0,60,double_negation
1,6.439026832580566,1,P0:validation:236,positive,23,va,60,validation,P0,60,disjunction_introduction
1,15.286931991577148,1,P0:validation:270,positive,23,va,60,validation,P0,60,double_negation
1,9.532805442810059,1,P0:validation:490,positive,23,va,60,validation,P0,60,conjunction_elimination
1,24.157453536987305,1,P0:validation:145,negative,23,va,61,validation,P0,61,conjunction_elimination
1,5.097639083862305,1,P0:validation:484,positive,23,va,60,validation,P0,60,conjunction_elimination
1,9.483966827392578,1,P0:validation:108,positive,23,va,60,validation,P0,60,double_negation
1,12.235551834106445,1,P0:validation:144,positive,23,va,60,validation,P0,60,double_negation
1,4.134191513061523,1,P0:validation:194,positive,23,va,60,validation,P0,60,disjunction_introduction
1,27.949854850769043,1,P0:validation:359,negative,23,va,61,validation,P0,61,disjunction_introduction
1,7.223963737487793,1,P0:validation:117,negative,23,va,61,validation,P0,61,double_negation
1,7.288386344909668,1,P0:validation:122,positive,23,va,60,validation,P0,60,disjunction_introduction
1,7.087564468383789,1,P0:validation:224,positive,23,va,60,validation,P0,60,disjunction_introduction
1,10.094389915466309,1,P0:validation:106,positive,23,va,60,validation,P0,60,conjunction_elimination
1,29.328328132629395,1,P0:test:149,negative,23,te,61,test,P0,61,disjunction_introduction
1,11.160567283630371,1,P0:test:356,positive,23,te,60,test,P0,60,disjunction_introduction
1,10.20723819732666,1,P0:test:108,positive,23,te,60,test,P0,60,double_negation
0,-9.0180025100708,0,P0:test:467,negative,23,te,60,test,P0,61,disjunction_introduction
1,9.517962455749512,1,P0:test:64,positive,23,te,60,test,P0,60,conjunction_elimination
1,26.403794288635254,1,P0:test:227,negative,23,te,61,test,P0,61,disjunction_introduction
1,21.86857509613037,1,P0:test:309,negative,23,te,61,test,P0,61,double_negation
1,25.89464044570923,1,P0:test:123,negative,23,te,61,test,P0,61,double_negation
1,32.97725486755371,1,P0:test:485,negative,23,te,61,test,P0,61,disjunction_introduction
1,12.397088050842285,1,P0:test:198,positive,23,te,60,test,P0,60,double_negation
1,20.304171323776245,1,P0:test:197,negative,23,te,61,test,P0,61,disjunction_introduction
1,8.874780654907227,1,P0:test:20,positive,23,te,60,test,P0,60,disjunction_introduction
1,28.763389587402344,1,P0:test:119,negative,23,te,61,test,P0,61,disjunction_introduction
1,10.211445808410645,1,P0:test:162,positive,23,te,60,test,P0,60,double_negation
1,4.208261489868164,1,P0:test:335,negative,23,te,61,test,P0,61,disjunction_introduction
1,30.2648344039917,1,P0:test:33,negative,23,te,61,test,P0,61,double_negation
1,6.336679458618164,1,P0:test:236,positive,23,te,60,test,P0,60,disjunction_introduction
1,10.602154731750488,1,P0:test:160,positive,23,te,60,test,P0,60,conjunction_elimination
1,27.54880428314209,1,P0:test:21,negative,23,te,61,test,P0,61,double_negation
1,24.734864711761475,1,P0:test:19,negative,23,te,61,test,P0,61,conjunction_elimination
1,11.125067710876465,1,P0:test:72,positive,23,te,60,test,P0,60,double_negation
1,24.32973051071167,1,P0:test:243,negative,23,te,61,test,P0,61,double_negation
1,8.99528694152832,1,P0:test:259,negative,23,te,61,test,P0,61,conjunction_elimination
0,-1.2837343215942383,0,P0:test:422,positive,23,te,61,test,P0,60,disjunction_introduction
1,16.40699514746666,1,P0:test:219,negative,23,te,61,test,P0,61,double_negation
1,9.405754089355469,1,P0:test:238,positive,23,te,60,test,P0,60,conjunction_elimination
1,2.5849599838256836,1,P0:test:483,negative,23,te,61,test,P0,61,double_negation
1,8.702162742614746,1,P0:test:358,positive,23,te,60,test,P0,60,conjunction_elimination
0,-2.4264163970947266,0,P0:test:173,negative,23,te,60,test,P0,61,disjunction_introduction
1,30.605015754699707,1,P0:test:167,negative,23,te,61,test,P0,61,disjunction_introduction
1,12.235551834106445,1,P0:test:444,positive,23,te,60,test,P0,60,double_negation
1,13.192797660827637,1,P0:test:477,negative,23,te,61,test,P0,61,double_negation
1,6.762479782104492,1,P0:test:500,positive,23,te,60,test,P0,60,disjunction_introduction
1,19.593940317630768,1,P0:test:13,negative,23,te,61,test,P0,61,conjunction_elimination
1,22.585201263427734,1,P0:test:11,negative,23,te,61,test,P0,61,disjunction_introduction
1,12.313217163085938,1,P0:test:412,positive,23,te,60,test,P0,60,conjunction_elimination
1,15.17849850654602,1,P0:test:41,negative,23,te,61,test,P0,61,disjunction_introduction
1,14.055096626281738,1,P0:test:150,positive,23,te,60,test,P0,60,double_negation
1,6.467657089233398,1,P0:test:194,positive,23,te,60,test,P0,60,disjunction_introduction
1,12.77673053741455,1,P0:test:408,positive,23,te,60,test,P0,60,double_negation
1,21.185352325439453,1,P0:test:27,negative,23,te,61,test,P0,61,double_negation
1,11.825725555419922,1,P0:test:158,positive,23,te,60,test,P0,60,disjunction_introduction
1,9.943766593933105,1,P0:test:122,positive,23,te,60,test,P0,60,disjunction_introduction
1,10.602154731750488,1,P0:test:406,positive,23,te,60,test,P0,60,conjunction_elimination
1,25.515990257263184,1,P0:test:449,negative,23,te,61,test,P0,61,disjunction_introduction
1,26.143934726715088,1,P0:test:73,negative,23,te,61,test,P0,61,conjunction_elimination
1,22.342125415802002,1,P0:test:9,negative,23,te,61,test,P0,61,double_negation
1,29.75547695159912,1,P0:test:281,negative,23,te,61,test,P0,61,disjunction_introduction
1,8.449051856994629,1,P0:test:103,negative,23,te,61,test,P0,61,conjunction_elimination
1,30.48250389099121,1,P0:test:129,negative,23,te,61,test,P0,61,double_negation
1,29.546499252319336,1,P0:test:369,negative,23,te,61,test,P0,61,double_negation
1,9.513108253479004,1,P0:test:106,positive,23,te,60,test,P0,60,conjunction_elimination
1,26.345633506774902,1,P0:test:3,negative,23,te,61,test,P0,61,double_negation
1,0.48967552185058594,1,P0:test:31,negative,23,te,61,test,P0,61,conjunction_elimination
1,15.286931991577148,1,P0:test:396,positive,23,te,60,test,P0,60,double_negation
1,10.737753868103027,1,P0:test:482,positive,23,te,60,test,P0,60,disjunction_introduction
1,7.123994827270508,1,P0:test:332,positive,23,te,60,test,P0,60,disjunction_introduction
1,7.904445648193359,1,P0:test:466,positive,23,te,60,test,P0,60,conjunction_elimination
1,15.286931991577148,1,P0:test:186,positive,23,te,60,test,P0,60,double_negation
1,22.104884147644043,1,P0:test:373,negative,23,te,61,test,P0,61,conjunction_elimination
1,31.24193572998047,1,P0:test:165,negative,23,te,61,test,P0,61,double_negation
0,-4.89821720123291,0,P0:test:155,negative,23,te,60,test,P0,61,disjunction_introduction
1,10.738713264465332,1,P0:test:403,negative,23,te,61,test,P0,61,conjunction_elimination
1,11.014050483703613,1,P0:test:394,positive,23,te,60,test,P0,60,conjunction_elimination
1,35.07389163970947,1,P0:test:95,negative,23,te,61,test,P0,61,disjunction_introduction
1,16.338456392288208,1,P0:test:91,negative,23,te,61,test,P0,61,conjunction_elimination
1,11.76387882232666,1,P0:test:416,positive,23,te,60,test,P0,60,disjunction_introduction
1,4.935705184936523,1,P0:test:398,positive,23,te,60,test,P0,60,disjunction_introduction
1,12.5310697555542,1,P0:test:56,positive,23,te,60,test,P0,60,disjunction_introduction
1,9.405754089355469,1,P0:test:118,positive,23,te,60,test,P0,60,conjunction_elimination
1,25.925347328186035,1,P0:test:439,negative,23,te,61,test,P0,61,conjunction_elimination
1,7.233233451843262,1,P0:test:380,positive,23,te,60,test,P0,60,disjunction_introduction
1,8.702162742614746,1,P0:test:454,positive,23,te,60,test,P0,60,conjunction_elimination
1,10.211445808410645,1,P0:test:306,positive,23,te,60,test,P0,60,double_negation
0,-2.0687875747680664,0,P0:test:287,negative,23,te,60,test,P0,61,disjunction_introduction
1,29.620850563049316,1,P0:test:353,negative,23,te,61,test,P0,61,disjunction_introduction
1,7.398847579956055,1,P0:test:361,negative,23,te,61,test,P0,61,conjunction_elimination
1,14.055096626281738,1,P0:test:90,positive,23,te,60,test,P0,60,double_negation
1,11.125067710876465,1,P0:test:168,positive,23,te,60,test,P0,60,double_negation
1,11.431268692016602,1,P0:test:460,positive,23,te,60,test,P0,60,conjunction_elimination
1,11.675931930541992,1,P0:test:340,positive,23,te,60,test,P0,60,conjunction_elimination
1,7.298005104064941,1,P0:test:308,positive,23,te,60,test,P0,60,disjunction_introduction
1,11.675931930541992,1,P0:test:196,positive,23,te,60,test,P0,60,conjunction_elimination
1,14.256544530391693,1,P0:test:161,negative,23,te,61,test,P0,61,disjunction_introduction
1,17.489845395088196,1,P0:test:303,negative,23,te,61,test,P0,61,double_negation
1,12.235551834106445,1,P0:test:300,positive,23,te,60,test,P0,60,double_negation
1,17.134719610214233,1,P0:test:15,negative,23,te,61,test,P0,61,double_negation
1,28.28492259979248,1,P0:test:233,negative,23,te,61,test,P0,61,disjunction_introduction
1,11.825725555419922,1,P0:test:428,positive,23,te,60,test,P0,60,disjunction_introduction
1,11.125067710876465,1,P0:test:462,positive,23,te,60,test,P0,60,double_negation
1,26.022923469543457,1,P0:test:293,negative,23,te,61,test,P0,61,disjunction_introduction
1,13.511039733886719,1,P0:test:228,positive,23,te,60,test,P0,60,double_negation
1,30.522313117980957,1,P0:test:231,negative,23,te,61,test,P0,61,double_negation
1,15.272071123123169,1,P0:test:473,negative,23,te,61,test,P0,61,disjunction_introduction
1,28.007280349731445,1,P0:test:277,negative,23,te,61,test,P0,61,conjunction_elimination
1,13.845027923583984,1,P0:test:407,negative,23,te,61,test,P0,61,disjunction_introduction
1,13.511039733886719,1,P0:test:426,positive,23,te,60,test,P0,60,double_negation
1,8.961277484893799,1,P0:test:153,negative,23,te,61,test,P0,61,double_negation
1,11.076781272888184,1,P0:test:208,positive,23,te,60,test,P0,60,conjunction_elimination
1,10.833899021148682,1,P0:test:469,negative,23,te,61,test,P0,61,conjunction_elimination
1,12.870648860931396,1,P0:test:329,negative,23,te,61,test,P0,61,disjunction_introduction
1,3.8415279388427734,1,P0:test:92,positive,23,te,60,test,P0,60,disjunction_introduction
1,4.871820449829102,1,P0:test:86,positive,23,te,60,test,P0,60,disjunction_introduction
1,24.295156478881836,1,P0:test:177,negative,23,te,61,test,P0,61,double_negation
1,29.74756622314453,1,P0:test:137,negative,23,te,61,test,P0,61,disjunction_introduction
1,12.211870193481445,1,P0:test:22,positive,23,te,60,test,P0,60,conjunction_elimination
1,26.746981620788574,1,P0:test:217,negative,23,te,61,test,P0,61,conjunction_elimination
1,24.32973051071167,1,P0:test:417,negative,23,te,61,test,P0,61,double_negation
1,25.27379322052002,1,P0:test:459,negative,23,te,61,test,P0,61,double_negation
1,21.61055302619934,1,P0:test:493,negative,23,te,61,test,P0,61,conjunction_elimination
1,23.680686473846436,1,P0:test:409,negative,23,te,61,test,P0,61,conjunction_elimination
1,7.251347541809082,1,P0:test:242,positive,23,te,60,test,P0,60,disjunction_introduction
1,17.544474244117737,1,P0:test:229,negative,23,te,61,test,P0,61,conjunction_elimination
1,15.286931991577148,1,P0:test:234,positive,23,te,60,test,P0,60,double_negation
1,16.213526725769043,1,P0:test:133,negative,23,te,61,test,P0,61,conjunction_elimination
