accuracy_delta,component,donor,donor_type,js_damage,layer,margin_damage,model_seed,recipient
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,1.3305773336469429e-06,4,0.5581378936767578,11,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,6.011450295773102e-06,5,-1.4048728942871094,11,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,2.573282245066366e-07,5,0.21310997009277344,11,test:l3:t2:prandomized:c45:i22
-1,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.6930792927742004,0,25.107648849487305,11,test:l3:t2:prandomized:c45:i22
-1,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.4555351436138153,0,12.459325790405273,11,test:l3:t2:prandomized:c45:i22
-1,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.6904244422912598,1,18.219289779663086,11,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.0746893167379312e-05,1,1.2768974304199219,11,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,4.6688255679327995e-06,2,-0.4245872497558594,11,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,4.199170234642224e-06,2,0.3466796875,11,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.7921483959071338e-06,3,-0.729766845703125,11,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,4.320805601309985e-06,3,-0.5494575500488281,11,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.308094283558603e-06,4,0.09547615051269531,11,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,2.5438091597607126e-06,4,-0.08876991271972656,11,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,5.2583959586627316e-06,5,-1.2628612518310547,11,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,9.506950391369173e-07,5,-0.33304786682128906,11,test:l3:t2:prandomized:c45:i22
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.6930262446403503,0,34.51582717895508,11,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c0:i0,cross_target,0.0022637108340859413,0,5.792997360229492,11,test:l3:t2:prandomized:c45:i22
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.4407798945903778,1,12.329610824584961,11,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c0:i0,cross_target,4.3931780965067446e-05,1,2.3006515502929688,11,test:l3:t2:prandomized:c45:i22
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.6928904056549072,2,22.35923957824707,11,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c0:i0,cross_target,7.531656592618674e-06,2,1.117349624633789,11,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t0:paligned:c0:i0,cross_target,0.0020332559943199158,3,5.496513366699219,11,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c0:i0,cross_target,1.046677425620146e-06,3,0.4176445007324219,11,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t0:paligned:c0:i0,cross_target,1.4339873359858757e-06,4,0.6049251556396484,11,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c0:i0,cross_target,1.1181595027665026e-07,4,0.08638191223144531,11,test:l3:t2:prandomized:c45:i22
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.6813570261001587,5,16.49506187438965,11,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c0:i0,cross_target,8.592116955696838e-07,5,-0.4764060974121094,11,test:l3:t2:prandomized:c45:i22
-1,sa,test:l2:t0:paligned:c0:i0,matched_order2,0.6929462552070618,0,23.81720733642578,11,test:l3:t3:paligned:c0:i26
-1,ff,test:l2:t0:paligned:c0:i0,matched_order2,0.6902101039886475,0,20.788867950439453,11,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,0.002512021455913782,1,8.307846069335938,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,1.8460210640114383e-06,1,1.9065818786621094,11,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,7.273716619238257e-05,2,5.10357666015625,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,1.327087204572308e-07,2,0.4643402099609375,11,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,3.4700929063546937e-07,3,-0.08945655822753906,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,1.904990298839948e-08,3,0.023590087890625,11,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,2.6356218540968257e-08,4,-0.37139129638671875,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,2.966132228721108e-09,4,-0.08801078796386719,11,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,3.452331043263257e-08,5,0.37001609802246094,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,5.47523981708764e-09,5,-0.18712234497070312,11,test:l3:t3:paligned:c0:i26
-1,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.6921942234039307,0,22.05635643005371,11,test:l3:t3:paligned:c0:i26
-1,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.6888960599899292,0,20.363725662231445,11,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,7.26658356597909e-07,1,-3.141490936279297,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,2.990743269037921e-06,1,2.1893672943115234,11,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,1.0652206583472434e-06,2,1.41754150390625,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,3.2482438427905436e-07,2,0.8812637329101562,11,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,2.394851890130667e-07,3,-0.14710044860839844,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,2.963182055282232e-08,3,0.13256072998046875,11,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,1.7327073464912246e-07,4,-0.8425884246826172,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,2.6989782853092947e-08,4,0.0978851318359375,11,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,8.21247425619731e-09,5,-0.2337799072265625,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,3.5519960306373832e-09,5,0.07106781005859375,11,test:l3:t3:paligned:c0:i26
-1,sa,test:l2:t0:paligned:c20:i4,cross_target,0.6931349039077759,0,31.891754150390625,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c20:i4,cross_target,0.17051911354064941,0,13.154972076416016,11,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c20:i4,cross_target,0.0023460183292627335,1,8.547853469848633,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c20:i4,cross_target,1.5066830201249104e-06,1,1.6908912658691406,11,test:l3:t3:paligned:c0:i26
-1,sa,test:l2:t0:paligned:c20:i4,cross_target,0.3838121294975281,2,14.659408569335938,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c20:i4,cross_target,8.088931622296514e-07,2,1.3607635498046875,11,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c20:i4,cross_target,6.9199036261125e-06,3,2.957296371459961,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c20:i4,cross_target,3.091475093697227e-07,3,0.7499351501464844,11,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c20:i4,cross_target,3.2951999173747026e-07,4,0.7905616760253906,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c20:i4,cross_target,1.5080773607678566e-07,4,0.486419677734375,11,test:l3:t3:paligned:c0:i26
-1,sa,test:l2:t0:paligned:c20:i4,cross_target,0.6411411762237549,5,17.360380172729492,11,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c20:i4,cross_target,6.207194047647135e-08,5,0.08727073669433594,11,test:l3:t3:paligned:c0:i26
-1,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.6930078268051147,0,18.535079956054688,11,test:l3:t3:prandomized:c25:i31
-1,ff,test:l2:t0:paligned:c20:i4,matched_order2,0.6800910234451294,0,13.361104965209961,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,2.987501648021862e-05,1,0.3234996795654297,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,4.424956932780333e-05,1,-1.124776840209961,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.00018436348182149231,2,-2.2349624633789062,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,3.7610998333548196e-06,2,-0.1345348358154297,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,1.709481693978887e-07,3,-0.05299949645996094,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,5.450274329632521e-07,3,-0.08266830444335938,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,9.46472937357612e-07,4,-0.12412452697753906,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,5.7484467106405646e-06,4,0.2714366912841797,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,1.7047186702257022e-05,5,-0.6173324584960938,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,9.82640813163016e-08,5,-0.011339187622070312,11,test:l3:t3:prandomized:c25:i31
-1,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.6931328773498535,0,29.525753021240234,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.04086226224899292,0,5.304330825805664,11,test:l3:t3:prandomized:c25:i31
-1,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.6325064897537231,1,11.147485733032227,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,7.943646778585389e-05,1,-1.7728595733642578,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.5660298231523484e-05,2,-0.4822845458984375,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,6.311621837085113e-05,2,-1.4809627532958984,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,9.814493751036935e-07,3,-0.12308692932128906,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,6.280290836002678e-05,3,-1.4764785766601562,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,6.34131720289588e-06,4,-0.35524559020996094,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,4.47164275101386e-05,4,-1.1512508392333984,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,8.690043614478782e-06,5,-0.41749000549316406,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.4954723155824468e-05,5,-0.5752353668212891,11,test:l3:t3:prandomized:c25:i31
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.6930910348892212,0,30.139530181884766,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c0:i0,cross_target,7.119966176105663e-05,0,-0.9821052551269531,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c0:i0,cross_target,0.0014876454370096326,1,1.8446369171142578,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c0:i0,cross_target,7.551367161795497e-06,1,0.2687530517578125,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c0:i0,cross_target,0.060344211757183075,2,5.866718292236328,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c0:i0,cross_target,4.978721335646696e-06,2,-0.2870769500732422,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c0:i0,cross_target,0.07232703268527985,3,6.236970901489258,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c0:i0,cross_target,2.7736859919968992e-06,3,-0.2235736846923828,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c0:i0,cross_target,8.280796464532614e-05,4,0.9278564453125,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c0:i0,cross_target,3.14070020976942e-05,4,-0.9076404571533203,11,test:l3:t3:prandomized:c25:i31
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.6905055046081543,5,16.742576599121094,11,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c0:i0,cross_target,8.988386980490759e-06,5,-0.4273719787597656,11,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,5.422571848612279e-05,0,1.8880023956298828,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,5.843111921421951e-06,0,-0.7807102203369141,23,test:l3:t0:paligned:c0:i0
-1,sa,test:l2:t0:paligned:c0:i0,matched_order2,0.6931291222572327,1,24.93732261657715,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,4.954061751050176e-06,1,-1.243234634399414,23,test:l3:t0:paligned:c0:i0
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,0.007788085378706455,2,6.207292556762695,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,3.871806711686077e-06,2,-0.8707008361816406,23,test:l3:t0:paligned:c0:i0
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,9.740801942825783e-07,3,0.37158775329589844,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,1.7795919120544568e-06,3,-0.5781936645507812,23,test:l3:t0:paligned:c0:i0
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,6.098900939832674e-09,4,-0.031993865966796875,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,7.73052533986629e-07,4,-0.39166831970214844,23,test:l3:t0:paligned:c0:i0
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,6.641755589953391e-09,5,0.029232025146484375,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,9.19302465263172e-08,5,-0.12268829345703125,23,test:l3:t0:paligned:c0:i0
-1,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.6919203996658325,0,18.465967178344727,23,test:l3:t0:paligned:c0:i0
-1,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.238230898976326,0,10.130136489868164,23,test:l3:t0:paligned:c0:i0
-1,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.6931318044662476,1,34.72977066040039,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,3.0730461730854586e-06,1,-0.8448143005371094,23,test:l3:t0:paligned:c0:i0
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.0019192276522517204,2,4.836580276489258,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,6.160527846077457e-06,2,-1.0850868225097656,23,test:l3:t0:paligned:c0:i0
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,1.3165206837584265e-05,3,1.128824234008789,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,3.7314162000257056e-06,3,-1.020904541015625,23,test:l3:t0:paligned:c0:i0
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,3.459224444668507e-07,4,-0.2501049041748047,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,2.049396698566852e-06,4,-0.7057685852050781,23,test:l3:t0:paligned:c0:i0
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,2.308655666638515e-07,5,-0.18422317504882812,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,3.4026561479549855e-07,5,-0.25672149658203125,23,test:l3:t0:paligned:c0:i0
0,sa,test:l2:t0:paligned:c20:i4,cross_target,0.0018629804253578186,0,4.809667587280273,23,test:l3:t0:paligned:c0:i0
-1,ff,test:l2:t0:paligned:c20:i4,cross_target,0.6911948919296265,0,17.838912963867188,23,test:l3:t0:paligned:c0:i0
-1,sa,test:l2:t0:paligned:c20:i4,cross_target,0.6931413412094116,1,27.100099563598633,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t0:paligned:c20:i4,cross_target,3.673333139886381e-06,1,0.49791908264160156,23,test:l3:t0:paligned:c0:i0
0,sa,test:l2:t0:paligned:c20:i4,cross_target,0.07469350844621658,2,8.583436965942383,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t0:paligned:c20:i4,cross_target,5.329900432116119e-06,2,-1.1906089782714844,23,test:l3:t0:paligned:c0:i0
0,sa,test:l2:t0:paligned:c20:i4,cross_target,1.925853212014772e-05,3,1.3055744171142578,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t0:paligned:c20:i4,cross_target,3.012331490026554e-06,3,-0.8607921600341797,23,test:l3:t0:paligned:c0:i0
0,sa,test:l2:t0:paligned:c20:i4,cross_target,1.3450716096485849e-08,4,-0.03408050537109375,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t0:paligned:c20:i4,cross_target,1.4926454241503961e-06,4,-0.5645236968994141,23,test:l3:t0:paligned:c0:i0
0,sa,test:l2:t0:paligned:c20:i4,cross_target,7.484436537197325e-08,5,-0.10372352600097656,23,test:l3:t0:paligned:c0:i0
0,ff,test:l2:t0:paligned:c20:i4,cross_target,2.536539795983117e-07,5,-0.2097949981689453,23,test:l3:t0:paligned:c0:i0
-1,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.5543004870414734,0,14.9219970703125,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,2.9332024951145286e-06,0,1.5239410400390625,23,test:l3:t0:prandomized:c20:i4
-1,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.6931405067443848,1,26.479528427124023,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,5.06895673879626e-07,1,0.6512889862060547,23,test:l3:t0:prandomized:c20:i4
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.09671159833669662,2,11.354917526245117,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,8.452944655346073e-08,2,-0.2798614501953125,23,test:l3:t0:prandomized:c20:i4
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,6.428805932046089e-09,3,0.10765457153320312,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,8.882739166438114e-08,3,-0.4278450012207031,23,test:l3:t0:prandomized:c20:i4
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,1.0222294122286257e-09,4,0.00617218017578125,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,2.5582110652067058e-08,4,-0.22476577758789062,23,test:l3:t0:prandomized:c20:i4
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,3.118103109045478e-09,5,-0.0805816650390625,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,4.908841333417513e-09,5,-0.09172439575195312,23,test:l3:t0:prandomized:c20:i4
-1,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.48268499970436096,0,14.265785217285156,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,5.443013651529327e-05,0,3.503620147705078,23,test:l3:t0:prandomized:c20:i4
-1,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.6931361556053162,1,26.625579833984375,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,6.890219538036035e-06,1,2.0828189849853516,23,test:l3:t0:prandomized:c20:i4
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.03493262827396393,2,10.211681365966797,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.1879103567480342e-07,2,-0.37413787841796875,23,test:l3:t0:prandomized:c20:i4
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.4597825384043972e-06,3,1.2529869079589844,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.942289316048118e-07,3,-0.7436599731445312,23,test:l3:t0:prandomized:c20:i4
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,5.892130161555542e-08,4,0.3165779113769531,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,6.23258245013858e-08,4,-0.38639259338378906,23,test:l3:t0:prandomized:c20:i4
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,2.318643055332359e-08,5,-0.2255706787109375,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,2.3309532082294027e-09,5,-0.05177879333496094,23,test:l3:t0:prandomized:c20:i4
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.3076801300048828,0,13.064456939697266,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t0:paligned:c0:i0,cross_target,6.362544354487909e-06,0,2.0397300720214844,23,test:l3:t0:prandomized:c20:i4
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.693146824836731,1,32.238080978393555,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t0:paligned:c0:i0,cross_target,7.089218343026005e-06,1,2.141794204711914,23,test:l3:t0:prandomized:c20:i4
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.4573010802268982,2,14.074695587158203,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t0:paligned:c0:i0,cross_target,2.3705402441009937e-07,2,-0.7969779968261719,23,test:l3:t0:prandomized:c20:i4
0,sa,test:l2:t0:paligned:c0:i0,cross_target,1.6115562857521581e-06,3,1.3000373840332031,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t0:paligned:c0:i0,cross_target,1.9407249851610686e-07,3,-0.7091579437255859,23,test:l3:t0:prandomized:c20:i4
0,sa,test:l2:t0:paligned:c0:i0,cross_target,1.7262394180761476e-08,4,0.16808319091796875,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t0:paligned:c0:i0,cross_target,7.292894110833004e-08,4,-0.42005157470703125,23,test:l3:t0:prandomized:c20:i4
0,sa,test:l2:t0:paligned:c0:i0,cross_target,6.1790714767084864e-09,5,-0.1146392822265625,23,test:l3:t0:prandomized:c20:i4
0,ff,test:l2:t0:paligned:c0:i0,cross_target,2.3027368456496333e-08,5,-0.22354698181152344,23,test:l3:t0:prandomized:c20:i4
-1,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.6827207803726196,0,22.240211486816406,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,0.017932623624801636,0,13.529205322265625,23,test:l3:t1:paligned:c40:i8
-1,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.6931469440460205,1,49.681884765625,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,3.246188384764537e-08,1,1.3471412658691406,23,test:l3:t1:paligned:c40:i8
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,1.0553836546023376e-05,2,5.95245361328125,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,9.93075133237653e-08,2,1.9737052917480469,23,test:l3:t1:paligned:c40:i8
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,1.0089284074865645e-08,3,-1.3795928955078125,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,2.1720568454952627e-08,3,1.1597232818603516,23,test:l3:t1:paligned:c40:i8
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,3.2452032172614054e-09,4,0.48888397216796875,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,7.820830205673701e-09,4,0.7632389068603516,23,test:l3:t1:paligned:c40:i8
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,2.712373436963844e-09,5,0.4065532684326172,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,5.581934914289377e-09,5,0.6611137390136719,23,test:l3:t1:paligned:c40:i8
-1,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.6926212310791016,0,25.635238647460938,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.050122469663619995,0,14.596151351928711,23,test:l3:t1:paligned:c40:i8
-1,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.6931465268135071,1,44.19332504272461,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,4.040899881374571e-08,1,1.4667167663574219,23,test:l3:t1:paligned:c40:i8
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,2.187409336329438e-06,2,4.261980056762695,23,test:l3:t1:paligned:c40:i8
