correct,example_id,label,model_seed,prediction,split,stage,target,target_margin,template,unrestricted_correct,unrestricted_prediction
1,F1:validation:160,binding,11,20,validation,F1,20,11.585020065307617,reversed,1,20
1,F1:validation:429,binding,11,25,validation,F1,25,13.00883960723877,predicate_distractor,1,25
1,F1:validation:592,binding,11,20,validation,F1,20,10.254363059997559,reversed,1,20
1,F1:validation:419,binding,11,27,validation,F1,27,12.628462791442871,constant_distractor,1,27
1,F1:validation:413,binding,11,21,validation,F1,21,10.369540214538574,constant_distractor,1,21
1,F1:validation:516,binding,11,16,validation,F1,16,13.902142524719238,predicate_distractor,1,16
1,F1:validation:61,binding,11,17,validation,F1,17,14.452847480773926,reversed,1,17
1,F1:validation:712,binding,11,20,validation,F1,20,11.635894775390625,predicate_distractor,1,20
1,F1:validation:176,binding,11,24,validation,F1,24,13.81996774673462,constant_distractor,1,24
1,F1:validation:354,binding,11,22,validation,F1,22,12.81800651550293,reversed,1,22
1,F1:validation:40,binding,11,20,validation,F1,20,10.268468856811523,predicate_distractor,1,20
1,F1:validation:153,binding,11,25,validation,F1,25,10.634889602661133,canonical,1,25
1,F1:validation:2,binding,11,18,validation,F1,18,11.147480487823486,canonical,1,18
1,F1:validation:396,binding,11,16,validation,F1,16,13.890364646911621,reversed,1,16
1,F1:validation:489,binding,11,25,validation,F1,25,13.083026885986328,canonical,1,25
1,F1:validation:610,binding,11,26,validation,F1,26,15.825404167175293,constant_distractor,1,26
1,F1:validation:473,binding,11,21,validation,F1,21,9.898193359375,predicate_distractor,1,21
1,F1:validation:103,binding,11,23,validation,F1,23,15.284595489501953,canonical,1,23
1,F1:validation:681,binding,11,25,validation,F1,25,10.321540832519531,canonical,1,25
1,F1:validation:432,binding,11,16,validation,F1,16,10.350878715515137,canonical,1,16
1,F1:validation:541,binding,11,17,validation,F1,17,12.208907127380371,reversed,1,17
1,F1:validation:149,binding,11,21,validation,F1,21,10.848305702209473,canonical,1,21
1,F1:validation:154,binding,11,26,validation,F1,26,12.673322677612305,canonical,1,26
1,F1:validation:313,binding,11,17,validation,F1,17,12.824779033660889,constant_distractor,1,17
1,F1:validation:233,binding,11,21,validation,F1,21,10.417531967163086,predicate_distractor,1,21
1,F1:validation:718,binding,11,26,validation,F1,26,11.875453472137451,predicate_distractor,1,26
1,F1:validation:642,binding,11,22,validation,F1,22,15.496221542358398,reversed,1,22
1,F1:validation:664,binding,11,20,validation,F1,20,11.826274871826172,predicate_distractor,1,20
1,F1:validation:546,binding,11,22,validation,F1,22,12.62138843536377,reversed,1,22
1,F1:validation:645,binding,11,25,validation,F1,25,11.101358413696289,reversed,1,25
1,F1:validation:234,binding,11,22,validation,F1,22,12.642930507659912,predicate_distractor,1,22
1,F1:validation:203,binding,11,27,validation,F1,27,11.717637062072754,canonical,1,27
1,F1:validation:109,binding,11,17,validation,F1,17,12.774967193603516,reversed,1,17
1,F1:validation:507,binding,11,19,validation,F1,19,14.46436882019043,constant_distractor,1,19
1,F1:validation:121,binding,11,17,validation,F1,17,10.49187707901001,constant_distractor,1,17
1,F1:validation:44,binding,11,24,validation,F1,24,13.340911865234375,predicate_distractor,1,24
1,F1:validation:647,binding,11,27,validation,F1,27,11.322469234466553,reversed,1,27
1,F1:validation:16,binding,11,20,validation,F1,20,12.864433288574219,reversed,1,20
1,F1:validation:23,binding,11,27,validation,F1,27,11.500925064086914,reversed,1,27
1,F1:validation:193,binding,11,17,validation,F1,17,11.79892635345459,canonical,1,17
1,F1:validation:143,binding,11,27,validation,F1,27,10.752138137817383,predicate_distractor,1,27
1,F1:validation:263,binding,11,27,validation,F1,27,10.77436351776123,reversed,1,27
1,F1:validation:581,binding,11,21,validation,F1,21,14.330604076385498,canonical,1,21
1,F1:validation:725,binding,11,21,validation,F1,21,12.487403869628906,canonical,1,21
1,F1:validation:452,binding,11,24,validation,F1,24,12.10154914855957,reversed,1,24
1,F1:validation:439,binding,11,23,validation,F1,23,10.90825366973877,canonical,1,23
1,F1:validation:28,binding,11,20,validation,F1,20,15.21125316619873,constant_distractor,1,20
1,F1:validation:72,binding,11,16,validation,F1,16,11.264839172363281,constant_distractor,1,16
1,F1:validation:483,binding,11,19,validation,F1,19,10.945655822753906,canonical,1,19
1,F1:validation:472,binding,11,20,validation,F1,20,13.201009750366211,predicate_distractor,1,20
1,F1:validation:523,binding,11,23,validation,F1,23,11.857193946838379,predicate_distractor,1,23
1,F1:validation:163,binding,11,23,validation,F1,23,12.764398574829102,reversed,1,23
1,F1:validation:374,binding,11,18,validation,F1,18,13.495463848114014,predicate_distractor,1,18
1,F1:validation:96,binding,11,16,validation,F1,16,15.005555629730225,canonical,1,16
1,F1:validation:754,binding,11,26,validation,F1,26,14.871176719665527,constant_distractor,1,26
1,F1:validation:455,binding,11,27,validation,F1,27,11.945011138916016,reversed,1,27
1,F1:validation:99,binding,11,19,validation,F1,19,10.032801628112793,canonical,1,19
1,F1:validation:20,binding,11,24,validation,F1,24,12.660784721374512,reversed,1,24
1,F1:validation:123,binding,11,19,validation,F1,19,12.076388359069824,constant_distractor,1,19
1,F1:validation:312,binding,11,16,validation,F1,16,10.241626739501953,constant_distractor,1,16
1,F1:validation:275,binding,11,27,validation,F1,27,10.48416805267334,constant_distractor,1,27
1,F1:validation:156,binding,11,16,validation,F1,16,13.20391845703125,reversed,1,16
1,F1:validation:474,binding,11,22,validation,F1,22,12.737507820129395,predicate_distractor,1,22
1,F1:validation:184,binding,11,20,validation,F1,20,11.95974349975586,predicate_distractor,1,20
1,F1:validation:301,binding,11,17,validation,F1,17,12.250689029693604,reversed,1,17
1,F1:validation:675,binding,11,19,validation,F1,19,10.769474029541016,canonical,1,19
1,F1:validation:235,binding,11,23,validation,F1,23,12.749393463134766,predicate_distractor,1,23
1,F1:validation:97,binding,11,17,validation,F1,17,8.563191413879395,canonical,1,17
1,F1:validation:435,binding,11,19,validation,F1,19,9.577434539794922,canonical,1,19
1,F1:validation:670,binding,11,26,validation,F1,26,13.628985404968262,predicate_distractor,1,26
1,F1:validation:692,binding,11,24,validation,F1,24,12.83806848526001,reversed,1,24
1,F1:validation:247,binding,11,23,validation,F1,23,12.604782104492188,canonical,1,23
1,F1:validation:466,binding,11,26,validation,F1,26,10.547792434692383,constant_distractor,1,26
1,F1:validation:677,binding,11,21,validation,F1,21,11.48388671875,canonical,1,21
1,F1:validation:542,binding,11,18,validation,F1,18,10.693048477172852,reversed,1,18
1,F1:validation:224,binding,11,24,validation,F1,24,12.330443859100342,constant_distractor,1,24
1,F1:validation:740,binding,11,24,validation,F1,24,10.482708930969238,reversed,1,24
1,F1:validation:501,binding,11,25,validation,F1,25,15.010963916778564,reversed,1,25
1,F1:validation:209,binding,11,21,validation,F1,21,9.959898948669434,reversed,1,21
1,F1:validation:623,binding,11,27,validation,F1,27,12.561422348022461,predicate_distractor,1,27
1,F1:validation:475,binding,11,23,validation,F1,23,13.409893989562988,predicate_distractor,1,23
1,F1:validation:11,binding,11,27,validation,F1,27,10.444230556488037,canonical,1,27
1,F1:validation:237,binding,11,25,validation,F1,25,11.345088005065918,predicate_distractor,1,25
1,F1:validation:79,binding,11,23,validation,F1,23,13.888153076171875,constant_distractor,1,23
1,F1:validation:548,binding,11,24,validation,F1,24,13.116324424743652,reversed,1,24
1,F1:validation:485,binding,11,21,validation,F1,21,10.000268936157227,canonical,1,21
1,F1:validation:660,binding,11,16,validation,F1,16,13.648059368133545,predicate_distractor,1,16
1,F1:validation:445,binding,11,17,validation,F1,17,12.85037088394165,reversed,1,17
1,F1:validation:50,binding,11,18,validation,F1,18,12.219305038452148,canonical,1,18
1,F1:validation:719,binding,11,27,validation,F1,27,9.280044555664062,predicate_distractor,1,27
1,F1:validation:48,binding,11,16,validation,F1,16,14.588045597076416,canonical,1,16
1,F1:validation:405,binding,11,25,validation,F1,25,15.187636375427246,reversed,1,25
1,F1:validation:116,binding,11,24,validation,F1,24,15.027088165283203,reversed,1,24
1,F1:validation:35,binding,11,27,validation,F1,27,11.263004302978516,constant_distractor,1,27
1,F1:validation:100,binding,11,20,validation,F1,20,10.920470237731934,canonical,1,20
1,F1:validation:200,binding,11,24,validation,F1,24,10.48862361907959,canonical,1,24
1,F1:validation:401,binding,11,21,validation,F1,21,12.256261825561523,reversed,1,21
1,F1:validation:49,binding,11,17,validation,F1,17,11.900846481323242,canonical,1,17
1,F1:validation:569,binding,11,21,validation,F1,21,12.536894798278809,predicate_distractor,1,21
1,F1:validation:86,binding,11,18,validation,F1,18,12.881980895996094,predicate_distractor,1,18
1,F1:validation:114,binding,11,22,validation,F1,22,15.038850784301758,reversed,1,22
1,F1:validation:283,binding,11,23,validation,F1,23,7.941186904907227,predicate_distractor,1,23
1,F1:validation:171,binding,11,19,validation,F1,19,13.636911392211914,constant_distractor,1,19
1,F1:validation:291,binding,11,19,validation,F1,19,12.284856796264648,canonical,1,19
1,F1:validation:467,binding,11,27,validation,F1,27,11.71083927154541,constant_distractor,1,27
1,F1:validation:146,binding,11,18,validation,F1,18,11.587309837341309,canonical,1,18
1,F1:validation:482,binding,11,18,validation,F1,18,9.408503532409668,canonical,1,18
1,F1:validation:763,binding,11,23,validation,F1,23,12.905465126037598,predicate_distractor,1,23
1,F1:validation:611,binding,11,27,validation,F1,27,9.63455581665039,constant_distractor,1,27
1,F1:validation:438,binding,11,22,validation,F1,22,14.470385551452637,canonical,1,22
1,F1:validation:558,binding,11,22,validation,F1,22,11.888694763183594,constant_distractor,1,22
1,F1:validation:586,binding,11,26,validation,F1,26,14.4684157371521,canonical,1,26
1,F1:validation:34,binding,11,26,validation,F1,26,11.174168586730957,constant_distractor,1,26
1,F1:validation:625,binding,11,17,validation,F1,17,8.050912857055664,canonical,1,17
1,F1:validation:129,binding,11,25,validation,F1,25,12.412773609161377,constant_distractor,1,25
1,F1:validation:110,binding,11,18,validation,F1,18,10.152519702911377,reversed,1,18
1,F1:validation:51,binding,11,19,validation,F1,19,8.851096153259277,canonical,1,19
1,F1:validation:453,binding,11,25,validation,F1,25,15.629439353942871,reversed,1,25
1,F1:validation:657,binding,11,25,validation,F1,25,12.059218883514404,constant_distractor,1,25
1,F1:validation:585,binding,11,25,validation,F1,25,11.057302474975586,canonical,1,25
1,F1:validation:749,binding,11,21,validation,F1,21,10.201488494873047,constant_distractor,1,21
1,F1:validation:355,binding,11,23,validation,F1,23,13.534344673156738,reversed,1,23
1,F1:validation:392,binding,11,24,validation,F1,24,9.875208377838135,canonical,1,24
1,F1:validation:37,binding,11,17,validation,F1,17,10.121266841888428,predicate_distractor,1,17
1,F1:validation:698,binding,11,18,validation,F1,18,9.053345680236816,constant_distractor,1,18
1,F1:validation:83,binding,11,27,validation,F1,27,9.345383644104004,constant_distractor,1,27
1,F1:validation:519,binding,11,19,validation,F1,19,12.356127738952637,predicate_distractor,1,19
1,F1:validation:505,binding,11,17,validation,F1,17,10.963592529296875,constant_distractor,1,17
1,F1:validation:315,binding,11,19,validation,F1,19,13.338566303253174,constant_distractor,1,19
1,F1:validation:145,binding,11,17,validation,F1,17,11.318730354309082,canonical,1,17
1,F1:validation:43,binding,11,23,validation,F1,23,14.236030578613281,predicate_distractor,1,23
1,F1:validation:10,binding,11,26,validation,F1,26,9.089272499084473,canonical,1,26
1,F1:validation:386,binding,11,18,validation,F1,18,11.494089126586914,canonical,1,18
1,F1:validation:268,binding,11,20,validation,F1,20,12.600359916687012,constant_distractor,1,20
1,F1:validation:459,binding,11,19,validation,F1,19,18.144919395446777,constant_distractor,1,19
1,F1:validation:326,binding,11,18,validation,F1,18,12.099828720092773,predicate_distractor,1,18
1,F1:validation:408,binding,11,16,validation,F1,16,11.120346069335938,constant_distractor,1,16
1,F1:validation:95,binding,11,27,validation,F1,27,10.507678985595703,predicate_distractor,1,27
1,F1:validation:443,binding,11,27,validation,F1,27,10.794100761413574,canonical,1,27
1,F1:validation:580,binding,11,20,validation,F1,20,11.657173156738281,canonical,1,20
1,F1:validation:189,binding,11,25,validation,F1,25,12.172524452209473,predicate_distractor,1,25
1,F1:validation:325,binding,11,17,validation,F1,17,12.88910436630249,predicate_distractor,1,17
1,F1:validation:68,binding,11,24,validation,F1,24,13.765460968017578,reversed,1,24
1,F1:validation:758,binding,11,18,validation,F1,18,8.73819351196289,predicate_distractor,1,18
1,F1:validation:252,binding,11,16,validation,F1,16,14.077133178710938,reversed,1,16
1,F1:validation:139,binding,11,23,validation,F1,23,12.09687614440918,predicate_distractor,1,23
1,F1:validation:367,binding,11,23,validation,F1,23,13.004791259765625,constant_distractor,1,23
1,F1:validation:331,binding,11,23,validation,F1,23,10.70671558380127,predicate_distractor,1,23
1,F1:validation:694,binding,11,26,validation,F1,26,11.819856643676758,reversed,1,26
1,F1:validation:750,binding,11,22,validation,F1,22,11.257611274719238,constant_distractor,1,22
1,F1:validation:480,binding,11,16,validation,F1,16,11.051040649414062,canonical,1,16
1,F1:validation:289,binding,11,17,validation,F1,17,10.026680946350098,canonical,1,17
1,F1:validation:297,binding,11,25,validation,F1,25,9.73733901977539,canonical,1,25
1,F1:validation:509,binding,11,21,validation,F1,21,10.323140144348145,constant_distractor,1,21
1,F1:validation:288,binding,11,16,validation,F1,16,13.277811050415039,canonical,1,16
1,F1:validation:111,binding,11,19,validation,F1,19,14.239933967590332,reversed,1,19
1,F1:validation:342,binding,11,22,validation,F1,22,11.694540023803711,canonical,1,22
1,F1:validation:87,binding,11,19,validation,F1,19,15.572052955627441,predicate_distractor,1,19
1,F1:validation:245,binding,11,21,validation,F1,21,15.57467794418335,canonical,1,21
1,F1:validation:282,binding,11,22,validation,F1,22,9.198802947998047,predicate_distractor,1,22
1,F1:validation:570,binding,11,22,validation,F1,22,14.4470534324646,predicate_distractor,1,22
1,F1:validation:573,binding,11,25,validation,F1,25,12.886629104614258,predicate_distractor,1,25
1,F1:validation:142,binding,11,26,validation,F1,26,14.042479991912842,predicate_distractor,1,26
1,F1:validation:730,binding,11,26,validation,F1,26,12.316325187683105,canonical,1,26
1,F1:validation:82,binding,11,26,validation,F1,26,15.563462734222412,constant_distractor,1,26
1,F1:validation:216,binding,11,16,validation,F1,16,10.481748580932617,constant_distractor,1,16
1,F1:validation:743,binding,11,27,validation,F1,27,14.934345960617065,reversed,1,27
1,F1:validation:579,binding,11,19,validation,F1,19,9.52642822265625,canonical,1,19
1,F1:validation:734,binding,11,18,validation,F1,18,12.117063999176025,reversed,1,18
1,F1:validation:102,binding,11,22,validation,F1,22,10.76535415649414,canonical,1,22
1,F1:validation:38,binding,11,18,validation,F1,18,10.604185104370117,predicate_distractor,1,18
1,F1:validation:165,binding,11,25,validation,F1,25,11.310281753540039,reversed,1,25
1,F1:validation:52,binding,11,20,validation,F1,20,12.882956504821777,canonical,1,20
1,F1:validation:683,binding,11,27,validation,F1,27,10.568648338317871,canonical,1,27
1,F1:validation:15,binding,11,19,validation,F1,19,12.797164916992188,reversed,1,19
1,F1:validation:697,binding,11,17,validation,F1,17,13.822659492492676,constant_distractor,1,17
1,F1:validation:521,binding,11,21,validation,F1,21,14.66252613067627,predicate_distractor,1,21
1,F1:validation:366,binding,11,22,validation,F1,22,14.622119903564453,constant_distractor,1,22
1,F1:validation:747,binding,11,19,validation,F1,19,16.787160873413086,constant_distractor,1,19
1,F1:validation:225,binding,11,25,validation,F1,25,14.427485466003418,constant_distractor,1,25
1,F1:validation:522,binding,11,22,validation,F1,22,12.16802453994751,predicate_distractor,1,22
1,F1:validation:338,binding,11,18,validation,F1,18,11.776949882507324,canonical,1,18
1,F1:validation:724,binding,11,20,validation,F1,20,10.782485961914062,canonical,1,20
1,F1:validation:147,binding,11,19,validation,F1,19,10.561161994934082,canonical,1,19
1,F1:validation:414,binding,11,22,validation,F1,22,11.323311805725098,constant_distractor,1,22
1,F1:validation:334,binding,11,26,validation,F1,26,12.99759292602539,predicate_distractor,1,26
1,F1:validation:688,binding,11,20,validation,F1,20,11.585020065307617,reversed,1,20
1,F1:validation:398,binding,11,18,validation,F1,18,10.13918685913086,reversed,1,18
1,F1:validation:639,binding,11,19,validation,F1,19,12.564416885375977,reversed,1,19
1,F1:validation:353,binding,11,21,validation,F1,21,14.263055324554443,reversed,1,21
1,F1:validation:133,binding,11,17,validation,F1,17,13.954277992248535,predicate_distractor,1,17
1,F1:validation:127,binding,11,23,validation,F1,23,8.586648941040039,constant_distractor,1,23
1,F1:validation:239,binding,11,27,validation,F1,27,11.659384727478027,predicate_distractor,1,27
1,F1:validation:230,binding,11,18,validation,F1,18,12.810174465179443,predicate_distractor,1,18
1,F1:validation:646,binding,11,26,validation,F1,26,14.94541311264038,reversed,1,26
1,F1:validation:648,binding,11,16,validation,F1,16,9.359640121459961,constant_distractor,1,16
1,F1:validation:371,binding,11,27,validation,F1,27,10.599870681762695,constant_distractor,1,27
1,F1:validation:362,binding,11,18,validation,F1,18,12.251241207122803,constant_distractor,1,18
1,F1:validation:532,binding,11,20,validation,F1,20,11.273277282714844,canonical,1,20
1,F1:validation:64,binding,11,20,validation,F1,20,10.254363059997559,reversed,1,20
1,F1:validation:700,binding,11,20,validation,F1,20,10.123290061950684,constant_distractor,1,20
1,F1:validation:503,binding,11,27,validation,F1,27,11.420581340789795,reversed,1,27
1,F1:validation:766,binding,11,26,validation,F1,26,15.332451343536377,predicate_distractor,1,26
1,F1:validation:603,binding,11,19,validation,F1,19,12.466843605041504,constant_distractor,1,19
1,F1:validation:357,binding,11,25,validation,F1,25,16.829910278320312,reversed,1,25
1,F1:validation:59,binding,11,27,validation,F1,27,10.2931547164917,canonical,1,27
1,F1:validation:477,binding,11,25,validation,F1,25,10.363036155700684,predicate_distractor,1,25
1,F1:validation:627,binding,11,19,validation,F1,19,10.27562141418457,canonical,1,19
1,F1:validation:563,binding,11,27,validation,F1,27,12.281933784484863,constant_distractor,1,27
1,F1:validation:26,binding,11,18,validation,F1,18,12.362496376037598,constant_distractor,1,18
1,F1:validation:588,binding,11,16,validation,F1,16,13.708452224731445,reversed,1,16
1,F1:validation:368,binding,11,24,validation,F1,24,9.367823600769043,constant_distractor,1,24
1,F1:validation:632,binding,11,24,validation,F1,24,13.57158899307251,canonical,1,24
1,F1:validation:533,binding,11,21,validation,F1,21,11.732110977172852,canonical,1,21
1,F1:validation:511,binding,11,23,validation,F1,23,11.742122650146484,constant_distractor,1,23
1,F1:validation:105,binding,11,25,validation,F1,25,12.769461631774902,canonical,1,25
1,F1:validation:601,binding,11,17,validation,F1,17,11.54740047454834,constant_distractor,1,17
1,F1:validation:513,binding,11,25,validation,F1,25,13.14527940750122,constant_distractor,1,25
1,F1:validation:65,binding,11,21,validation,F1,21,12.893525123596191,reversed,1,21
1,F1:validation:655,binding,11,23,validation,F1,23,9.308287620544434,constant_distractor,1,23
1,F1:validation:449,binding,11,21,validation,F1,21,12.967076301574707,reversed,1,21
1,F1:validation:324,binding,11,16,validation,F1,16,15.582313060760498,predicate_distractor,1,16
1,F1:validation:490,binding,11,26,validation,F1,26,15.603419303894043,canonical,1,26
1,F1:validation:699,binding,11,19,validation,F1,19,13.538846015930176,constant_distractor,1,19
1,F1:validation:243,binding,11,19,validation,F1,19,10.288661003112793,canonical,1,19
1,F1:validation:745,binding,11,17,validation,F1,17,9.610918998718262,constant_distractor,1,17
1,F1:validation:686,binding,11,18,validation,F1,18,13.35565185546875,reversed,1,18
1,F1:validation:302,binding,11,18,validation,F1,18,12.2101469039917,reversed,1,18
1,F1:validation:261,binding,11,25,validation,F1,25,13.365549087524414,reversed,1,25
1,F1:validation:654,binding,11,22,validation,F1,22,13.80632495880127,constant_distractor,1,22
1,F1:validation:88,binding,11,20,validation,F1,20,10.678245544433594,predicate_distractor,1,20
1,F1:validation:322,binding,11,26,validation,F1,26,11.0493803024292,constant_distractor,1,26
1,F1:validation:741,binding,11,25,validation,F1,25,12.7623929977417,reversed,1,25
1,F1:validation:552,binding,11,16,validation,F1,16,9.903935432434082,constant_distractor,1,16
1,F1:validation:346,binding,11,26,validation,F1,26,17.808915615081787,canonical,1,26
1,F1:validation:600,binding,11,16,validation,F1,16,10.42308235168457,constant_distractor,1,16
1,F1:validation:181,binding,11,17,validation,F1,17,7.146666526794434,predicate_distractor,1,17
1,F1:validation:514,binding,11,26,validation,F1,26,12.563428401947021,constant_distractor,1,26
1,F1:validation:32,binding,11,24,validation,F1,24,12.437352657318115,constant_distractor,1,24
1,F1:validation:388,binding,11,20,validation,F1,20,9.76517105102539,canonical,1,20
1,F1:validation:406,binding,11,26,validation,F1,26,12.640625,reversed,1,26
1,F1:validation:173,binding,11,21,validation,F1,21,12.68486738204956,constant_distractor,1,21
1,F1:validation:122,binding,11,18,validation,F1,18,12.198881149291992,constant_distractor,1,18
1,F1:validation:565,binding,11,17,validation,F1,17,8.4075927734375,predicate_distractor,1,17
1,F1:validation:458,binding,11,18,validation,F1,18,10.140365600585938,constant_distractor,1,18
1,F1:validation:465,binding,11,25,validation,F1,25,12.509591102600098,constant_distractor,1,25
1,F1:validation:544,binding,11,20,validation,F1,20,12.666633605957031,reversed,1,20
1,F1:validation:629,binding,11,21,validation,F1,21,9.279682159423828,canonical,1,21
1,F1:validation:571,binding,11,23,validation,F1,23,12.376249313354492,predicate_distractor,1,23
1,F1:validation:359,binding,11,27,validation,F1,27,9.702102661132812,reversed,1,27
1,F1:validation:327,binding,11,19,validation,F1,19,12.446386337280273,predicate_distractor,1,19
1,F1:validation:140,binding,11,24,validation,F1,24,13.28865909576416,predicate_distractor,1,24
1,F1:validation:24,binding,11,16,validation,F1,16,10.677529335021973,constant_distractor,1,16
1,F1:validation:393,binding,11,25,validation,F1,25,11.73067569732666,canonical,1,25
1,F1:validation:394,binding,11,26,validation,F1,26,17.384397506713867,canonical,1,26
1,F1:validation:545,binding,11,21,validation,F1,21,12.81495714187622,reversed,1,21
1,F1:validation:13,binding,11,17,validation,F1,17,11.640396118164062,reversed,1,17
1,F1:validation:387,binding,11,19,validation,F1,19,8.663610458374023,canonical,1,19
1,F1:validation:67,binding,11,23,validation,F1,23,12.56534481048584,reversed,1,23
1,F1:validation:199,binding,11,23,validation,F1,23,15.84667682647705,canonical,1,23
1,F1:validation:378,binding,11,22,validation,F1,22,11.079693794250488,predicate_distractor,1,22
1,F1:validation:305,binding,11,21,validation,F1,21,12.429854393005371,reversed,1,21
1,F1:validation:161,binding,11,21,validation,F1,21,10.569138526916504,reversed,1,21
1,F1:validation:752,binding,11,24,validation,F1,24,13.997675895690918,constant_distractor,1,24
1,F1:validation:276,binding,11,16,validation,F1,16,14.285187244415283,predicate_distractor,1,16
1,F1:validation:18,binding,11,22,validation,F1,22,11.62106704711914,reversed,1,22
1,F1:validation:416,binding,11,24,validation,F1,24,13.327492713928223,constant_distractor,1,24
1,F1:validation:742,binding,11,26,validation,F1,26,13.014664649963379,reversed,1,26
1,F1:validation:8,binding,11,24,validation,F1,24,9.843782424926758,canonical,1,24
1,F1:validation:510,binding,11,22,validation,F1,22,11.42379379272461,constant_distractor,1,22
1,F1:validation:159,binding,11,19,validation,F1,19,10.43653678894043,reversed,1,19
1,F1:validation:403,binding,11,23,validation,F1,23,10.360666275024414,reversed,1,23
1,F1:validation:636,binding,11,16,validation,F1,16,15.868000030517578,reversed,1,16
1,F1:validation:316,binding,11,20,validation,F1,20,11.968362808227539,constant_distractor,1,20
1,F1:validation:172,binding,11,20,validation,F1,20,12.012914657592773,constant_distractor,1,20
1,F1:validation:12,binding,11,16,validation,F1,16,13.528605461120605,reversed,1,16
1,F1:validation:504,binding,11,16,validation,F1,16,9.752525329589844,constant_distractor,1,16
1,F1:validation:29,binding,11,21,validation,F1,21,11.229706287384033,constant_distractor,1,21
1,F1:validation:508,binding,11,20,validation,F1,20,12.429519653320312,constant_distractor,1,20
1,F1:validation:148,binding,11,20,validation,F1,20,11.12202262878418,canonical,1,20
1,F1:validation:733,binding,11,17,validation,F1,17,13.231943130493164,reversed,1,17
1,F1:validation:735,binding,11,19,validation,F1,19,10.247220039367676,reversed,1,19
1,F1:validation:717,binding,11,25,validation,F1,25,12.95459508895874,predicate_distractor,1,25
1,F1:validation:137,binding,11,21,validation,F1,21,6.44612979888916,predicate_distractor,1,21
1,F1:validation:84,binding,11,16,validation,F1,16,15.224629878997803,predicate_distractor,1,16
1,F1:validation:765,binding,11,25,validation,F1,25,11.401834487915039,predicate_distractor,1,25
1,F1:validation:329,binding,11,21,validation,F1,21,11.250972747802734,predicate_distractor,1,21
1,F1:validation:530,binding,11,18,validation,F1,18,11.060546398162842,canonical,1,18
1,F1:validation:57,binding,11,25,validation,F1,25,10.597071647644043,canonical,1,25
1,F1:validation:576,binding,11,16,validation,F1,16,13.677224159240723,canonical,1,16
1,F1:validation:46,binding,11,26,validation,F1,26,12.98258924484253,predicate_distractor,1,26
1,F1:validation:383,binding,11,27,validation,F1,27,10.682882308959961,predicate_distractor,1,27
1,F1:validation:277,binding,11,17,validation,F1,17,11.652236938476562,predicate_distractor,1,17
1,F1:validation:731,binding,11,27,validation,F1,27,11.130986213684082,canonical,1,27
1,F1:validation:520,binding,11,20,validation,F1,20,10.72746467590332,predicate_distractor,1,20
1,F1:validation:454,binding,11,26,validation,F1,26,10.64076042175293,reversed,1,26
1,F1:validation:696,binding,11,16,validation,F1,16,11.19194507598877,constant_distractor,1,16
1,F1:validation:63,binding,11,19,validation,F1,19,13.643556118011475,reversed,1,19
1,F1:validation:421,binding,11,17,validation,F1,17,13.43502140045166,predicate_distractor,1,17
1,F1:validation:390,binding,11,22,validation,F1,22,16.14413022994995,canonical,1,22
1,F1:validation:25,binding,11,17,validation,F1,17,11.935550689697266,constant_distractor,1,17
1,F1:validation:22,binding,11,26,validation,F1,26,11.360301971435547,reversed,1,26
1,F1:validation:320,binding,11,24,validation,F1,24,12.636122703552246,constant_distractor,1,24
1,F1:validation:273,binding,11,25,validation,F1,25,11.781489372253418,constant_distractor,1,25
1,F1:validation:488,binding,11,24,validation,F1,24,9.483675003051758,canonical,1,24
1,F1:validation:66,binding,11,22,validation,F1,22,8.912623405456543,reversed,1,22
1,F1:validation:617,binding,11,21,validation,F1,21,11.855653762817383,predicate_distractor,1,21
1,F1:validation:729,binding,11,25,validation,F1,25,14.791905403137207,canonical,1,25
1,F1:validation:264,binding,11,16,validation,F1,16,9.208856582641602,constant_distractor,1,16
1,F1:validation:384,binding,11,16,validation,F1,16,13.015298843383789,canonical,1,16
1,F1:validation:54,binding,11,22,validation,F1,22,12.046844482421875,canonical,1,22
1,F1:validation:550,binding,11,26,validation,F1,26,9.27196979522705,reversed,1,26
1,F1:validation:604,binding,11,20,validation,F1,20,14.201149463653564,constant_distractor,1,20
1,F1:validation:125,binding,11,21,validation,F1,21,13.870407581329346,constant_distractor,1,21
1,F1:validation:1,binding,11,17,validation,F1,17,12.450202465057373,canonical,1,17
1,F1:validation:222,binding,11,22,validation,F1,22,8.742301940917969,constant_distractor,1,22
1,F1:validation:759,binding,11,19,validation,F1,19,15.30482816696167,predicate_distractor,1,19
1,F1:validation:737,binding,11,21,validation,F1,21,10.15320110321045,reversed,1,21
1,F1:validation:19,binding,11,23,validation,F1,23,9.194905281066895,reversed,1,23
1,F1:validation:589,binding,11,17,validation,F1,17,13.553268909454346,reversed,1,17
1,F1:validation:336,binding,11,16,validation,F1,16,15.074318885803223,canonical,1,16
1,F1:validation:460,binding,11,20,validation,F1,20,10.867006301879883,constant_distractor,1,20
1,F1:validation:555,binding,11,19,validation,F1,19,12.422508239746094,constant_distractor,1,19
1,F1:validation:761,binding,11,21,validation,F1,21,11.658041000366211,predicate_distractor,1,21
1,F1:validation:695,binding,11,27,validation,F1,27,12.285904884338379,reversed,1,27
1,F1:validation:190,binding,11,26,validation,F1,26,13.14683485031128,predicate_distractor,1,26
