branching,distractors,evaluation_axis,example_id,label_mode,model_depth,model_seed,output_entropy,position_mode,predicate,required_path,sequence_length,target_margin,target_probability,target_rank,template_id,top1_correct,total_depth,tree_seed
2,4,depth_path,test:parent:D4:d1:b2:N4:t1:paligned:tree307:i9,arbitrary,6,11,2.016153335571289,aligned,parent,1,17,1.0314111709594727,0.5278066396713257,1,1,1,4,307
2,4,depth_path,test:parent:D4:d1:b2:N4:t2:paligned:tree307:i10,arbitrary,6,11,1.4694383144378662,aligned,parent,1,17,0.3653745651245117,0.5046164393424988,1,2,1,4,307
2,4,depth_path,test:parent:D4:d1:b2:N4:t3:paligned:tree307:i11,arbitrary,6,11,3.298529863357544,aligned,parent,1,17,-1.6770057678222656,0.04048873111605644,5,3,0,4,307
2,4,depth_path,test:parent:D4:d1:b2:N4:t1:prandomized:tree307:i13,arbitrary,6,11,2.9302897453308105,randomized,parent,1,17,-1.9849004745483398,0.054056715220212936,3,1,0,4,307
2,4,depth_path,test:grandparent:D2:d2:b2:N4:t2:prandomized:tree101:i6,arbitrary,6,11,1.213836908340454,randomized,grandparent,2,17,1.5960769653320312,0.7054482698440552,1,2,1,2,101
2,4,depth_path,test:grandparent:D2:d2:b2:N4:t2:prandomized:tree307:i6,arbitrary,6,11,0.7382717132568359,randomized,grandparent,2,17,2.1654443740844727,0.840429961681366,1,2,1,2,307
2,4,depth_path,test:grandparent:D2:d2:b2:N4:t3:prandomized:tree307:i7,arbitrary,6,11,0.35618510842323303,randomized,grandparent,2,17,-4.881711006164551,0.007234856486320496,2,3,0,2,307
2,4,depth_path,test:grandparent:D2:d2:b2:N4:t3:prandomized:tree307:i15,arbitrary,6,11,2.605158805847168,randomized,grandparent,2,17,0.17743873596191406,0.3185710608959198,1,3,1,2,307
2,4,depth_path,test:grandparent:D3:d2:b2:N4:t0:prandomized:tree211:i4,arbitrary,6,11,1.3135945796966553,randomized,grandparent,2,17,0.07216453552246094,0.4669993221759796,1,0,1,3,211
2,4,depth_path,test:grandparent:D3:d2:b2:N4:t0:prandomized:tree307:i4,arbitrary,6,11,1.3331298828125,randomized,grandparent,2,17,-4.479610443115234,0.008236109279096127,5,0,0,3,307
2,4,depth_path,test:grandparent:D3:d2:b2:N4:t3:prandomized:tree307:i7,arbitrary,6,11,2.2016313076019287,randomized,grandparent,2,17,1.1895971298217773,0.44918739795684814,1,3,1,3,307
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t0:paligned:tree101:i0,arbitrary,6,11,2.1326873302459717,aligned,grandparent,2,17,-3.0028676986694336,0.01977536268532276,5,0,0,4,101
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t1:paligned:tree101:i1,arbitrary,6,11,1.8591866493225098,aligned,grandparent,2,17,-0.015089988708496094,0.3563437759876251,2,1,0,4,101
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t2:paligned:tree101:i2,arbitrary,6,11,3.2150893211364746,aligned,grandparent,2,17,-3.1351518630981445,0.008438918739557266,22,2,0,4,101
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t3:paligned:tree101:i3,arbitrary,6,11,2.100165367126465,aligned,grandparent,2,17,-1.6887941360473633,0.09848941117525101,2,3,0,4,101
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t0:paligned:tree101:i8,arbitrary,6,11,2.0222837924957275,aligned,grandparent,2,17,-0.7778186798095703,0.1899055689573288,2,0,0,4,101
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t1:paligned:tree101:i9,arbitrary,6,11,2.729060173034668,aligned,grandparent,2,17,-3.9679012298583984,0.009343091398477554,16,1,0,4,101
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t2:paligned:tree101:i10,arbitrary,6,11,2.329010009765625,aligned,grandparent,2,17,0.5755252838134766,0.40747326612472534,1,2,1,4,101
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t3:paligned:tree101:i11,arbitrary,6,11,1.4317286014556885,aligned,grandparent,2,17,-5.2815046310424805,0.003751123324036598,14,3,0,4,101
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t0:paligned:tree211:i0,arbitrary,6,11,1.852205514907837,aligned,grandparent,2,17,-1.5743045806884766,0.126190647482872,2,0,0,4,211
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t1:paligned:tree211:i1,arbitrary,6,11,2.6465702056884766,aligned,grandparent,2,17,0.8222522735595703,0.3340895175933838,1,1,1,4,211
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t2:paligned:tree211:i2,arbitrary,6,11,2.589169502258301,aligned,grandparent,2,17,-1.4088492393493652,0.11008787155151367,2,2,0,4,211
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t3:paligned:tree211:i3,arbitrary,6,11,1.3237676620483398,aligned,grandparent,2,17,-2.081456184387207,0.09230077266693115,2,3,0,4,211
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t0:paligned:tree211:i8,arbitrary,6,11,2.228199005126953,aligned,grandparent,2,17,0.7530832290649414,0.41055217385292053,1,0,1,4,211
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t1:paligned:tree211:i9,arbitrary,6,11,1.9318737983703613,aligned,grandparent,2,17,-3.1419854164123535,0.02409992925822735,4,1,0,4,211
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t2:paligned:tree211:i10,arbitrary,6,11,2.740851879119873,aligned,grandparent,2,17,-2.460026741027832,0.032737549394369125,8,2,0,4,211
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t3:paligned:tree211:i11,arbitrary,6,11,3.3278861045837402,aligned,grandparent,2,17,0.7995305061340332,0.22444254159927368,1,3,1,4,211
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t0:paligned:tree307:i0,arbitrary,6,11,1.3545012474060059,aligned,grandparent,2,17,-3.877808094024658,0.0162168201059103,3,0,0,4,307
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t1:paligned:tree307:i1,arbitrary,6,11,1.7200535535812378,aligned,grandparent,2,17,0.3366270065307617,0.4368284046649933,1,1,1,4,307
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t2:paligned:tree307:i2,arbitrary,6,11,2.1949734687805176,aligned,grandparent,2,17,0.5796594619750977,0.4098339378833771,1,2,1,4,307
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t3:paligned:tree307:i3,arbitrary,6,11,2.7264652252197266,aligned,grandparent,2,17,-0.41562461853027344,0.1682862490415573,2,3,0,4,307
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t0:paligned:tree307:i8,arbitrary,6,11,3.486619710922241,aligned,grandparent,2,17,-3.608978748321533,0.006587663199752569,29,0,0,4,307
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t1:paligned:tree307:i9,arbitrary,6,11,2.082582473754883,aligned,grandparent,2,17,-2.0333242416381836,0.06430688500404358,3,1,0,4,307
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t2:paligned:tree307:i10,arbitrary,6,11,1.468839406967163,aligned,grandparent,2,17,-0.36539268493652344,0.350209504365921,2,2,0,4,307
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t3:paligned:tree307:i11,arbitrary,6,11,3.2781729698181152,aligned,grandparent,2,17,-0.9713859558105469,0.08569090813398361,3,3,0,4,307
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t1:prandomized:tree307:i13,arbitrary,6,11,2.9046812057495117,randomized,grandparent,2,17,1.2893691062927246,0.40247634053230286,1,1,1,4,307
2,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t0:prandomized:tree101:i4,arbitrary,6,11,0.8415076732635498,randomized,ancestor_k,1,17,-1.7892608642578125,0.13220293819904327,2,0,0,2,101
2,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t3:prandomized:tree101:i15,arbitrary,6,11,1.2395901679992676,randomized,ancestor_k,1,17,2.251194953918457,0.7317937612533569,1,3,1,2,101
2,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t2:prandomized:tree211:i6,arbitrary,6,11,0.17669910192489624,randomized,ancestor_k,1,17,5.4294843673706055,0.9785689115524292,1,2,1,2,211
2,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t2:prandomized:tree211:i14,arbitrary,6,11,3.7819020748138428,randomized,ancestor_k,1,17,0.1701369285583496,0.1102909967303276,1,2,1,2,211
2,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t0:prandomized:tree307:i4,arbitrary,6,11,0.7454270124435425,randomized,ancestor_k,1,17,2.297980308532715,0.8473352789878845,1,0,1,2,307
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t0:paligned:tree101:i0,arbitrary,6,11,0.974891185760498,aligned,ancestor_k,2,17,-2.585681915283203,0.06193465739488602,2,0,0,2,101
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t1:paligned:tree101:i1,arbitrary,6,11,2.5685808658599854,aligned,ancestor_k,2,17,-0.2563657760620117,0.26117393374443054,2,1,0,2,101
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t2:paligned:tree101:i2,arbitrary,6,11,1.3194758892059326,aligned,ancestor_k,2,17,1.4595527648925781,0.6887186765670776,1,2,1,2,101
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t3:paligned:tree101:i3,arbitrary,6,11,0.9001415967941284,aligned,ancestor_k,2,17,-6.623255729675293,0.0011100851697847247,17,3,0,2,101
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t0:paligned:tree101:i8,arbitrary,6,11,2.319103956222534,aligned,ancestor_k,2,17,-2.5754122734069824,0.04305378347635269,2,0,0,2,101
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t1:paligned:tree101:i9,arbitrary,6,11,3.3790388107299805,aligned,ancestor_k,2,17,-2.5606398582458496,0.01620521768927574,17,1,0,2,101
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t2:paligned:tree101:i10,arbitrary,6,11,1.5633971691131592,aligned,ancestor_k,2,17,-2.392740249633789,0.06381162256002426,2,2,0,2,101
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t3:paligned:tree101:i11,arbitrary,6,11,1.2145109176635742,aligned,ancestor_k,2,17,-2.4458255767822266,0.06734718382358551,2,3,0,2,101
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t0:paligned:tree211:i0,arbitrary,6,11,0.580706000328064,aligned,ancestor_k,2,17,-4.994200229644775,0.006128499750047922,4,0,0,2,211
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t1:paligned:tree211:i1,arbitrary,6,11,2.0383026599884033,aligned,ancestor_k,2,17,-3.0506935119628906,0.03050435520708561,3,1,0,2,211
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t2:paligned:tree211:i2,arbitrary,6,11,0.6121218800544739,aligned,ancestor_k,2,17,3.1826906204223633,0.898898184299469,1,2,1,2,211
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t3:paligned:tree211:i3,arbitrary,6,11,0.6541556715965271,aligned,ancestor_k,2,17,-2.663577079772949,0.06152522191405296,2,3,0,2,211
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t0:paligned:tree211:i8,arbitrary,6,11,2.059260845184326,aligned,ancestor_k,2,17,1.737065315246582,0.5776439905166626,1,0,1,2,211
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t1:paligned:tree211:i9,arbitrary,6,11,3.4960556030273438,aligned,ancestor_k,2,17,-1.2181782722473145,0.03145192563533783,9,1,0,2,211
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t2:paligned:tree211:i10,arbitrary,6,11,0.2786804735660553,aligned,ancestor_k,2,17,4.83073616027832,0.9629507660865784,1,2,1,2,211
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t3:paligned:tree211:i11,arbitrary,6,11,0.418966144323349,aligned,ancestor_k,2,17,-4.735915184020996,0.00824983324855566,3,3,0,2,211
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t0:paligned:tree307:i0,arbitrary,6,11,0.17943190038204193,aligned,ancestor_k,2,17,-7.4744062423706055,0.000554652651771903,14,0,0,2,307
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t1:paligned:tree307:i1,arbitrary,6,11,1.199798345565796,aligned,ancestor_k,2,17,-1.9214200973510742,0.10858183354139328,2,1,0,2,307
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t2:paligned:tree307:i2,arbitrary,6,11,1.0609333515167236,aligned,ancestor_k,2,17,-4.0298027992248535,0.014558058232069016,4,2,0,2,307
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t3:paligned:tree307:i3,arbitrary,6,11,1.1091713905334473,aligned,ancestor_k,2,17,-1.0614128112792969,0.23492242395877838,2,3,0,2,307
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t0:paligned:tree307:i8,arbitrary,6,11,0.8311407566070557,aligned,ancestor_k,2,17,3.26961612701416,0.858244776725769,1,0,1,2,307
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t1:paligned:tree307:i9,arbitrary,6,11,1.8092676401138306,aligned,ancestor_k,2,17,0.050795555114746094,0.40718895196914673,1,1,1,2,307
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t2:paligned:tree307:i10,arbitrary,6,11,1.806450366973877,aligned,ancestor_k,2,17,-4.093680381774902,0.010651551187038422,8,2,0,2,307
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t3:paligned:tree307:i11,arbitrary,6,11,0.9145811796188354,aligned,ancestor_k,2,17,-0.9678430557250977,0.2624325454235077,2,3,0,2,307
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t0:paligned:tree101:i0,arbitrary,6,11,1.1567089557647705,aligned,ancestor_k,1,17,1.645176887512207,0.7385106682777405,1,0,1,3,101
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t1:paligned:tree101:i1,arbitrary,6,11,3.1663472652435303,aligned,ancestor_k,1,17,-0.7436552047729492,0.12649622559547424,2,1,0,3,101
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t2:paligned:tree101:i2,arbitrary,6,11,2.7167043685913086,aligned,ancestor_k,1,17,-2.3825483322143555,0.03949972987174988,4,2,0,3,101
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t3:paligned:tree101:i3,arbitrary,6,11,2.617401361465454,aligned,ancestor_k,1,17,-3.670241355895996,0.006868051830679178,16,3,0,3,101
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t3:prandomized:tree101:i7,arbitrary,6,11,3.570066452026367,randomized,ancestor_k,1,17,0.39937353134155273,0.17724230885505676,1,3,1,3,101
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t0:paligned:tree101:i8,arbitrary,6,11,1.7479658126831055,aligned,ancestor_k,1,17,-1.0258808135986328,0.14290031790733337,3,0,0,3,101
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t1:paligned:tree101:i9,arbitrary,6,11,0.5982415676116943,aligned,ancestor_k,1,17,-4.297672271728516,0.012372877448797226,3,1,0,3,101
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t2:paligned:tree101:i10,arbitrary,6,11,2.6056442260742188,aligned,ancestor_k,1,17,-3.4602203369140625,0.01507536880671978,8,2,0,3,101
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t3:paligned:tree101:i11,arbitrary,6,11,2.481095552444458,aligned,ancestor_k,1,17,0.8204736709594727,0.4077014923095703,1,3,1,3,101
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t0:paligned:tree211:i0,arbitrary,6,11,1.8118422031402588,aligned,ancestor_k,1,17,1.878274917602539,0.6416376233100891,1,0,1,3,211
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t1:paligned:tree211:i1,arbitrary,6,11,3.0143191814422607,aligned,ancestor_k,1,17,0.5803728103637695,0.23766107857227325,1,1,1,3,211
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t2:paligned:tree211:i2,arbitrary,6,11,0.881142258644104,aligned,ancestor_k,1,17,3.6512842178344727,0.864432692527771,1,2,1,3,211
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t3:paligned:tree211:i3,arbitrary,6,11,2.966593027114868,aligned,ancestor_k,1,17,-0.8315134048461914,0.11606495827436447,3,3,0,3,211
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t0:paligned:tree211:i8,arbitrary,6,11,0.9545142650604248,aligned,ancestor_k,1,17,2.854792594909668,0.8402791619300842,1,0,1,3,211
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t1:paligned:tree211:i9,arbitrary,6,11,1.3693345785140991,aligned,ancestor_k,1,17,-4.792670249938965,0.005687426310032606,10,1,0,3,211
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t2:paligned:tree211:i10,arbitrary,6,11,0.0974273830652237,aligned,ancestor_k,1,17,5.433494567871094,0.9881665110588074,1,2,1,3,211
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t3:paligned:tree211:i11,arbitrary,6,11,2.1599416732788086,aligned,ancestor_k,1,17,-2.316795825958252,0.055848002433776855,2,3,0,3,211
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t0:paligned:tree307:i0,arbitrary,6,11,3.615255832672119,aligned,ancestor_k,1,17,0.24964570999145508,0.13992716372013092,1,0,1,3,307
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t1:paligned:tree307:i1,arbitrary,6,11,2.3632349967956543,aligned,ancestor_k,1,17,1.0043144226074219,0.42551565170288086,1,1,1,3,307
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t2:paligned:tree307:i2,arbitrary,6,11,0.44482311606407166,aligned,ancestor_k,1,17,4.285861968994141,0.936385989189148,1,2,1,3,307
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t3:paligned:tree307:i3,arbitrary,6,11,1.3820880651474,aligned,ancestor_k,1,17,-0.8147134780883789,0.2470415234565735,2,3,0,3,307
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t0:paligned:tree307:i8,arbitrary,6,11,1.553687334060669,aligned,ancestor_k,1,17,-2.0633230209350586,0.08514945954084396,2,0,0,3,307
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t1:paligned:tree307:i9,arbitrary,6,11,1.962418556213379,aligned,ancestor_k,1,17,0.4265766143798828,0.44241100549697876,1,1,1,3,307
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t2:paligned:tree307:i10,arbitrary,6,11,1.181514024734497,aligned,ancestor_k,1,17,1.0305728912353516,0.6440991759300232,1,2,1,3,307
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t3:paligned:tree307:i11,arbitrary,6,11,1.71771240234375,aligned,ancestor_k,1,17,-4.09079647064209,0.011568183079361916,8,3,0,3,307
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t3:prandomized:tree307:i15,arbitrary,6,11,2.36039662361145,randomized,ancestor_k,1,17,-0.17379474639892578,0.2172609269618988,2,3,0,3,307
2,4,depth_path,test:isAncestor:D2:d1:b2:N4:t0:prandomized:tree101:i4,arbitrary,6,11,0.001622907817363739,randomized,isAncestor,1,17,8.818025588989258,0.9998403787612915,1,0,1,2,101
2,4,depth_path,test:isAncestor:D2:d1:b2:N4:t3:prandomized:tree101:i15,arbitrary,6,11,0.0002824681578204036,randomized,isAncestor,1,17,11.51165771484375,0.9999796152114868,1,3,1,2,101
2,4,depth_path,test:isAncestor:D2:d1:b2:N4:t2:prandomized:tree211:i6,arbitrary,6,11,0.008228848688304424,randomized,isAncestor,1,17,7.024591445922852,0.9990239143371582,1,2,1,2,211
2,4,depth_path,test:isAncestor:D2:d1:b2:N4:t2:prandomized:tree211:i14,arbitrary,6,11,0.004272222984582186,randomized,isAncestor,1,17,9.240388870239258,0.9996281862258911,1,2,1,2,211
2,4,depth_path,test:isAncestor:D2:d1:b2:N4:t0:prandomized:tree307:i4,arbitrary,6,11,0.002346171298995614,randomized,isAncestor,1,17,8.353856086730957,0.9997555613517761,1,0,1,2,307
2,4,depth_path,test:isAncestor:D2:d2:b2:N4:t0:prandomized:tree101:i4,arbitrary,6,11,0.001622907817363739,randomized,isAncestor,2,17,8.818025588989258,0.9998403787612915,1,0,1,2,101
2,4,depth_path,test:isAncestor:D2:d2:b2:N4:t3:prandomized:tree101:i15,arbitrary,6,11,0.0003240734222345054,randomized,isAncestor,2,17,11.142805099487305,0.9999756813049316,1,3,1,2,101
2,4,depth_path,test:isAncestor:D2:d2:b2:N4:t2:prandomized:tree211:i6,arbitrary,6,11,0.008228848688304424,randomized,isAncestor,2,17,7.024591445922852,0.9990239143371582,1,2,1,2,211
2,4,depth_path,test:isAncestor:D2:d2:b2:N4:t2:prandomized:tree211:i14,arbitrary,6,11,0.004272222984582186,randomized,isAncestor,2,17,9.240388870239258,0.9996281862258911,1,2,1,2,211
2,4,depth_path,test:isAncestor:D2:d2:b2:N4:t0:prandomized:tree307:i4,arbitrary,6,11,0.002346171298995614,randomized,isAncestor,2,17,8.353856086730957,0.9997555613517761,1,0,1,2,307
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t0:paligned:tree101:i0,arbitrary,6,11,0.005184866487979889,aligned,isAncestor,1,17,9.099774360656738,0.9995505213737488,1,0,1,3,101
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t1:paligned:tree101:i1,arbitrary,6,11,0.02234010398387909,aligned,isAncestor,1,17,5.875385284423828,0.9968968629837036,1,1,1,3,101
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t2:paligned:tree101:i2,arbitrary,6,11,0.007017596624791622,aligned,isAncestor,1,17,7.396564483642578,0.9992433786392212,1,2,1,3,101
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t3:paligned:tree101:i3,arbitrary,6,11,0.004110202193260193,aligned,isAncestor,1,17,8.504278182983398,0.999612033367157,1,3,1,3,101
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t3:prandomized:tree101:i7,arbitrary,6,11,0.007817438803613186,randomized,isAncestor,1,17,6.979035377502441,0.9990399479866028,1,3,1,3,101
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t0:paligned:tree101:i8,arbitrary,6,11,0.0020736244041472673,aligned,isAncestor,1,17,10.24626350402832,0.9998373985290527,1,0,1,3,101
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t1:paligned:tree101:i9,arbitrary,6,11,0.008101752027869225,aligned,isAncestor,1,17,7.011608123779297,0.999021053314209,1,1,1,3,101
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t2:paligned:tree101:i10,arbitrary,6,11,0.004121904261410236,aligned,isAncestor,1,17,8.403512954711914,0.9996191263198853,1,2,1,3,101
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t3:paligned:tree101:i11,arbitrary,6,11,0.013865230605006218,aligned,isAncestor,1,17,6.292146682739258,0.9981233477592468,1,3,1,3,101
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t0:paligned:tree211:i0,arbitrary,6,11,0.007924743928015232,aligned,isAncestor,1,17,7.0017900466918945,0.9990443587303162,1,0,1,3,211
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t1:paligned:tree211:i1,arbitrary,6,11,0.015556388534605503,aligned,isAncestor,1,17,6.169548034667969,0.997865617275238,1,1,1,3,211
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t2:paligned:tree211:i2,arbitrary,6,11,0.009144971147179604,aligned,isAncestor,1,17,7.499906539916992,0.9990693926811218,1,2,1,3,211
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t3:paligned:tree211:i3,arbitrary,6,11,0.0025590816512703896,aligned,isAncestor,1,17,8.324962615966797,0.9997348189353943,1,3,1,3,211
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t0:paligned:tree211:i8,arbitrary,6,11,0.004084347747266293,aligned,isAncestor,1,17,9.032333374023438,0.9996322393417358,1,0,1,3,211
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t1:paligned:tree211:i9,arbitrary,6,11,0.007836341857910156,aligned,isAncestor,1,17,8.63709831237793,0.9992940425872803,1,1,1,3,211
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t2:paligned:tree211:i10,arbitrary,6,11,0.0035387256648391485,aligned,isAncestor,1,17,8.298885345458984,0.9996577501296997,1,2,1,3,211
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t3:paligned:tree211:i11,arbitrary,6,11,0.0013476486783474684,aligned,isAncestor,1,17,8.942424774169922,0.999866247177124,1,3,1,3,211
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t0:paligned:tree307:i0,arbitrary,6,11,0.0012615066953003407,aligned,isAncestor,1,17,9.483195304870605,0.9998914003372192,1,0,1,3,307
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t1:paligned:tree307:i1,arbitrary,6,11,0.0011720133479684591,aligned,isAncestor,1,17,9.274088859558105,0.9998923540115356,1,1,1,3,307
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t2:paligned:tree307:i2,arbitrary,6,11,0.005882626865059137,aligned,isAncestor,1,17,9.171273231506348,0.9994809031486511,1,2,1,3,307
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t3:paligned:tree307:i3,arbitrary,6,11,0.06933587044477463,aligned,isAncestor,1,17,4.342121124267578,0.9871034026145935,1,3,1,3,307
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t0:paligned:tree307:i8,arbitrary,6,11,0.00530566181987524,aligned,isAncestor,1,17,7.467429161071777,0.9993956089019775,1,0,1,3,307
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t1:paligned:tree307:i9,arbitrary,6,11,0.00016496892203576863,aligned,isAncestor,1,17,12.220038414001465,0.999988317489624,1,1,1,3,307
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t2:paligned:tree307:i10,arbitrary,6,11,0.004281619563698769,aligned,isAncestor,1,17,7.745453834533691,0.9995322227478027,1,2,1,3,307
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t3:paligned:tree307:i11,arbitrary,6,11,0.0016980565851554275,aligned,isAncestor,1,17,8.807684898376465,0.9998332262039185,1,3,1,3,307
2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t3:prandomized:tree307:i15,arbitrary,6,11,0.08580808341503143,randomized,isAncestor,1,17,6.467890739440918,0.990224301815033,1,3,1,3,307
2,4,depth_path,test:isAncestor:D3:d2:b2:N4:t0:paligned:tree101:i0,arbitrary,6,11,0.005184866487979889,aligned,isAncestor,2,17,9.099774360656738,0.9995505213737488,1,0,1,3,101
2,4,depth_path,test:isAncestor:D3:d2:b2:N4:t1:paligned:tree101:i1,arbitrary,6,11,0.004520816262811422,aligned,isAncestor,2,17,7.584735870361328,0.9994805455207825,1,1,1,3,101
2,4,depth_path,test:isAncestor:D3:d2:b2:N4:t2:paligned:tree101:i2,arbitrary,6,11,0.007017596624791622,aligned,isAncestor,2,17,7.396564483642578,0.9992433786392212,1,2,1,3,101
2,4,depth_path,test:isAncestor:D3:d2:b2:N4:t3:paligned:tree101:i3,arbitrary,6,11,0.0005912595079280436,aligned,isAncestor,2,17,9.949066162109375,0.9999479055404663,1,3,1,3,101
2,4,depth_path,test:isAncestor:D3:d2:b2:N4:t3:prandomized:tree101:i7,arbitrary,6,11,0.0026645101606845856,randomized,isAncestor,2,17,8.22790241241455,0.9997181296348572,1,3,1,3,101
2,4,depth_path,test:isAncestor:D3:d2:b2:N4:t0:paligned:tree101:i8,arbitrary,6,11,0.0020736244041472673,aligned,isAncestor,2,17,10.24626350402832,0.9998373985290527,1,0,1,3,101
