candidate_count,current,expected,failure,result,run_id,step,tool_strength,valid
1,22,17,,17,matched:K2:54:T1,0,T1,True
1,17,21,,21,matched:K2:54:T1,1,T1,True
1,22,17,,17,matched:K2:54:T2,0,T2,True
1,17,21,,21,matched:K2:54:T2,1,T2,True
1,22,17,,17,matched:K2:54:T3,0,T3,True
1,17,21,,21,matched:K2:54:T3,1,T3,True
1,65,68,,68,matched:K2:55:T1,0,T1,True
1,68,70,,70,matched:K2:55:T1,1,T1,True
1,65,68,,68,matched:K2:55:T2,0,T2,True
1,68,70,,70,matched:K2:55:T2,1,T2,True
1,65,68,,68,matched:K2:55:T3,0,T3,True
1,68,70,,70,matched:K2:55:T3,1,T3,True
1,63,58,,58,matched:K2:56:T1,0,T1,True
1,58,34,,34,matched:K2:56:T1,1,T1,True
1,63,58,,58,matched:K2:56:T2,0,T2,True
1,58,34,,34,matched:K2:56:T2,1,T2,True
1,63,58,,58,matched:K2:56:T3,0,T3,True
1,58,34,,34,matched:K2:56:T3,1,T3,True
1,42,11,,11,matched:K2:57:T1,0,T1,True
1,11,62,,62,matched:K2:57:T1,1,T1,True
1,42,11,,11,matched:K2:57:T2,0,T2,True
1,11,62,,62,matched:K2:57:T2,1,T2,True
1,42,11,,11,matched:K2:57:T3,0,T3,True
1,11,62,,62,matched:K2:57:T3,1,T3,True
1,15,37,,37,matched:K2:58:T1,0,T1,True
1,37,49,,49,matched:K2:58:T1,1,T1,True
1,15,37,,37,matched:K2:58:T2,0,T2,True
1,37,49,,49,matched:K2:58:T2,1,T2,True
1,15,37,,37,matched:K2:58:T3,0,T3,True
1,37,49,,49,matched:K2:58:T3,1,T3,True
1,30,34,,34,matched:K2:59:T1,0,T1,True
1,34,54,,54,matched:K2:59:T1,1,T1,True
1,30,34,,34,matched:K2:59:T2,0,T2,True
1,34,54,,54,matched:K2:59:T2,1,T2,True
1,30,34,,34,matched:K2:59:T3,0,T3,True
1,34,54,,54,matched:K2:59:T3,1,T3,True
1,29,25,,25,matched:K2:60:T1,0,T1,True
1,25,50,,50,matched:K2:60:T1,1,T1,True
1,29,25,,25,matched:K2:60:T2,0,T2,True
1,25,50,,50,matched:K2:60:T2,1,T2,True
1,29,25,,25,matched:K2:60:T3,0,T3,True
1,25,50,,50,matched:K2:60:T3,1,T3,True
1,69,61,,61,matched:K2:61:T1,0,T1,True
1,61,51,,51,matched:K2:61:T1,1,T1,True
1,69,61,,61,matched:K2:61:T2,0,T2,True
1,61,51,,51,matched:K2:61:T2,1,T2,True
1,69,61,,61,matched:K2:61:T3,0,T3,True
1,61,51,,51,matched:K2:61:T3,1,T3,True
1,66,61,,61,matched:K2:62:T1,0,T1,True
1,61,59,,59,matched:K2:62:T1,1,T1,True
1,66,61,,61,matched:K2:62:T2,0,T2,True
1,61,59,,59,matched:K2:62:T2,1,T2,True
1,66,61,,61,matched:K2:62:T3,0,T3,True
1,61,59,,59,matched:K2:62:T3,1,T3,True
1,61,33,,33,matched:K2:63:T1,0,T1,True
1,33,23,,23,matched:K2:63:T1,1,T1,True
1,61,33,,33,matched:K2:63:T2,0,T2,True
1,33,23,,23,matched:K2:63:T2,1,T2,True
1,61,33,,33,matched:K2:63:T3,0,T3,True
1,33,23,,23,matched:K2:63:T3,1,T3,True
1,12,38,,38,matched:K3:0:T1,0,T1,True
1,38,53,,53,matched:K3:0:T1,1,T1,True
1,53,13,,13,matched:K3:0:T1,2,T1,True
1,12,38,,38,matched:K3:0:T2,0,T2,True
1,38,53,,53,matched:K3:0:T2,1,T2,True
1,53,13,,13,matched:K3:0:T2,2,T2,True
1,12,38,,38,matched:K3:0:T3,0,T3,True
1,38,53,,53,matched:K3:0:T3,1,T3,True
1,53,13,,13,matched:K3:0:T3,2,T3,True
1,67,20,,20,matched:K3:1:T1,0,T1,True
1,20,18,,18,matched:K3:1:T1,1,T1,True
1,18,49,,49,matched:K3:1:T1,2,T1,True
1,67,20,,20,matched:K3:1:T2,0,T2,True
1,20,18,,18,matched:K3:1:T2,1,T2,True
1,18,49,,49,matched:K3:1:T2,2,T2,True
1,67,20,,20,matched:K3:1:T3,0,T3,True
1,20,18,,18,matched:K3:1:T3,1,T3,True
1,18,49,,49,matched:K3:1:T3,2,T3,True
1,46,31,,31,matched:K3:2:T1,0,T1,True
1,31,73,,73,matched:K3:2:T1,1,T1,True
1,73,49,,49,matched:K3:2:T1,2,T1,True
1,46,31,,31,matched:K3:2:T2,0,T2,True
1,31,73,,73,matched:K3:2:T2,1,T2,True
1,73,49,,49,matched:K3:2:T2,2,T2,True
1,46,31,,31,matched:K3:2:T3,0,T3,True
1,31,73,,73,matched:K3:2:T3,1,T3,True
1,73,49,,49,matched:K3:2:T3,2,T3,True
1,20,10,,10,matched:K3:3:T1,0,T1,True
1,10,28,,28,matched:K3:3:T1,1,T1,True
1,28,19,,19,matched:K3:3:T1,2,T1,True
1,20,10,,10,matched:K3:3:T2,0,T2,True
1,10,28,,28,matched:K3:3:T2,1,T2,True
1,28,19,,19,matched:K3:3:T2,2,T2,True
1,20,10,,10,matched:K3:3:T3,0,T3,True
1,10,28,,28,matched:K3:3:T3,1,T3,True
1,28,19,,19,matched:K3:3:T3,2,T3,True
1,58,19,,19,matched:K3:4:T1,0,T1,True
1,19,55,,55,matched:K3:4:T1,1,T1,True
1,55,51,,51,matched:K3:4:T1,2,T1,True
1,58,19,,19,matched:K3:4:T2,0,T2,True
1,19,55,,55,matched:K3:4:T2,1,T2,True
1,55,51,,51,matched:K3:4:T2,2,T2,True
1,58,19,,19,matched:K3:4:T3,0,T3,True
1,19,55,,55,matched:K3:4:T3,1,T3,True
1,55,51,,51,matched:K3:4:T3,2,T3,True
1,50,60,,60,matched:K3:5:T1,0,T1,True
1,60,51,,51,matched:K3:5:T1,1,T1,True
1,51,48,,48,matched:K3:5:T1,2,T1,True
1,50,60,,60,matched:K3:5:T2,0,T2,True
1,60,51,,51,matched:K3:5:T2,1,T2,True
1,51,48,,48,matched:K3:5:T2,2,T2,True
1,50,60,,60,matched:K3:5:T3,0,T3,True
1,60,51,,51,matched:K3:5:T3,1,T3,True
1,51,48,,48,matched:K3:5:T3,2,T3,True
1,37,24,,24,matched:K3:6:T1,0,T1,True
1,24,15,,15,matched:K3:6:T1,1,T1,True
1,15,65,,65,matched:K3:6:T1,2,T1,True
1,37,24,,24,matched:K3:6:T2,0,T2,True
1,24,15,,15,matched:K3:6:T2,1,T2,True
1,15,65,,65,matched:K3:6:T2,2,T2,True
1,37,24,,24,matched:K3:6:T3,0,T3,True
1,24,15,,15,matched:K3:6:T3,1,T3,True
1,15,65,,65,matched:K3:6:T3,2,T3,True
1,25,48,,48,matched:K3:7:T1,0,T1,True
1,48,16,,16,matched:K3:7:T1,1,T1,True
1,16,33,,33,matched:K3:7:T1,2,T1,True
1,25,48,,48,matched:K3:7:T2,0,T2,True
1,48,16,,16,matched:K3:7:T2,1,T2,True
1,16,33,,33,matched:K3:7:T2,2,T2,True
1,25,48,,48,matched:K3:7:T3,0,T3,True
1,48,16,,16,matched:K3:7:T3,1,T3,True
1,16,33,,33,matched:K3:7:T3,2,T3,True
1,33,43,,43,matched:K3:8:T1,0,T1,True
1,43,60,,60,matched:K3:8:T1,1,T1,True
1,60,59,,59,matched:K3:8:T1,2,T1,True
1,33,43,,43,matched:K3:8:T2,0,T2,True
1,43,60,,60,matched:K3:8:T2,1,T2,True
1,60,59,,59,matched:K3:8:T2,2,T2,True
1,33,43,,43,matched:K3:8:T3,0,T3,True
1,43,60,,60,matched:K3:8:T3,1,T3,True
1,60,59,,59,matched:K3:8:T3,2,T3,True
1,53,14,,14,matched:K3:9:T1,0,T1,True
1,14,46,,46,matched:K3:9:T1,1,T1,True
1,46,54,,54,matched:K3:9:T1,2,T1,True
1,53,14,,14,matched:K3:9:T2,0,T2,True
1,14,46,,46,matched:K3:9:T2,1,T2,True
1,46,54,,54,matched:K3:9:T2,2,T2,True
1,53,14,,14,matched:K3:9:T3,0,T3,True
1,14,46,,46,matched:K3:9:T3,1,T3,True
1,46,54,,54,matched:K3:9:T3,2,T3,True
1,44,20,,20,matched:K3:10:T1,0,T1,True
1,20,49,,49,matched:K3:10:T1,1,T1,True
1,49,66,,66,matched:K3:10:T1,2,T1,True
1,44,20,,20,matched:K3:10:T2,0,T2,True
1,20,49,,49,matched:K3:10:T2,1,T2,True
1,49,66,,66,matched:K3:10:T2,2,T2,True
1,44,20,,20,matched:K3:10:T3,0,T3,True
1,20,49,,49,matched:K3:10:T3,1,T3,True
1,49,66,,66,matched:K3:10:T3,2,T3,True
1,44,34,,34,matched:K3:11:T1,0,T1,True
1,34,20,,20,matched:K3:11:T1,1,T1,True
1,20,49,,49,matched:K3:11:T1,2,T1,True
1,44,34,,34,matched:K3:11:T2,0,T2,True
1,34,20,,20,matched:K3:11:T2,1,T2,True
1,20,49,,49,matched:K3:11:T2,2,T2,True
1,44,34,,34,matched:K3:11:T3,0,T3,True
1,34,20,,20,matched:K3:11:T3,1,T3,True
1,20,49,,49,matched:K3:11:T3,2,T3,True
1,58,53,,53,matched:K3:12:T1,0,T1,True
1,53,67,,67,matched:K3:12:T1,1,T1,True
1,67,55,,55,matched:K3:12:T1,2,T1,True
1,58,53,,53,matched:K3:12:T2,0,T2,True
1,53,67,,67,matched:K3:12:T2,1,T2,True
1,67,55,,55,matched:K3:12:T2,2,T2,True
1,58,53,,53,matched:K3:12:T3,0,T3,True
1,53,67,,67,matched:K3:12:T3,1,T3,True
1,67,55,,55,matched:K3:12:T3,2,T3,True
1,27,24,,24,matched:K3:13:T1,0,T1,True
1,24,52,,52,matched:K3:13:T1,1,T1,True
1,52,31,,31,matched:K3:13:T1,2,T1,True
1,27,24,,24,matched:K3:13:T2,0,T2,True
1,24,52,,52,matched:K3:13:T2,1,T2,True
1,52,31,,31,matched:K3:13:T2,2,T2,True
1,27,24,,24,matched:K3:13:T3,0,T3,True
1,24,52,,52,matched:K3:13:T3,1,T3,True
1,52,31,,31,matched:K3:13:T3,2,T3,True
1,20,50,,50,matched:K3:14:T1,0,T1,True
1,50,38,,38,matched:K3:14:T1,1,T1,True
1,38,17,,17,matched:K3:14:T1,2,T1,True
1,20,50,,50,matched:K3:14:T2,0,T2,True
1,50,38,,38,matched:K3:14:T2,1,T2,True
1,38,17,,17,matched:K3:14:T2,2,T2,True
1,20,50,,50,matched:K3:14:T3,0,T3,True
1,50,38,,38,matched:K3:14:T3,1,T3,True
1,38,17,,17,matched:K3:14:T3,2,T3,True
1,51,48,,48,matched:K3:15:T1,0,T1,True
1,48,25,,25,matched:K3:15:T1,1,T1,True
1,25,26,,26,matched:K3:15:T1,2,T1,True
1,51,48,,48,matched:K3:15:T2,0,T2,True
1,48,25,,25,matched:K3:15:T2,1,T2,True
1,25,26,,26,matched:K3:15:T2,2,T2,True
1,51,48,,48,matched:K3:15:T3,0,T3,True
1,48,25,,25,matched:K3:15:T3,1,T3,True
1,25,26,,26,matched:K3:15:T3,2,T3,True
1,54,29,,29,matched:K3:16:T1,0,T1,True
1,29,55,,55,matched:K3:16:T1,1,T1,True
1,55,69,,69,matched:K3:16:T1,2,T1,True
1,54,29,,29,matched:K3:16:T2,0,T2,True
1,29,55,,55,matched:K3:16:T2,1,T2,True
1,55,69,,69,matched:K3:16:T2,2,T2,True
1,54,29,,29,matched:K3:16:T3,0,T3,True
1,29,55,,55,matched:K3:16:T3,1,T3,True
1,55,69,,69,matched:K3:16:T3,2,T3,True
1,13,68,,68,matched:K3:17:T1,0,T1,True
1,68,42,,42,matched:K3:17:T1,1,T1,True
1,42,64,,64,matched:K3:17:T1,2,T1,True
1,13,68,,68,matched:K3:17:T2,0,T2,True
1,68,42,,42,matched:K3:17:T2,1,T2,True
1,42,64,,64,matched:K3:17:T2,2,T2,True
1,13,68,,68,matched:K3:17:T3,0,T3,True
1,68,42,,42,matched:K3:17:T3,1,T3,True
1,42,64,,64,matched:K3:17:T3,2,T3,True
1,60,42,,42,matched:K3:18:T1,0,T1,True
1,42,66,,66,matched:K3:18:T1,1,T1,True
1,66,61,,61,matched:K3:18:T1,2,T1,True
1,60,42,,42,matched:K3:18:T2,0,T2,True
1,42,66,,66,matched:K3:18:T2,1,T2,True
1,66,61,,61,matched:K3:18:T2,2,T2,True
1,60,42,,42,matched:K3:18:T3,0,T3,True
1,42,66,,66,matched:K3:18:T3,1,T3,True
1,66,61,,61,matched:K3:18:T3,2,T3,True
1,53,71,,71,matched:K3:19:T1,0,T1,True
1,71,55,,55,matched:K3:19:T1,1,T1,True
1,55,18,,18,matched:K3:19:T1,2,T1,True
1,53,71,,71,matched:K3:19:T2,0,T2,True
1,71,55,,55,matched:K3:19:T2,1,T2,True
1,55,18,,18,matched:K3:19:T2,2,T2,True
1,53,71,,71,matched:K3:19:T3,0,T3,True
1,71,55,,55,matched:K3:19:T3,1,T3,True
1,55,18,,18,matched:K3:19:T3,2,T3,True
1,54,14,,14,matched:K3:20:T1,0,T1,True
1,14,51,,51,matched:K3:20:T1,1,T1,True
1,51,53,,53,matched:K3:20:T1,2,T1,True
1,54,14,,14,matched:K3:20:T2,0,T2,True
1,14,51,,51,matched:K3:20:T2,1,T2,True
1,51,53,,53,matched:K3:20:T2,2,T2,True
1,54,14,,14,matched:K3:20:T3,0,T3,True
1,14,51,,51,matched:K3:20:T3,1,T3,True
1,51,53,,53,matched:K3:20:T3,2,T3,True
1,32,16,,16,matched:K3:21:T1,0,T1,True
1,16,66,,66,matched:K3:21:T1,1,T1,True
1,66,29,,29,matched:K3:21:T1,2,T1,True
1,32,16,,16,matched:K3:21:T2,0,T2,True
1,16,66,,66,matched:K3:21:T2,1,T2,True
1,66,29,,29,matched:K3:21:T2,2,T2,True
1,32,16,,16,matched:K3:21:T3,0,T3,True
1,16,66,,66,matched:K3:21:T3,1,T3,True
1,66,29,,29,matched:K3:21:T3,2,T3,True
1,43,18,,18,matched:K3:22:T1,0,T1,True
1,18,29,,29,matched:K3:22:T1,1,T1,True
1,29,72,,72,matched:K3:22:T1,2,T1,True
1,43,18,,18,matched:K3:22:T2,0,T2,True
1,18,29,,29,matched:K3:22:T2,1,T2,True
1,29,72,,72,matched:K3:22:T2,2,T2,True
1,43,18,,18,matched:K3:22:T3,0,T3,True
1,18,29,,29,matched:K3:22:T3,1,T3,True
1,29,72,,72,matched:K3:22:T3,2,T3,True
1,65,37,,37,matched:K3:23:T1,0,T1,True
1,37,14,,14,matched:K3:23:T1,1,T1,True
1,14,46,,46,matched:K3:23:T1,2,T1,True
1,65,37,,37,matched:K3:23:T2,0,T2,True
1,37,14,,14,matched:K3:23:T2,1,T2,True
1,14,46,,46,matched:K3:23:T2,2,T2,True
1,65,37,,37,matched:K3:23:T3,0,T3,True
1,37,14,,14,matched:K3:23:T3,1,T3,True
1,14,46,,46,matched:K3:23:T3,2,T3,True
1,64,44,,44,matched:K3:24:T1,0,T1,True
1,44,66,,66,matched:K3:24:T1,1,T1,True
1,66,61,,61,matched:K3:24:T1,2,T1,True
1,64,44,,44,matched:K3:24:T2,0,T2,True
1,44,66,,66,matched:K3:24:T2,1,T2,True
1,66,61,,61,matched:K3:24:T2,2,T2,True
1,64,44,,44,matched:K3:24:T3,0,T3,True
1,44,66,,66,matched:K3:24:T3,1,T3,True
1,66,61,,61,matched:K3:24:T3,2,T3,True
1,55,69,,69,matched:K3:25:T1,0,T1,True
1,69,59,,59,matched:K3:25:T1,1,T1,True
1,59,54,,54,matched:K3:25:T1,2,T1,True
1,55,69,,69,matched:K3:25:T2,0,T2,True
1,69,59,,59,matched:K3:25:T2,1,T2,True
1,59,54,,54,matched:K3:25:T2,2,T2,True
1,55,69,,69,matched:K3:25:T3,0,T3,True
1,69,59,,59,matched:K3:25:T3,1,T3,True
1,59,54,,54,matched:K3:25:T3,2,T3,True
1,10,72,,72,matched:K3:26:T1,0,T1,True
1,72,29,,29,matched:K3:26:T1,1,T1,True
1,29,55,,55,matched:K3:26:T1,2,T1,True
1,10,72,,72,matched:K3:26:T2,0,T2,True
1,72,29,,29,matched:K3:26:T2,1,T2,True
1,29,55,,55,matched:K3:26:T2,2,T2,True
1,10,72,,72,matched:K3:26:T3,0,T3,True
1,72,29,,29,matched:K3:26:T3,1,T3,True
1,29,55,,55,matched:K3:26:T3,2,T3,True
1,58,51,,51,matched:K3:27:T1,0,T1,True
1,51,15,,15,matched:K3:27:T1,1,T1,True
1,15,26,,26,matched:K3:27:T1,2,T1,True
1,58,51,,51,matched:K3:27:T2,0,T2,True
1,51,15,,15,matched:K3:27:T2,1,T2,True
1,15,26,,26,matched:K3:27:T2,2,T2,True
1,58,51,,51,matched:K3:27:T3,0,T3,True
1,51,15,,15,matched:K3:27:T3,1,T3,True
1,15,26,,26,matched:K3:27:T3,2,T3,True
1,48,49,,49,matched:K3:28:T1,0,T1,True
1,49,50,,50,matched:K3:28:T1,1,T1,True
1,50,65,,65,matched:K3:28:T1,2,T1,True
1,48,49,,49,matched:K3:28:T2,0,T2,True
1,49,50,,50,matched:K3:28:T2,1,T2,True
1,50,65,,65,matched:K3:28:T2,2,T2,True
1,48,49,,49,matched:K3:28:T3,0,T3,True
1,49,50,,50,matched:K3:28:T3,1,T3,True
1,50,65,,65,matched:K3:28:T3,2,T3,True
1,41,21,,21,matched:K3:29:T1,0,T1,True
1,21,55,,55,matched:K3:29:T1,1,T1,True
1,55,29,,29,matched:K3:29:T1,2,T1,True
1,41,21,,21,matched:K3:29:T2,0,T2,True
1,21,55,,55,matched:K3:29:T2,1,T2,True
1,55,29,,29,matched:K3:29:T2,2,T2,True
1,41,21,,21,matched:K3:29:T3,0,T3,True
1,21,55,,55,matched:K3:29:T3,1,T3,True
1,55,29,,29,matched:K3:29:T3,2,T3,True
1,19,42,,42,matched:K3:30:T1,0,T1,True
1,42,29,,29,matched:K3:30:T1,1,T1,True
1,29,73,,73,matched:K3:30:T1,2,T1,True
1,19,42,,42,matched:K3:30:T2,0,T2,True
1,42,29,,29,matched:K3:30:T2,1,T2,True
1,29,73,,73,matched:K3:30:T2,2,T2,True
1,19,42,,42,matched:K3:30:T3,0,T3,True
1,42,29,,29,matched:K3:30:T3,1,T3,True
1,29,73,,73,matched:K3:30:T3,2,T3,True
1,61,51,,51,matched:K3:31:T1,0,T1,True
1,51,53,,53,matched:K3:31:T1,1,T1,True
1,53,13,,13,matched:K3:31:T1,2,T1,True
1,61,51,,51,matched:K3:31:T2,0,T2,True
1,51,53,,53,matched:K3:31:T2,1,T2,True
1,53,13,,13,matched:K3:31:T2,2,T2,True
1,61,51,,51,matched:K3:31:T3,0,T3,True
1,51,53,,53,matched:K3:31:T3,1,T3,True
1,53,13,,13,matched:K3:31:T3,2,T3,True
1,31,73,,73,matched:K3:32:T1,0,T1,True
1,73,22,,22,matched:K3:32:T1,1,T1,True
1,22,32,,32,matched:K3:32:T1,2,T1,True
1,31,73,,73,matched:K3:32:T2,0,T2,True
1,73,22,,22,matched:K3:32:T2,1,T2,True
1,22,32,,32,matched:K3:32:T2,2,T2,True
1,31,73,,73,matched:K3:32:T3,0,T3,True
1,73,22,,22,matched:K3:32:T3,1,T3,True
1,22,32,,32,matched:K3:32:T3,2,T3,True
1,22,66,,66,matched:K3:33:T1,0,T1,True
1,66,58,,58,matched:K3:33:T1,1,T1,True
1,58,34,,34,matched:K3:33:T1,2,T1,True
1,22,66,,66,matched:K3:33:T2,0,T2,True
1,66,58,,58,matched:K3:33:T2,1,T2,True
1,58,34,,34,matched:K3:33:T2,2,T2,True
1,22,66,,66,matched:K3:33:T3,0,T3,True
1,66,58,,58,matched:K3:33:T3,1,T3,True
1,58,34,,34,matched:K3:33:T3,2,T3,True
1,16,65,,65,matched:K3:34:T1,0,T1,True
1,65,31,,31,matched:K3:34:T1,1,T1,True
1,31,47,,47,matched:K3:34:T1,2,T1,True
1,16,65,,65,matched:K3:34:T2,0,T2,True
1,65,31,,31,matched:K3:34:T2,1,T2,True
1,31,47,,47,matched:K3:34:T2,2,T2,True
1,16,65,,65,matched:K3:34:T3,0,T3,True
1,65,31,,31,matched:K3:34:T3,1,T3,True
1,31,47,,47,matched:K3:34:T3,2,T3,True
1,12,14,,14,matched:K3:35:T1,0,T1,True
1,14,20,,20,matched:K3:35:T1,1,T1,True
1,20,40,,40,matched:K3:35:T1,2,T1,True
1,12,14,,14,matched:K3:35:T2,0,T2,True
1,14,20,,20,matched:K3:35:T2,1,T2,True
1,20,40,,40,matched:K3:35:T2,2,T2,True
1,12,14,,14,matched:K3:35:T3,0,T3,True
1,14,20,,20,matched:K3:35:T3,1,T3,True
1,20,40,,40,matched:K3:35:T3,2,T3,True
1,42,56,,56,matched:K3:36:T1,0,T1,True
1,56,52,,52,matched:K3:36:T1,1,T1,True
1,52,22,,22,matched:K3:36:T1,2,T1,True
1,42,56,,56,matched:K3:36:T2,0,T2,True
1,56,52,,52,matched:K3:36:T2,1,T2,True
1,52,22,,22,matched:K3:36:T2,2,T2,True
1,42,56,,56,matched:K3:36:T3,0,T3,True
1,56,52,,52,matched:K3:36:T3,1,T3,True
1,52,22,,22,matched:K3:36:T3,2,T3,True
1,18,56,,56,matched:K3:37:T1,0,T1,True
1,56,30,,30,matched:K3:37:T1,1,T1,True
1,30,23,,23,matched:K3:37:T1,2,T1,True
1,18,56,,56,matched:K3:37:T2,0,T2,True
1,56,30,,30,matched:K3:37:T2,1,T2,True
1,30,23,,23,matched:K3:37:T2,2,T2,True
1,18,56,,56,matched:K3:37:T3,0,T3,True
1,56,30,,30,matched:K3:37:T3,1,T3,True
1,30,23,,23,matched:K3:37:T3,2,T3,True
1,18,40,,40,matched:K3:38:T1,0,T1,True
1,40,17,,17,matched:K3:38:T1,1,T1,True
1,17,33,,33,matched:K3:38:T1,2,T1,True
1,18,40,,40,matched:K3:38:T2,0,T2,True
1,40,17,,17,matched:K3:38:T2,1,T2,True
1,17,33,,33,matched:K3:38:T2,2,T2,True
1,18,40,,40,matched:K3:38:T3,0,T3,True
1,40,17,,17,matched:K3:38:T3,1,T3,True
1,17,33,,33,matched:K3:38:T3,2,T3,True
1,31,28,,28,matched:K3:39:T1,0,T1,True
1,28,44,,44,matched:K3:39:T1,1,T1,True
1,44,50,,50,matched:K3:39:T1,2,T1,True
1,31,28,,28,matched:K3:39:T2,0,T2,True
1,28,44,,44,matched:K3:39:T2,1,T2,True
1,44,50,,50,matched:K3:39:T2,2,T2,True
1,31,28,,28,matched:K3:39:T3,0,T3,True
1,28,44,,44,matched:K3:39:T3,1,T3,True
1,44,50,,50,matched:K3:39:T3,2,T3,True
1,50,31,,31,matched:K3:40:T1,0,T1,True
1,31,19,,19,matched:K3:40:T1,1,T1,True
1,19,62,,62,matched:K3:40:T1,2,T1,True
1,50,31,,31,matched:K3:40:T2,0,T2,True
1,31,19,,19,matched:K3:40:T2,1,T2,True
1,19,62,,62,matched:K3:40:T2,2,T2,True
1,50,31,,31,matched:K3:40:T3,0,T3,True
1,31,19,,19,matched:K3:40:T3,1,T3,True
1,19,62,,62,matched:K3:40:T3,2,T3,True
1,64,53,,53,matched:K3:41:T1,0,T1,True
1,53,14,,14,matched:K3:41:T1,1,T1,True
1,14,61,,61,matched:K3:41:T1,2,T1,True
1,64,53,,53,matched:K3:41:T2,0,T2,True
1,53,14,,14,matched:K3:41:T2,1,T2,True
1,14,61,,61,matched:K3:41:T2,2,T2,True
1,64,53,,53,matched:K3:41:T3,0,T3,True
1,53,14,,14,matched:K3:41:T3,1,T3,True
1,14,61,,61,matched:K3:41:T3,2,T3,True
1,54,14,,14,matched:K3:42:T1,0,T1,True
1,14,52,,52,matched:K3:42:T1,1,T1,True
1,52,31,,31,matched:K3:42:T1,2,T1,True
1,54,14,,14,matched:K3:42:T2,0,T2,True
1,14,52,,52,matched:K3:42:T2,1,T2,True
1,52,31,,31,matched:K3:42:T2,2,T2,True
1,54,14,,14,matched:K3:42:T3,0,T3,True
1,14,52,,52,matched:K3:42:T3,1,T3,True
1,52,31,,31,matched:K3:42:T3,2,T3,True
1,19,39,,39,matched:K3:43:T1,0,T1,True
1,39,54,,54,matched:K3:43:T1,1,T1,True
1,54,14,,14,matched:K3:43:T1,2,T1,True
1,19,39,,39,matched:K3:43:T2,0,T2,True
1,39,54,,54,matched:K3:43:T2,1,T2,True
1,54,14,,14,matched:K3:43:T2,2,T2,True
1,19,39,,39,matched:K3:43:T3,0,T3,True
1,39,54,,54,matched:K3:43:T3,1,T3,True
1,54,14,,14,matched:K3:43:T3,2,T3,True
1,26,39,,39,matched:K3:44:T1,0,T1,True
1,39,47,,47,matched:K3:44:T1,1,T1,True
1,47,46,,46,matched:K3:44:T1,2,T1,True
1,26,39,,39,matched:K3:44:T2,0,T2,True
1,39,47,,47,matched:K3:44:T2,1,T2,True
1,47,46,,46,matched:K3:44:T2,2,T2,True
1,26,39,,39,matched:K3:44:T3,0,T3,True
1,39,47,,47,matched:K3:44:T3,1,T3,True
1,47,46,,46,matched:K3:44:T3,2,T3,True
1,64,14,,14,matched:K3:45:T1,0,T1,True
1,14,22,,22,matched:K3:45:T1,1,T1,True
1,22,66,,66,matched:K3:45:T1,2,T1,True
1,64,14,,14,matched:K3:45:T2,0,T2,True
1,14,22,,22,matched:K3:45:T2,1,T2,True
1,22,66,,66,matched:K3:45:T2,2,T2,True
1,64,14,,14,matched:K3:45:T3,0,T3,True
1,14,22,,22,matched:K3:45:T3,1,T3,True
1,22,66,,66,matched:K3:45:T3,2,T3,True
1,63,10,,10,matched:K3:46:T1,0,T1,True
1,10,65,,65,matched:K3:46:T1,1,T1,True
1,65,72,,72,matched:K3:46:T1,2,T1,True
1,63,10,,10,matched:K3:46:T2,0,T2,True
1,10,65,,65,matched:K3:46:T2,1,T2,True
1,65,72,,72,matched:K3:46:T2,2,T2,True
1,63,10,,10,matched:K3:46:T3,0,T3,True
1,10,65,,65,matched:K3:46:T3,1,T3,True
1,65,72,,72,matched:K3:46:T3,2,T3,True
1,68,61,,61,matched:K3:47:T1,0,T1,True
1,61,22,,22,matched:K3:47:T1,1,T1,True
1,22,14,,14,matched:K3:47:T1,2,T1,True
1,68,61,,61,matched:K3:47:T2,0,T2,True
1,61,22,,22,matched:K3:47:T2,1,T2,True
1,22,14,,14,matched:K3:47:T2,2,T2,True
1,68,61,,61,matched:K3:47:T3,0,T3,True
1,61,22,,22,matched:K3:47:T3,1,T3,True
1,22,14,,14,matched:K3:47:T3,2,T3,True
1,33,68,,68,matched:K3:48:T1,0,T1,True
1,68,70,,70,matched:K3:48:T1,1,T1,True
1,70,17,,17,matched:K3:48:T1,2,T1,True
1,33,68,,68,matched:K3:48:T2,0,T2,True
1,68,70,,70,matched:K3:48:T2,1,T2,True
1,70,17,,17,matched:K3:48:T2,2,T2,True
1,33,68,,68,matched:K3:48:T3,0,T3,True
1,68,70,,70,matched:K3:48:T3,1,T3,True
1,70,17,,17,matched:K3:48:T3,2,T3,True
1,66,39,,39,matched:K3:49:T1,0,T1,True
1,39,73,,73,matched:K3:49:T1,1,T1,True
1,73,34,,34,matched:K3:49:T1,2,T1,True
1,66,39,,39,matched:K3:49:T2,0,T2,True
1,39,73,,73,matched:K3:49:T2,1,T2,True
1,73,34,,34,matched:K3:49:T2,2,T2,True
1,66,39,,39,matched:K3:49:T3,0,T3,True
1,39,73,,73,matched:K3:49:T3,1,T3,True
1,73,34,,34,matched:K3:49:T3,2,T3,True
1,29,52,,52,matched:K3:50:T1,0,T1,True
1,52,31,,31,matched:K3:50:T1,1,T1,True
1,31,42,,42,matched:K3:50:T1,2,T1,True
1,29,52,,52,matched:K3:50:T2,0,T2,True
1,52,31,,31,matched:K3:50:T2,1,T2,True
1,31,42,,42,matched:K3:50:T2,2,T2,True
1,29,52,,52,matched:K3:50:T3,0,T3,True
