correct,example_id,failure_reason,label,model_seed,oracle_substitution,prediction,split,stage,target,target_margin,template,unrestricted_correct,unrestricted_prediction
1,F2:validation:73,symbol_mismatch,failure,23,,28,validation,F2,28,5.281201362609863,reversed_predicate_control,1,28
1,F2:validation:294,,binding,23,26=19,19,validation,F2,19,2.586604118347168,canonical_functor_control,1,19
1,F2:validation:584,,binding,23,23=20,20,validation,F2,20,2.0389270782470703,canonical_functor_control,1,20
1,F2:validation:32,,binding,23,18=20,20,validation,F2,20,3.4229726791381836,reversed_functor_control,1,20
1,F2:validation:315,symbol_mismatch,failure,23,,28,validation,F2,28,9.774690628051758,reversed_functor_control,1,28
1,F2:validation:499,symbol_mismatch,failure,23,,28,validation,F2,28,11.789105892181396,canonical_functor_control,1,28
1,F2:validation:529,symbol_mismatch,failure,23,,28,validation,F2,28,5.736867904663086,canonical_predicate_control,1,28
1,F2:validation:205,symbol_mismatch,failure,23,,28,validation,F2,28,5.332300186157227,canonical_functor_control,1,28
1,F2:validation:224,,binding,23,18=20,20,validation,F2,20,2.6698780059814453,reversed_functor_control,1,20
1,F2:validation:601,symbol_mismatch,failure,23,,28,validation,F2,28,4.536457061767578,reversed_functor_control,1,28
1,F2:validation:36,,binding,23,20=22,22,validation,F2,22,4.236598014831543,reversed_functor_control,1,22
1,F2:validation:495,symbol_mismatch,failure,23,,28,validation,F2,28,11.44460153579712,canonical_functor_control,1,28
1,F2:validation:256,,binding,23,22=24,24,validation,F2,24,3.8125314712524414,canonical_predicate_control,1,24
1,F2:validation:14,,binding,23,18=23,23,validation,F2,23,3.0677356719970703,canonical_functor_control,1,23
1,F2:validation:262,,binding,23,16=27,27,validation,F2,27,1.3093843460083008,canonical_predicate_control,1,27
1,F2:validation:251,symbol_mismatch,failure,23,,28,validation,F2,28,5.32548713684082,canonical_predicate_control,1,28
0,F2:validation:75,symbol_mismatch,failure,23,,17,validation,F2,28,-1.0826749801635742,reversed_predicate_control,0,17
1,F2:validation:396,,binding,23,21=22,22,validation,F2,22,2.1448888778686523,canonical_functor_control,1,22
1,F2:validation:450,,binding,23,24=25,25,validation,F2,25,4.427392959594727,canonical_predicate_control,1,25
1,F2:validation:102,,binding,23,24=19,19,validation,F2,19,0.3912496566772461,canonical_functor_control,1,19
1,F2:validation:413,symbol_mismatch,failure,23,,28,validation,F2,28,5.8055853843688965,reversed_functor_control,1,28
1,F2:validation:31,symbol_mismatch,failure,23,,28,validation,F2,28,11.730255126953125,reversed_functor_control,1,28
1,F2:validation:289,symbol_mismatch,failure,23,,28,validation,F2,28,3.9990835189819336,canonical_functor_control,1,28
1,F2:validation:19,symbol_mismatch,failure,23,,28,validation,F2,28,10.192983627319336,canonical_functor_control,1,28
1,F2:validation:596,,binding,23,20=26,26,validation,F2,26,2.881235122680664,canonical_functor_control,1,26
1,F2:validation:515,symbol_mismatch,failure,23,,28,validation,F2,28,6.70430850982666,reversed_functor_control,1,28
1,F2:validation:165,symbol_mismatch,failure,23,,28,validation,F2,28,9.842771053314209,canonical_predicate_control,1,28
1,F2:validation:274,,binding,23,22=21,21,validation,F2,21,3.4114227294921875,reversed_predicate_control,1,21
1,F2:validation:550,,binding,23,20=27,27,validation,F2,27,3.649834632873535,canonical_predicate_control,1,27
1,F2:validation:671,symbol_mismatch,failure,23,,28,validation,F2,28,4.779069900512695,reversed_predicate_control,1,28
1,F2:validation:721,symbol_mismatch,failure,23,,28,validation,F2,28,6.393307685852051,canonical_predicate_control,1,28
1,F2:validation:364,,binding,23,24=18,18,validation,F2,18,2.8762340545654297,reversed_predicate_control,1,18
1,F2:validation:163,symbol_mismatch,failure,23,,28,validation,F2,28,2.99661922454834,canonical_predicate_control,1,28
1,F2:validation:708,,binding,23,21=22,22,validation,F2,22,3.228510856628418,reversed_functor_control,1,22
1,F2:validation:117,symbol_mismatch,failure,23,,28,validation,F2,28,6.261687278747559,canonical_functor_control,1,28
1,F2:validation:266,,binding,23,19=17,17,validation,F2,17,3.6909074783325195,reversed_predicate_control,1,17
1,F2:validation:4,,binding,23,16=18,18,validation,F2,18,2.8708925247192383,canonical_functor_control,1,18
1,F2:validation:39,symbol_mismatch,failure,23,,28,validation,F2,28,8.373198986053467,reversed_functor_control,1,28
1,F2:validation:398,,binding,23,18=23,23,validation,F2,23,1.8849153518676758,canonical_functor_control,1,23
1,F2:validation:461,symbol_mismatch,failure,23,,28,validation,F2,28,12.71142292022705,reversed_predicate_control,1,28
1,F2:validation:26,,binding,23,24=17,17,validation,F2,17,3.748763084411621,reversed_functor_control,1,17
1,F2:validation:270,,binding,23,27=19,19,validation,F2,19,1.3195219039916992,reversed_predicate_control,1,19
1,F2:validation:730,,binding,23,19=21,21,validation,F2,21,2.1991453170776367,canonical_predicate_control,1,21
1,F2:validation:119,symbol_mismatch,failure,23,,28,validation,F2,28,5.288119316101074,canonical_functor_control,1,28
1,F2:validation:15,symbol_mismatch,failure,23,,28,validation,F2,28,10.502777576446533,canonical_functor_control,1,28
1,F2:validation:242,,binding,23,25=17,17,validation,F2,17,2.4774703979492188,canonical_predicate_control,1,17
1,F2:validation:2,,binding,23,20=17,17,validation,F2,17,2.285555839538574,canonical_functor_control,1,17
1,F2:validation:614,,binding,23,20=23,23,validation,F2,23,5.096039772033691,reversed_functor_control,1,23
1,F2:validation:183,symbol_mismatch,failure,23,,28,validation,F2,28,8.498412609100342,reversed_predicate_control,1,28
1,F2:validation:83,symbol_mismatch,failure,23,,28,validation,F2,28,8.192401885986328,reversed_predicate_control,1,28
0,F2:validation:187,symbol_mismatch,failure,23,,25,validation,F2,28,-3.2770299911499023,reversed_predicate_control,0,25
1,F2:validation:28,,binding,23,23=18,18,validation,F2,18,4.340706825256348,reversed_functor_control,1,18
0,F2:validation:71,symbol_mismatch,failure,23,,27,validation,F2,28,-1.4141349792480469,canonical_predicate_control,0,27
1,F2:validation:431,symbol_mismatch,failure,23,,28,validation,F2,28,5.0429792404174805,reversed_functor_control,1,28
0,F2:validation:111,symbol_mismatch,failure,23,,23,validation,F2,28,-3.656808853149414,canonical_functor_control,0,23
0,F2:validation:327,symbol_mismatch,failure,23,,23,validation,F2,28,-5.288957595825195,reversed_functor_control,0,23
1,F2:validation:90,,binding,23,18=25,25,validation,F2,25,4.459014892578125,reversed_predicate_control,1,25
1,F2:validation:184,,binding,23,26=24,24,validation,F2,24,4.17240047454834,reversed_predicate_control,1,24
1,F2:validation:626,,binding,23,21=17,17,validation,F2,17,5.23543643951416,canonical_predicate_control,1,17
1,F2:validation:676,,binding,23,22=18,18,validation,F2,18,1.4718818664550781,canonical_functor_control,1,18
1,F2:validation:731,symbol_mismatch,failure,23,,28,validation,F2,28,9.918846130371094,canonical_predicate_control,1,28
1,F2:validation:25,symbol_mismatch,failure,23,,28,validation,F2,28,10.003083229064941,reversed_functor_control,1,28
1,F2:validation:265,symbol_mismatch,failure,23,,28,validation,F2,28,0.35792064666748047,reversed_predicate_control,1,28
1,F2:validation:45,symbol_mismatch,failure,23,,28,validation,F2,28,11.44276475906372,reversed_functor_control,1,28
1,F2:validation:86,,binding,23,17=23,23,validation,F2,23,3.2029037475585938,reversed_predicate_control,1,23
1,F2:validation:615,symbol_mismatch,failure,23,,28,validation,F2,28,8.006625652313232,reversed_functor_control,1,28
1,F2:validation:104,,binding,23,17=20,20,validation,F2,20,4.095229148864746,canonical_functor_control,1,20
0,F2:validation:574,,binding,23,20=27,28,validation,F2,27,-0.6269741058349609,reversed_predicate_control,0,28
1,F2:validation:582,,binding,23,23=19,19,validation,F2,19,2.6224117279052734,canonical_functor_control,1,19
1,F2:validation:20,,binding,23,16=26,26,validation,F2,26,5.216453552246094,canonical_functor_control,1,26
1,F2:validation:253,symbol_mismatch,failure,23,,28,validation,F2,28,4.793951034545898,canonical_predicate_control,1,28
0,F2:validation:438,,binding,23,22=19,28,validation,F2,19,-0.6739816665649414,canonical_predicate_control,0,28
1,F2:validation:245,symbol_mismatch,failure,23,,28,validation,F2,28,10.892441749572754,canonical_predicate_control,1,28
1,F2:validation:424,,binding,23,25=24,24,validation,F2,24,4.3820648193359375,reversed_functor_control,1,24
1,F2:validation:156,,binding,23,21=22,22,validation,F2,22,2.6160688400268555,canonical_predicate_control,1,22
1,F2:validation:693,symbol_mismatch,failure,23,,28,validation,F2,28,6.897137641906738,canonical_functor_control,1,28
1,F2:validation:38,,binding,23,19=23,23,validation,F2,23,1.4674615859985352,reversed_functor_control,1,23
1,F2:validation:638,,binding,23,19=23,23,validation,F2,23,1.5698556900024414,canonical_predicate_control,1,23
1,F2:validation:120,,binding,23,23=16,16,validation,F2,16,4.902494430541992,reversed_functor_control,1,16
1,F2:validation:658,,binding,23,27=21,21,validation,F2,21,0.09666633605957031,reversed_predicate_control,1,21
1,F2:validation:310,,binding,23,17=27,27,validation,F2,27,4.040755271911621,canonical_functor_control,1,27
1,F2:validation:357,symbol_mismatch,failure,23,,28,validation,F2,28,11.556960105895996,canonical_predicate_control,1,28
1,F2:validation:53,symbol_mismatch,failure,23,,28,validation,F2,28,12.677260398864746,canonical_predicate_control,1,28
1,F2:validation:470,,binding,23,16=23,23,validation,F2,23,2.3811445236206055,reversed_predicate_control,1,23
1,F2:validation:281,symbol_mismatch,failure,23,,28,validation,F2,28,3.701340675354004,reversed_predicate_control,1,28
1,F2:validation:170,,binding,23,23=17,17,validation,F2,17,5.083498954772949,reversed_predicate_control,1,17
1,F2:validation:627,symbol_mismatch,failure,23,,28,validation,F2,28,7.37191915512085,canonical_predicate_control,1,28
1,F2:validation:426,,binding,23,19=25,25,validation,F2,25,4.540281295776367,reversed_functor_control,1,25
1,F2:validation:623,symbol_mismatch,failure,23,,28,validation,F2,28,0.5789031982421875,reversed_functor_control,1,28
1,F2:validation:98,,binding,23,24=17,17,validation,F2,17,4.276425361633301,canonical_functor_control,1,17
1,F2:validation:516,,binding,23,20=22,22,validation,F2,22,2.8412742614746094,reversed_functor_control,1,22
1,F2:validation:743,symbol_mismatch,failure,23,,28,validation,F2,28,10.718976497650146,canonical_predicate_control,1,28
0,F2:validation:147,symbol_mismatch,failure,23,,17,validation,F2,28,-2.9079713821411133,canonical_predicate_control,0,17
1,F2:validation:683,symbol_mismatch,failure,23,,28,validation,F2,28,5.849979400634766,canonical_functor_control,1,28
1,F2:validation:402,,binding,23,22=25,25,validation,F2,25,4.382635116577148,canonical_functor_control,1,25
1,F2:validation:304,,binding,23,22=24,24,validation,F2,24,1.9602432250976562,canonical_functor_control,1,24
0,F2:validation:445,symbol_mismatch,failure,23,,22,validation,F2,28,-2.5871925354003906,canonical_predicate_control,0,22
1,F2:validation:318,,binding,23,20=19,19,validation,F2,19,2.525798797607422,reversed_functor_control,1,19
1,F2:validation:645,symbol_mismatch,failure,23,,28,validation,F2,28,8.754034519195557,canonical_predicate_control,1,28
1,F2:validation:9,symbol_mismatch,failure,23,,28,validation,F2,28,11.490481853485107,canonical_functor_control,1,28
1,F2:validation:709,symbol_mismatch,failure,23,,28,validation,F2,28,10.298537731170654,reversed_functor_control,1,28
1,F2:validation:169,symbol_mismatch,failure,23,,28,validation,F2,28,8.993422985076904,reversed_predicate_control,1,28
1,F2:validation:620,,binding,23,23=26,26,validation,F2,26,1.451772689819336,reversed_functor_control,1,26
1,F2:validation:482,,binding,23,19=17,17,validation,F2,17,2.863926887512207,canonical_functor_control,1,17
0,F2:validation:475,symbol_mismatch,failure,23,,25,validation,F2,28,-4.925623893737793,reversed_predicate_control,0,25
1,F2:validation:124,,binding,23,27=18,18,validation,F2,18,2.917355537414551,reversed_functor_control,1,18
1,F2:validation:405,symbol_mismatch,failure,23,,28,validation,F2,28,6.691317558288574,canonical_functor_control,1,28
1,F2:validation:275,symbol_mismatch,failure,23,,28,validation,F2,28,8.981565475463867,reversed_predicate_control,1,28
1,F2:validation:210,,binding,23,23=25,25,validation,F2,25,5.529565811157227,canonical_functor_control,1,25
1,F2:validation:268,,binding,23,22=18,18,validation,F2,18,3.9037113189697266,reversed_predicate_control,1,18
1,F2:validation:592,,binding,23,22=24,24,validation,F2,24,0.53533935546875,canonical_functor_control,1,24
1,F2:validation:308,,binding,23,21=26,26,validation,F2,26,5.330718040466309,canonical_functor_control,1,26
1,F2:validation:212,,binding,23,17=26,26,validation,F2,26,3.260313034057617,canonical_functor_control,1,26
1,F2:validation:279,symbol_mismatch,failure,23,,28,validation,F2,28,9.211065769195557,reversed_predicate_control,1,28
1,F2:validation:40,,binding,23,20=24,24,validation,F2,24,5.107023239135742,reversed_functor_control,1,24
0,F2:validation:276,,binding,23,20=22,28,validation,F2,22,-0.14493465423583984,reversed_predicate_control,0,28
1,F2:validation:89,symbol_mismatch,failure,23,,28,validation,F2,28,7.309680461883545,reversed_predicate_control,1,28
1,F2:validation:261,symbol_mismatch,failure,23,,28,validation,F2,28,6.936635971069336,canonical_predicate_control,1,28
1,F2:validation:174,,binding,23,21=19,19,validation,F2,19,0.8297300338745117,reversed_predicate_control,1,19
1,F2:validation:460,,binding,23,26=18,18,validation,F2,18,3.5233068466186523,reversed_predicate_control,1,18
1,F2:validation:758,,binding,23,26=23,23,validation,F2,23,3.053295135498047,reversed_predicate_control,1,23
1,F2:validation:267,symbol_mismatch,failure,23,,28,validation,F2,28,7.830096244812012,reversed_predicate_control,1,28
1,F2:validation:417,symbol_mismatch,failure,23,,28,validation,F2,28,9.618508338928223,reversed_functor_control,1,28
1,F2:validation:393,symbol_mismatch,failure,23,,28,validation,F2,28,7.932985305786133,canonical_functor_control,1,28
1,F2:validation:474,,binding,23,26=25,25,validation,F2,25,5.425397872924805,reversed_predicate_control,1,25
1,F2:validation:59,symbol_mismatch,failure,23,,28,validation,F2,28,12.135611057281494,canonical_predicate_control,1,28
1,F2:validation:399,symbol_mismatch,failure,23,,28,validation,F2,28,10.225749969482422,canonical_functor_control,1,28
1,F2:validation:510,,binding,23,22=19,19,validation,F2,19,0.9317655563354492,reversed_functor_control,1,19
1,F2:validation:244,,binding,23,25=18,18,validation,F2,18,4.296343803405762,canonical_predicate_control,1,18
1,F2:validation:313,symbol_mismatch,failure,23,,28,validation,F2,28,8.693684577941895,reversed_functor_control,1,28
1,F2:validation:33,symbol_mismatch,failure,23,,28,validation,F2,28,6.412927627563477,reversed_functor_control,1,28
1,F2:validation:646,,binding,23,16=27,27,validation,F2,27,2.4005069732666016,canonical_predicate_control,1,27
1,F2:validation:674,,binding,23,19=17,17,validation,F2,17,4.0881242752075195,canonical_functor_control,1,17
1,F2:validation:533,symbol_mismatch,failure,23,,28,validation,F2,28,7.183317184448242,canonical_predicate_control,1,28
1,F2:validation:747,symbol_mismatch,failure,23,,28,validation,F2,28,6.579991817474365,reversed_predicate_control,1,28
0,F2:validation:639,symbol_mismatch,failure,23,,23,validation,F2,28,-2.1343841552734375,canonical_predicate_control,0,23
1,F2:validation:113,symbol_mismatch,failure,23,,28,validation,F2,28,7.928519248962402,canonical_functor_control,1,28
1,F2:validation:277,symbol_mismatch,failure,23,,28,validation,F2,28,7.051640033721924,reversed_predicate_control,1,28
1,F2:validation:93,symbol_mismatch,failure,23,,28,validation,F2,28,4.8395843505859375,reversed_predicate_control,1,28
1,F2:validation:757,symbol_mismatch,failure,23,,28,validation,F2,28,8.59116268157959,reversed_predicate_control,1,28
1,F2:validation:585,symbol_mismatch,failure,23,,28,validation,F2,28,7.3302130699157715,canonical_functor_control,1,28
1,F2:validation:106,,binding,23,27=21,21,validation,F2,21,1.5506505966186523,canonical_functor_control,1,21
0,F2:validation:621,symbol_mismatch,failure,23,,26,validation,F2,28,-1.915975570678711,reversed_functor_control,0,26
1,F2:validation:359,symbol_mismatch,failure,23,,28,validation,F2,28,9.772708415985107,canonical_predicate_control,1,28
1,F2:validation:144,,binding,23,18=16,16,validation,F2,16,5.663886070251465,canonical_predicate_control,1,16
1,F2:validation:409,symbol_mismatch,failure,23,,28,validation,F2,28,8.176772117614746,reversed_functor_control,1,28
1,F2:validation:42,,binding,23,24=25,25,validation,F2,25,3.9308910369873047,reversed_functor_control,1,25
1,F2:validation:192,,binding,23,23=16,16,validation,F2,16,1.6752691268920898,canonical_functor_control,1,16
1,F2:validation:654,,binding,23,17=19,19,validation,F2,19,2.4014129638671875,reversed_predicate_control,1,19
1,F2:validation:411,symbol_mismatch,failure,23,,28,validation,F2,28,7.74757194519043,reversed_functor_control,1,28
1,F2:validation:506,,binding,23,24=17,17,validation,F2,17,4.188675880432129,reversed_functor_control,1,17
1,F2:validation:622,,binding,23,21=27,27,validation,F2,27,2.1520872116088867,reversed_functor_control,1,27
1,F2:validation:512,,binding,23,17=20,20,validation,F2,20,3.0221948623657227,reversed_functor_control,1,20
1,F2:validation:427,symbol_mismatch,failure,23,,28,validation,F2,28,9.855212688446045,reversed_functor_control,1,28
1,F2:validation:8,,binding,23,22=20,20,validation,F2,20,4.494419097900391,canonical_functor_control,1,20
1,F2:validation:504,,binding,23,19=16,16,validation,F2,16,3.8686952590942383,reversed_functor_control,1,16
1,F2:validation:451,symbol_mismatch,failure,23,,28,validation,F2,28,12.92860460281372,canonical_predicate_control,1,28
1,F2:validation:446,,binding,23,22=23,23,validation,F2,23,3.1728992462158203,canonical_predicate_control,1,23
1,F2:validation:91,symbol_mismatch,failure,23,,28,validation,F2,28,8.975005149841309,reversed_predicate_control,1,28
1,F2:validation:509,symbol_mismatch,failure,23,,28,validation,F2,28,7.116756439208984,reversed_functor_control,1,28
1,F2:validation:698,,binding,23,27=17,17,validation,F2,17,3.0186939239501953,reversed_functor_control,1,17
1,F2:validation:214,,binding,23,18=27,27,validation,F2,27,4.9356184005737305,canonical_functor_control,1,27
1,F2:validation:491,symbol_mismatch,failure,23,,28,validation,F2,28,11.045196533203125,canonical_functor_control,1,28
1,F2:validation:551,symbol_mismatch,failure,23,,28,validation,F2,28,7.242544174194336,canonical_predicate_control,1,28
1,F2:validation:494,,binding,23,20=23,23,validation,F2,23,1.444498062133789,canonical_functor_control,1,23
1,F2:validation:753,symbol_mismatch,failure,23,,28,validation,F2,28,10.954005718231201,reversed_predicate_control,1,28
1,F2:validation:425,symbol_mismatch,failure,23,,28,validation,F2,28,4.696815490722656,reversed_functor_control,1,28
1,F2:validation:355,symbol_mismatch,failure,23,,28,validation,F2,28,7.759532451629639,canonical_predicate_control,1,28
1,F2:validation:312,,binding,23,19=16,16,validation,F2,16,2.137875556945801,reversed_functor_control,1,16
1,F2:validation:376,,binding,23,18=24,24,validation,F2,24,4.452702522277832,reversed_predicate_control,1,24
0,F2:validation:429,symbol_mismatch,failure,23,,26,validation,F2,28,-2.6262588500976562,reversed_functor_control,0,26
1,F2:validation:372,,binding,23,26=22,22,validation,F2,22,3.270510673522949,reversed_predicate_control,1,22
1,F2:validation:385,symbol_mismatch,failure,23,,28,validation,F2,28,9.688607215881348,canonical_functor_control,1,28
1,F2:validation:238,,binding,23,20=27,27,validation,F2,27,0.5901031494140625,reversed_functor_control,1,27
0,F2:validation:588,,binding,23,25=22,28,validation,F2,22,-4.17620325088501,canonical_functor_control,0,28
1,F2:validation:454,,binding,23,19=27,27,validation,F2,27,1.2434415817260742,canonical_predicate_control,1,27
1,F2:validation:55,symbol_mismatch,failure,23,,28,validation,F2,28,7.977806091308594,canonical_predicate_control,1,28
1,F2:validation:610,,binding,23,20=21,21,validation,F2,21,2.127492904663086,reversed_functor_control,1,21
1,F2:validation:518,,binding,23,21=23,23,validation,F2,23,4.516931533813477,reversed_functor_control,1,23
1,F2:validation:717,symbol_mismatch,failure,23,,28,validation,F2,28,7.887984275817871,reversed_functor_control,1,28
1,F2:validation:672,,binding,23,20=16,16,validation,F2,16,4.7929534912109375,canonical_functor_control,1,16
1,F2:validation:606,,binding,23,17=19,19,validation,F2,19,1.2086095809936523,reversed_functor_control,1,19
1,F2:validation:384,,binding,23,17=16,16,validation,F2,16,0.21805286407470703,canonical_functor_control,1,16
1,F2:validation:343,symbol_mismatch,failure,23,,28,validation,F2,28,6.7538042068481445,canonical_predicate_control,1,28
1,F2:validation:604,,binding,23,23=18,18,validation,F2,18,1.9903078079223633,reversed_functor_control,1,18
1,F2:validation:285,symbol_mismatch,failure,23,,28,validation,F2,28,7.764254570007324,reversed_predicate_control,1,28
1,F2:validation:597,symbol_mismatch,failure,23,,28,validation,F2,28,8.854697704315186,canonical_functor_control,1,28
1,F2:validation:609,symbol_mismatch,failure,23,,28,validation,F2,28,4.645112037658691,reversed_functor_control,1,28
1,F2:validation:524,,binding,23,19=26,26,validation,F2,26,3.656707763671875,reversed_functor_control,1,26
1,F2:validation:331,symbol_mismatch,failure,23,,28,validation,F2,28,10.986745834350586,reversed_functor_control,1,28
1,F2:validation:656,,binding,23,22=20,20,validation,F2,20,3.04422664642334,reversed_predicate_control,1,20
1,F2:validation:635,symbol_mismatch,failure,23,,28,validation,F2,28,10.71767520904541,canonical_predicate_control,1,28
1,F2:validation:686,,binding,23,26=23,23,validation,F2,23,3.0569820404052734,canonical_functor_control,1,23
1,F2:validation:632,,binding,23,23=20,20,validation,F2,20,2.0505905151367188,canonical_predicate_control,1,20
0,F2:validation:465,symbol_mismatch,failure,23,,20,validation,F2,28,-3.091043472290039,reversed_predicate_control,0,20
1,F2:validation:92,,binding,23,27=26,26,validation,F2,26,4.254661560058594,reversed_predicate_control,1,26
1,F2:validation:319,symbol_mismatch,failure,23,,28,validation,F2,28,10.11399221420288,reversed_functor_control,1,28
1,F2:validation:749,symbol_mismatch,failure,23,,28,validation,F2,28,10.363669395446777,reversed_predicate_control,1,28
1,F2:validation:360,,binding,23,22=16,16,validation,F2,16,2.665475845336914,reversed_predicate_control,1,16
1,F2:validation:503,symbol_mismatch,failure,23,,28,validation,F2,28,3.7675695419311523,canonical_functor_control,1,28
1,F2:validation:353,symbol_mismatch,failure,23,,28,validation,F2,28,9.832744121551514,canonical_predicate_control,1,28
1,F2:validation:302,,binding,23,26=23,23,validation,F2,23,4.082587242126465,canonical_functor_control,1,23
1,F2:validation:599,symbol_mismatch,failure,23,,28,validation,F2,28,7.44716739654541,canonical_functor_control,1,28
1,F2:validation:154,,binding,23,16=21,21,validation,F2,21,2.0939369201660156,canonical_predicate_control,1,21
1,F2:validation:754,,binding,23,16=21,21,validation,F2,21,1.0980396270751953,reversed_predicate_control,1,21
1,F2:validation:27,symbol_mismatch,failure,23,,28,validation,F2,28,7.3014726638793945,reversed_functor_control,1,28
1,F2:validation:537,symbol_mismatch,failure,23,,28,validation,F2,28,9.38093614578247,canonical_predicate_control,1,28
1,F2:validation:420,,binding,23,27=22,22,validation,F2,22,3.130711555480957,reversed_functor_control,1,22
1,F2:validation:68,,binding,23,24=26,26,validation,F2,26,4.421263694763184,canonical_predicate_control,1,26
0,F2:validation:416,,binding,23,25=20,28,validation,F2,20,-0.5410861968994141,reversed_functor_control,0,28
1,F2:validation:216,,binding,23,23=16,16,validation,F2,16,4.900640964508057,reversed_functor_control,1,16
1,F2:validation:690,,binding,23,26=25,25,validation,F2,25,5.464029788970947,canonical_functor_control,1,25
1,F2:validation:233,symbol_mismatch,failure,23,,28,validation,F2,28,10.743861675262451,reversed_functor_control,1,28
1,F2:validation:764,,binding,23,16=26,26,validation,F2,26,0.36689090728759766,reversed_predicate_control,1,26
1,F2:validation:56,,binding,23,24=20,20,validation,F2,20,5.360610008239746,canonical_predicate_control,1,20
1,F2:validation:666,,binding,23,23=25,25,validation,F2,25,4.834168434143066,reversed_predicate_control,1,25
1,F2:validation:412,,binding,23,23=18,18,validation,F2,18,5.223928451538086,reversed_functor_control,1,18
1,F2:validation:354,,binding,23,17=25,25,validation,F2,25,4.938521385192871,canonical_predicate_control,1,25
1,F2:validation:722,,binding,23,24=17,17,validation,F2,17,3.8226823806762695,canonical_predicate_control,1,17
1,F2:validation:179,symbol_mismatch,failure,23,,28,validation,F2,28,7.608662128448486,reversed_predicate_control,1,28
1,F2:validation:209,symbol_mismatch,failure,23,,28,validation,F2,28,10.912336349487305,canonical_functor_control,1,28
1,F2:validation:296,,binding,23,16=20,20,validation,F2,20,2.596588134765625,canonical_functor_control,1,20
1,F2:validation:325,symbol_mismatch,failure,23,,28,validation,F2,28,9.280532360076904,reversed_functor_control,1,28
1,F2:validation:576,,binding,23,27=16,16,validation,F2,16,1.4378023147583008,canonical_functor_control,1,16
1,F2:validation:94,,binding,23,18=27,27,validation,F2,27,4.506522178649902,reversed_predicate_control,1,27
1,F2:validation:651,symbol_mismatch,failure,23,,28,validation,F2,28,5.153560638427734,reversed_predicate_control,1,28
1,F2:validation:382,,binding,23,21=27,27,validation,F2,27,2.08457088470459,reversed_predicate_control,1,27
1,F2:validation:462,,binding,23,24=19,19,validation,F2,19,0.46078014373779297,reversed_predicate_control,1,19
1,F2:validation:131,symbol_mismatch,failure,23,,28,validation,F2,28,10.345470905303955,reversed_functor_control,1,28
1,F2:validation:631,symbol_mismatch,failure,23,,28,validation,F2,28,7.375726699829102,canonical_predicate_control,1,28
1,F2:validation:239,symbol_mismatch,failure,23,,28,validation,F2,28,8.031209945678711,reversed_functor_control,1,28
1,F2:validation:164,,binding,23,23=26,26,validation,F2,26,7.98001766204834,canonical_predicate_control,1,26
1,F2:validation:380,,binding,23,22=26,26,validation,F2,26,4.045713424682617,reversed_predicate_control,1,26
0,F2:validation:667,symbol_mismatch,failure,23,,25,validation,F2,28,-5.031648635864258,reversed_predicate_control,0,25
1,F2:validation:379,symbol_mismatch,failure,23,,28,validation,F2,28,4.798177719116211,reversed_predicate_control,1,28
1,F2:validation:377,symbol_mismatch,failure,23,,28,validation,F2,28,7.4051432609558105,reversed_predicate_control,1,28
1,F2:validation:254,,binding,23,20=23,23,validation,F2,23,0.012526512145996094,canonical_predicate_control,1,23
1,F2:validation:18,,binding,23,17=25,25,validation,F2,25,4.9396867752075195,canonical_functor_control,1,25
1,F2:validation:689,symbol_mismatch,failure,23,,28,validation,F2,28,7.345433235168457,canonical_functor_control,1,28
1,F2:validation:608,,binding,23,17=20,20,validation,F2,20,3.2369728088378906,reversed_functor_control,1,20
1,F2:validation:1,symbol_mismatch,failure,23,,28,validation,F2,28,5.914031982421875,canonical_functor_control,1,28
1,F2:validation:697,symbol_mismatch,failure,23,,28,validation,F2,28,7.687123775482178,reversed_functor_control,1,28
1,F2:validation:655,symbol_mismatch,failure,23,,28,validation,F2,28,8.62302303314209,reversed_predicate_control,1,28
1,F2:validation:737,symbol_mismatch,failure,23,,28,validation,F2,28,10.416004657745361,canonical_predicate_control,1,28
1,F2:validation:407,symbol_mismatch,failure,23,,28,validation,F2,28,7.415135383605957,canonical_functor_control,1,28
1,F2:validation:449,symbol_mismatch,failure,23,,28,validation,F2,28,5.401800155639648,canonical_predicate_control,1,28
1,F2:validation:513,symbol_mismatch,failure,23,,28,validation,F2,28,11.743195056915283,reversed_functor_control,1,28
1,F2:validation:688,,binding,23,16=24,24,validation,F2,24,1.7566108703613281,canonical_functor_control,1,24
1,F2:validation:172,,binding,23,17=18,18,validation,F2,18,2.449946403503418,reversed_predicate_control,1,18
1,F2:validation:258,,binding,23,26=25,25,validation,F2,25,4.728518486022949,canonical_predicate_control,1,25
1,F2:validation:523,symbol_mismatch,failure,23,,28,validation,F2,28,9.565984725952148,reversed_functor_control,1,28
1,F2:validation:295,symbol_mismatch,failure,23,,28,validation,F2,28,10.134615421295166,canonical_functor_control,1,28
1,F2:validation:100,,binding,23,20=18,18,validation,F2,18,2.766058921813965,canonical_functor_control,1,18
1,F2:validation:316,,binding,23,17=18,18,validation,F2,18,2.963502883911133,reversed_functor_control,1,18
1,F2:validation:259,symbol_mismatch,failure,23,,28,validation,F2,28,9.347107410430908,canonical_predicate_control,1,28
0,F2:validation:58,,binding,23,20=21,28,validation,F2,21,-3.3416309356689453,canonical_predicate_control,0,28
