correct,example_id,failure_reason,label,model_seed,oracle_substitution,prediction,split,stage,target,target_margin,template,unrestricted_correct,unrestricted_prediction
1,P2:validation:374,,modus_tollens:valid,23,,60,validation,P2,60,10.954327583312988,mt_rule_direction,1,60
1,P2:validation:126,,contraposition:valid,23,,60,validation,P2,60,17.046624183654785,cp_antecedent_polarity,1,60
1,P2:validation:274,,contraposition:valid,23,,60,validation,P2,60,13.908987998962402,cp_direction,1,60
1,P2:validation:406,,contraposition:valid,23,,60,validation,P2,60,18.586983680725098,cp_direction,1,60
1,P2:validation:119,,contraposition:invalid,23,,61,validation,P2,61,26.123929023742676,cp_direction,1,61
1,P2:validation:680,,contraposition:valid,23,,60,validation,P2,60,13.816792488098145,cp_consequent_polarity,1,60
1,P2:validation:762,,contraposition:valid,23,,60,validation,P2,60,15.708663940429688,cp_antecedent_polarity,1,60
1,P2:validation:455,,contraposition:invalid,23,,61,validation,P2,61,27.14997625350952,cp_direction,1,61
1,P2:validation:86,,modus_tollens:valid,23,,60,validation,P2,60,14.077773094177246,mt_rule_direction,1,60
1,P2:validation:757,,modus_tollens:invalid,23,,61,validation,P2,61,24.28906011581421,mt_fact_polarity,1,61
1,P2:validation:435,,modus_tollens:invalid,23,,61,validation,P2,61,9.256889343261719,mt_rule_direction,1,61
1,P2:validation:512,,contraposition:valid,23,,60,validation,P2,60,15.722672939300537,cp_consequent_polarity,1,60
1,P2:validation:672,,modus_tollens:valid,23,,60,validation,P2,60,13.725811004638672,mt_fact_polarity,1,60
1,P2:validation:245,,modus_tollens:invalid,23,,61,validation,P2,61,26.93226146697998,mt_query_polarity,1,61
1,P2:validation:302,,modus_tollens:valid,23,,60,validation,P2,60,10.419381141662598,mt_rule_direction,1,60
1,P2:validation:138,,contraposition:valid,23,,60,validation,P2,60,22.41915464401245,cp_antecedent_polarity,1,60
1,P2:validation:607,,contraposition:invalid,23,,61,validation,P2,61,15.239258527755737,cp_antecedent_polarity,1,61
1,P2:validation:645,,contraposition:invalid,23,,61,validation,P2,61,19.698638677597046,cp_consequent_polarity,1,61
1,P2:validation:445,,modus_tollens:invalid,23,,61,validation,P2,61,24.287057876586914,mt_fact_polarity,1,61
1,P2:validation:440,,contraposition:valid,23,,60,validation,P2,60,15.039507389068604,cp_consequent_polarity,1,60
1,P2:validation:35,,contraposition:invalid,23,,61,validation,P2,61,14.999492168426514,cp_direction,1,61
1,P2:validation:335,,contraposition:invalid,23,,61,validation,P2,61,21.68747043609619,cp_direction,1,61
1,P2:validation:644,,contraposition:valid,23,,60,validation,P2,60,12.609134674072266,cp_consequent_polarity,1,60
1,P2:validation:601,,modus_tollens:invalid,23,,61,validation,P2,61,24.72022771835327,mt_fact_polarity,1,61
1,P2:validation:579,,modus_tollens:invalid,23,,61,validation,P2,61,14.722628116607666,mt_rule_direction,1,61
1,P2:validation:630,,contraposition:valid,23,,60,validation,P2,60,14.553242683410645,cp_antecedent_polarity,1,60
1,P2:validation:575,,contraposition:invalid,23,,61,validation,P2,61,27.249220848083496,cp_direction,1,61
1,P2:validation:532,,modus_tollens:valid,23,,60,validation,P2,60,13.390019416809082,mt_query_polarity,1,60
1,P2:validation:261,,contraposition:invalid,23,,61,validation,P2,61,19.68921583890915,cp_consequent_polarity,1,61
1,P2:validation:47,,contraposition:invalid,23,,61,validation,P2,61,28.262309074401855,cp_direction,1,61
1,P2:validation:765,,contraposition:invalid,23,,61,validation,P2,61,19.060581222176552,cp_consequent_polarity,1,61
1,P2:validation:1,,modus_tollens:invalid,23,,61,validation,P2,61,26.643550872802734,mt_fact_polarity,1,61
1,P2:validation:717,,contraposition:invalid,23,,61,validation,P2,61,19.117439284920692,cp_consequent_polarity,1,61
1,P2:validation:346,,contraposition:valid,23,,60,validation,P2,60,15.060418128967285,cp_direction,1,60
1,P2:validation:415,,contraposition:invalid,23,,61,validation,P2,61,12.389471054077148,cp_antecedent_polarity,1,61
1,P2:validation:291,,modus_tollens:invalid,23,,61,validation,P2,61,14.815496921539307,mt_rule_direction,1,61
1,P2:validation:673,,modus_tollens:invalid,23,,61,validation,P2,61,24.08854341506958,mt_fact_polarity,1,61
1,P2:validation:8,,contraposition:valid,23,,60,validation,P2,60,11.528512001037598,cp_consequent_polarity,1,60
1,P2:validation:53,,modus_tollens:invalid,23,,61,validation,P2,61,25.831568241119385,mt_query_polarity,1,61
1,P2:validation:426,,contraposition:valid,23,,60,validation,P2,60,15.722672939300537,cp_antecedent_polarity,1,60
1,P2:validation:72,,modus_tollens:valid,23,,60,validation,P2,60,14.012960433959961,mt_fact_polarity,1,60
1,P2:validation:411,,modus_tollens:invalid,23,,61,validation,P2,61,12.422906875610352,mt_rule_direction,1,61
1,P2:validation:738,,contraposition:valid,23,,60,validation,P2,60,13.954571723937988,cp_antecedent_polarity,1,60
1,P2:validation:305,,modus_tollens:invalid,23,,61,validation,P2,61,29.490209579467773,mt_query_polarity,1,61
1,P2:validation:647,,contraposition:invalid,23,,61,validation,P2,61,30.638113021850586,cp_direction,1,61
1,P2:validation:108,,modus_tollens:valid,23,,60,validation,P2,60,10.108155250549316,mt_fact_polarity,1,60
1,P2:validation:196,,modus_tollens:valid,23,,60,validation,P2,60,13.78277587890625,mt_query_polarity,1,60
1,P2:validation:304,,modus_tollens:valid,23,,60,validation,P2,60,10.346807479858398,mt_query_polarity,1,60
1,P2:validation:386,,modus_tollens:valid,23,,60,validation,P2,60,10.983152389526367,mt_rule_direction,1,60
1,P2:validation:568,,modus_tollens:valid,23,,60,validation,P2,60,10.983152389526367,mt_query_polarity,1,60
1,P2:validation:721,,modus_tollens:invalid,23,,61,validation,P2,61,23.578612565994263,mt_fact_polarity,1,61
1,P2:validation:633,,contraposition:invalid,23,,61,validation,P2,61,19.13692355155945,cp_consequent_polarity,1,61
1,P2:validation:104,,contraposition:valid,23,,60,validation,P2,60,13.639961242675781,cp_consequent_polarity,1,60
1,P2:validation:314,,modus_tollens:valid,23,,60,validation,P2,60,10.419381141662598,mt_rule_direction,1,60
1,P2:validation:408,,modus_tollens:valid,23,,60,validation,P2,60,9.597976684570312,mt_fact_polarity,1,60
1,P2:validation:392,,contraposition:valid,23,,60,validation,P2,60,14.725787162780762,cp_consequent_polarity,1,60
1,P2:validation:401,,modus_tollens:invalid,23,,61,validation,P2,61,25.872880458831787,mt_query_polarity,1,61
1,P2:validation:219,,modus_tollens:invalid,23,,61,validation,P2,61,23.96693205833435,mt_rule_direction,1,61
1,P2:validation:281,,modus_tollens:invalid,23,,61,validation,P2,61,24.465922832489014,mt_query_polarity,1,61
1,P2:validation:317,,modus_tollens:invalid,23,,61,validation,P2,61,25.906760215759277,mt_query_polarity,1,61
1,P2:validation:210,,contraposition:valid,23,,60,validation,P2,60,11.700926780700684,cp_antecedent_polarity,1,60
1,P2:validation:70,,contraposition:valid,23,,60,validation,P2,60,17.935392379760742,cp_direction,1,60
1,P2:validation:300,,modus_tollens:valid,23,,60,validation,P2,60,13.725811004638672,mt_fact_polarity,1,60
1,P2:validation:708,,modus_tollens:valid,23,,60,validation,P2,60,16.229371070861816,mt_fact_polarity,1,60
1,P2:validation:318,,contraposition:valid,23,,60,validation,P2,60,12.190717697143555,cp_antecedent_polarity,1,60
1,P2:validation:624,,modus_tollens:valid,23,,60,validation,P2,60,10.306199073791504,mt_fact_polarity,1,60
1,P2:validation:340,,modus_tollens:valid,23,,60,validation,P2,60,10.857738494873047,mt_query_polarity,1,60
1,P2:validation:359,,contraposition:invalid,23,,61,validation,P2,61,24.770615577697754,cp_direction,1,61
1,P2:validation:413,,modus_tollens:invalid,23,,61,validation,P2,61,25.060811042785645,mt_query_polarity,1,61
1,P2:validation:164,,contraposition:valid,23,,60,validation,P2,60,15.153555870056152,cp_consequent_polarity,1,60
1,P2:validation:452,,contraposition:valid,23,,60,validation,P2,60,17.670525550842285,cp_consequent_polarity,1,60
1,P2:validation:212,,contraposition:valid,23,,60,validation,P2,60,13.983989715576172,cp_consequent_polarity,1,60
1,P2:validation:203,,contraposition:invalid,23,,61,validation,P2,61,30.815820693969727,cp_direction,1,61
1,P2:validation:555,,modus_tollens:invalid,23,,61,validation,P2,61,15.601939678192139,mt_rule_direction,1,61
1,P2:validation:76,,modus_tollens:valid,23,,60,validation,P2,60,16.464523315429688,mt_query_polarity,1,60
1,P2:validation:474,,contraposition:valid,23,,60,validation,P2,60,17.188539505004883,cp_antecedent_polarity,1,60
1,P2:validation:581,,modus_tollens:invalid,23,,61,validation,P2,61,24.490845680236816,mt_query_polarity,1,61
1,P2:validation:242,,modus_tollens:valid,23,,60,validation,P2,60,17.46292781829834,mt_rule_direction,1,60
1,P2:validation:322,,contraposition:valid,23,,60,validation,P2,60,15.08559513092041,cp_direction,1,60
1,P2:validation:368,,contraposition:valid,23,,60,validation,P2,60,14.5383939743042,cp_consequent_polarity,1,60
1,P2:validation:381,,contraposition:invalid,23,,61,validation,P2,61,19.13692355155945,cp_consequent_polarity,1,61
1,P2:validation:759,,modus_tollens:invalid,23,,61,validation,P2,61,10.410215377807617,mt_rule_direction,1,61
1,P2:validation:420,,modus_tollens:valid,23,,60,validation,P2,60,14.10783863067627,mt_fact_polarity,1,60
1,P2:validation:30,,contraposition:valid,23,,60,validation,P2,60,15.073008060455322,cp_antecedent_polarity,1,60
1,P2:validation:313,,modus_tollens:invalid,23,,61,validation,P2,61,23.225253105163574,mt_fact_polarity,1,61
1,P2:validation:458,,modus_tollens:valid,23,,60,validation,P2,60,10.231620788574219,mt_rule_direction,1,60
1,P2:validation:753,,contraposition:invalid,23,,61,validation,P2,61,21.006831884384155,cp_consequent_polarity,1,61
1,P2:validation:298,,contraposition:valid,23,,60,validation,P2,60,14.99875545501709,cp_direction,1,60
1,P2:validation:11,,contraposition:invalid,23,,61,validation,P2,61,24.0081467628479,cp_direction,1,61
1,P2:validation:648,,modus_tollens:valid,23,,60,validation,P2,60,14.506362915039062,mt_fact_polarity,1,60
1,P2:validation:387,,modus_tollens:invalid,23,,61,validation,P2,61,17.23385214805603,mt_rule_direction,1,61
1,P2:validation:234,,contraposition:valid,23,,60,validation,P2,60,18.146992683410645,cp_antecedent_polarity,1,60
1,P2:validation:511,,contraposition:invalid,23,,61,validation,P2,61,12.418553829193115,cp_antecedent_polarity,1,61
1,P2:validation:15,,modus_tollens:invalid,23,,61,validation,P2,61,17.996742248535156,mt_rule_direction,1,61
1,P2:validation:288,,modus_tollens:valid,23,,60,validation,P2,60,11.347232818603516,mt_fact_polarity,1,60
1,P2:validation:460,,modus_tollens:valid,23,,60,validation,P2,60,14.427593231201172,mt_query_polarity,1,60
1,P2:validation:107,,contraposition:invalid,23,,61,validation,P2,61,13.719915390014648,cp_direction,1,61
1,P2:validation:636,,modus_tollens:valid,23,,60,validation,P2,60,10.278977394104004,mt_fact_polarity,1,60
1,P2:validation:334,,contraposition:valid,23,,60,validation,P2,60,18.341851711273193,cp_direction,1,60
1,P2:validation:429,,contraposition:invalid,23,,61,validation,P2,61,21.956931591033936,cp_consequent_polarity,1,61
1,P2:validation:310,,contraposition:valid,23,,60,validation,P2,60,15.153783798217773,cp_direction,1,60
1,P2:validation:565,,modus_tollens:invalid,23,,61,validation,P2,61,22.43338942527771,mt_fact_polarity,1,61
1,P2:validation:605,,modus_tollens:invalid,23,,61,validation,P2,61,25.68578863143921,mt_query_polarity,1,61
1,P2:validation:399,,modus_tollens:invalid,23,,61,validation,P2,61,10.436532020568848,mt_rule_direction,1,61
1,P2:validation:7,,contraposition:invalid,23,,61,validation,P2,61,16.054171562194824,cp_antecedent_polarity,1,61
1,P2:validation:409,,modus_tollens:invalid,23,,61,validation,P2,61,22.779314756393433,mt_fact_polarity,1,61
1,P2:validation:290,,modus_tollens:valid,23,,60,validation,P2,60,10.751748085021973,mt_rule_direction,1,60
1,P2:validation:221,,modus_tollens:invalid,23,,61,validation,P2,61,27.808134078979492,mt_query_polarity,1,61
1,P2:validation:649,,modus_tollens:invalid,23,,61,validation,P2,61,22.76851534843445,mt_fact_polarity,1,61
1,P2:validation:33,,contraposition:invalid,23,,61,validation,P2,61,19.152877181768417,cp_consequent_polarity,1,61
1,P2:validation:264,,modus_tollens:valid,23,,60,validation,P2,60,14.99268913269043,mt_fact_polarity,1,60
1,P2:validation:352,,modus_tollens:valid,23,,60,validation,P2,60,13.850029945373535,mt_query_polarity,1,60
1,P2:validation:567,,modus_tollens:invalid,23,,61,validation,P2,61,15.823570728302002,mt_rule_direction,1,61
1,P2:validation:485,,modus_tollens:invalid,23,,61,validation,P2,61,25.623887062072754,mt_query_polarity,1,61
1,P2:validation:232,,modus_tollens:valid,23,,60,validation,P2,60,11.592769622802734,mt_query_polarity,1,60
1,P2:validation:619,,contraposition:invalid,23,,61,validation,P2,61,15.035834074020386,cp_antecedent_polarity,1,61
1,P2:validation:508,,modus_tollens:valid,23,,60,validation,P2,60,16.23572826385498,mt_query_polarity,1,60
1,P2:validation:198,,contraposition:valid,23,,60,validation,P2,60,18.341851711273193,cp_antecedent_polarity,1,60
1,P2:validation:461,,modus_tollens:invalid,23,,61,validation,P2,61,26.989248275756836,mt_query_polarity,1,61
1,P2:validation:543,,modus_tollens:invalid,23,,61,validation,P2,61,11.619823455810547,mt_rule_direction,1,61
1,P2:validation:116,,contraposition:valid,23,,60,validation,P2,60,15.22447681427002,cp_consequent_polarity,1,60
1,P2:validation:254,,modus_tollens:valid,23,,60,validation,P2,60,10.704425811767578,mt_rule_direction,1,60
1,P2:validation:16,,modus_tollens:valid,23,,60,validation,P2,60,10.396570205688477,mt_query_polarity,1,60
1,P2:validation:61,,modus_tollens:invalid,23,,61,validation,P2,61,21.121002674102783,mt_fact_polarity,1,61
1,P2:validation:276,,modus_tollens:valid,23,,60,validation,P2,60,13.374549865722656,mt_fact_polarity,1,60
1,P2:validation:13,,modus_tollens:invalid,23,,61,validation,P2,61,21.16989541053772,mt_fact_polarity,1,61
1,P2:validation:425,,modus_tollens:invalid,23,,61,validation,P2,61,25.53114938735962,mt_query_polarity,1,61
1,P2:validation:665,,modus_tollens:invalid,23,,61,validation,P2,61,27.70612621307373,mt_query_polarity,1,61
1,P2:validation:358,,contraposition:valid,23,,60,validation,P2,60,15.247357368469238,cp_direction,1,60
1,P2:validation:725,,modus_tollens:invalid,23,,61,validation,P2,61,29.53562068939209,mt_query_polarity,1,61
1,P2:validation:98,,modus_tollens:valid,23,,60,validation,P2,60,10.306199073791504,mt_rule_direction,1,60
1,P2:validation:194,,modus_tollens:valid,23,,60,validation,P2,60,11.589269638061523,mt_rule_direction,1,60
1,P2:validation:696,,modus_tollens:valid,23,,60,validation,P2,60,14.389595031738281,mt_fact_polarity,1,60
1,P2:validation:576,,modus_tollens:valid,23,,60,validation,P2,60,13.78277587890625,mt_fact_polarity,1,60
1,P2:validation:578,,modus_tollens:valid,23,,60,validation,P2,60,13.685502052307129,mt_rule_direction,1,60
1,P2:validation:224,,contraposition:valid,23,,60,validation,P2,60,14.5383939743042,cp_consequent_polarity,1,60
1,P2:validation:37,,modus_tollens:invalid,23,,61,validation,P2,61,22.988337516784668,mt_fact_polarity,1,61
1,P2:validation:594,,contraposition:valid,23,,60,validation,P2,60,18.341851711273193,cp_antecedent_polarity,1,60
1,P2:validation:40,,modus_tollens:valid,23,,60,validation,P2,60,14.99268913269043,mt_query_polarity,1,60
1,P2:validation:600,,modus_tollens:valid,23,,60,validation,P2,60,13.512737274169922,mt_fact_polarity,1,60
1,P2:validation:661,,modus_tollens:invalid,23,,61,validation,P2,61,26.679320335388184,mt_fact_polarity,1,61
1,P2:validation:569,,modus_tollens:invalid,23,,61,validation,P2,61,28.574567794799805,mt_query_polarity,1,61
1,P2:validation:693,,contraposition:invalid,23,,61,validation,P2,61,20.998154878616333,cp_consequent_polarity,1,61
1,P2:validation:676,,modus_tollens:valid,23,,60,validation,P2,60,16.321040153503418,mt_query_polarity,1,60
1,P2:validation:132,,modus_tollens:valid,23,,60,validation,P2,60,13.434453010559082,mt_fact_polarity,1,60
1,P2:validation:642,,contraposition:valid,23,,60,validation,P2,60,18.105136394500732,cp_antecedent_polarity,1,60
1,P2:validation:470,,modus_tollens:valid,23,,60,validation,P2,60,14.533652305603027,mt_rule_direction,1,60
1,P2:validation:204,,modus_tollens:valid,23,,60,validation,P2,60,10.704425811767578,mt_fact_polarity,1,60
1,P2:validation:522,,contraposition:valid,23,,60,validation,P2,60,18.572730541229248,cp_antecedent_polarity,1,60
1,P2:validation:174,,contraposition:valid,23,,60,validation,P2,60,15.563298225402832,cp_antecedent_polarity,1,60
1,P2:validation:574,,contraposition:valid,23,,60,validation,P2,60,13.908990859985352,cp_direction,1,60
1,P2:validation:542,,modus_tollens:valid,23,,60,validation,P2,60,13.193928718566895,mt_rule_direction,1,60
1,P2:validation:26,,modus_tollens:valid,23,,60,validation,P2,60,13.725811004638672,mt_rule_direction,1,60
1,P2:validation:371,,contraposition:invalid,23,,61,validation,P2,61,22.541383266448975,cp_direction,1,61
1,P2:validation:752,,contraposition:valid,23,,60,validation,P2,60,15.74534797668457,cp_consequent_polarity,1,60
1,P2:validation:540,,modus_tollens:valid,23,,60,validation,P2,60,13.512737274169922,mt_fact_polarity,1,60
1,P2:validation:115,,contraposition:invalid,23,,61,validation,P2,61,17.08294266462326,cp_antecedent_polarity,1,61
1,P2:validation:166,,contraposition:valid,23,,60,validation,P2,60,18.58698844909668,cp_direction,1,60
1,P2:validation:285,,contraposition:invalid,23,,61,validation,P2,61,20.998154878616333,cp_consequent_polarity,1,61
1,P2:validation:480,,modus_tollens:valid,23,,60,validation,P2,60,10.419381141662598,mt_fact_polarity,1,60
1,P2:validation:77,,modus_tollens:invalid,23,,61,validation,P2,61,24.422710418701172,mt_query_polarity,1,61
1,P2:validation:41,,modus_tollens:invalid,23,,61,validation,P2,61,27.024965286254883,mt_query_polarity,1,61
1,P2:validation:620,,contraposition:valid,23,,60,validation,P2,60,16.88096809387207,cp_consequent_polarity,1,60
1,P2:validation:319,,contraposition:invalid,23,,61,validation,P2,61,16.747164607048035,cp_antecedent_polarity,1,61
1,P2:validation:73,,modus_tollens:invalid,23,,61,validation,P2,61,22.407031536102295,mt_fact_polarity,1,61
1,P2:validation:589,,modus_tollens:invalid,23,,61,validation,P2,61,22.749024629592896,mt_fact_polarity,1,61
1,P2:validation:491,,contraposition:invalid,23,,61,validation,P2,61,26.124162197113037,cp_direction,1,61
1,P2:validation:52,,modus_tollens:valid,23,,60,validation,P2,60,13.429232597351074,mt_query_polarity,1,60
1,P2:validation:78,,contraposition:valid,23,,60,validation,P2,60,15.153555870056152,cp_antecedent_polarity,1,60
1,P2:validation:748,,modus_tollens:valid,23,,60,validation,P2,60,13.725811004638672,mt_query_polarity,1,60
1,P2:validation:297,,contraposition:invalid,23,,61,validation,P2,61,18.736200213432312,cp_consequent_polarity,1,61
1,P2:validation:155,,contraposition:invalid,23,,61,validation,P2,61,28.229849815368652,cp_direction,1,61
1,P2:validation:715,,contraposition:invalid,23,,61,validation,P2,61,14.47982931137085,cp_antecedent_polarity,1,61
1,P2:validation:709,,modus_tollens:invalid,23,,61,validation,P2,61,26.67228412628174,mt_fact_polarity,1,61
1,P2:validation:506,,modus_tollens:valid,23,,60,validation,P2,60,13.205474853515625,mt_rule_direction,1,60
1,P2:validation:587,,contraposition:invalid,23,,61,validation,P2,61,31.29874038696289,cp_direction,1,61
1,P2:validation:433,,modus_tollens:invalid,23,,61,validation,P2,61,21.16989541053772,mt_fact_polarity,1,61
1,P2:validation:596,,contraposition:valid,23,,60,validation,P2,60,15.457620620727539,cp_consequent_polarity,1,60
1,P2:validation:69,,contraposition:invalid,23,,61,validation,P2,61,18.99128669500351,cp_consequent_polarity,1,61
1,P2:validation:763,,contraposition:invalid,23,,61,validation,P2,61,17.520328640937805,cp_antecedent_polarity,1,61
1,P2:validation:530,,modus_tollens:valid,23,,60,validation,P2,60,11.347232818603516,mt_rule_direction,1,60
1,P2:validation:487,,contraposition:invalid,23,,61,validation,P2,61,17.17257046699524,cp_antecedent_polarity,1,61
1,P2:validation:700,,modus_tollens:valid,23,,60,validation,P2,60,10.751748085021973,mt_query_polarity,1,60
1,P2:validation:534,,contraposition:valid,23,,60,validation,P2,60,13.051413536071777,cp_antecedent_polarity,1,60
1,P2:validation:521,,modus_tollens:invalid,23,,61,validation,P2,61,25.729267120361328,mt_query_polarity,1,61
1,P2:validation:664,,modus_tollens:valid,23,,60,validation,P2,60,10.43736743927002,mt_query_polarity,1,60
1,P2:validation:557,,modus_tollens:invalid,23,,61,validation,P2,61,26.93226146697998,mt_query_polarity,1,61
1,P2:validation:351,,modus_tollens:invalid,23,,61,validation,P2,61,20.698275685310364,mt_rule_direction,1,61
1,P2:validation:549,,contraposition:invalid,23,,61,validation,P2,61,21.246561765670776,cp_consequent_polarity,1,61
1,P2:validation:223,,contraposition:invalid,23,,61,validation,P2,61,17.188252478837967,cp_antecedent_polarity,1,61
1,P2:validation:760,,modus_tollens:valid,23,,60,validation,P2,60,13.850029945373535,mt_query_polarity,1,60
1,P2:validation:666,,contraposition:valid,23,,60,validation,P2,60,11.895059585571289,cp_antecedent_polarity,1,60
1,P2:validation:228,,modus_tollens:valid,23,,60,validation,P2,60,15.099684715270996,mt_fact_polarity,1,60
1,P2:validation:380,,contraposition:valid,23,,60,validation,P2,60,18.605443000793457,cp_consequent_polarity,1,60
1,P2:validation:437,,modus_tollens:invalid,23,,61,validation,P2,61,25.846928596496582,mt_query_polarity,1,61
1,P2:validation:692,,contraposition:valid,23,,60,validation,P2,60,17.12347412109375,cp_consequent_polarity,1,60
1,P2:validation:472,,modus_tollens:valid,23,,60,validation,P2,60,13.306078910827637,mt_query_polarity,1,60
1,P2:validation:46,,contraposition:valid,23,,60,validation,P2,60,17.849145889282227,cp_direction,1,60
1,P2:validation:253,,modus_tollens:invalid,23,,61,validation,P2,61,26.670440673828125,mt_fact_polarity,1,61
1,P2:validation:289,,modus_tollens:invalid,23,,61,validation,P2,61,22.805716037750244,mt_fact_polarity,1,61
1,P2:validation:412,,modus_tollens:valid,23,,60,validation,P2,60,14.996967315673828,mt_query_polarity,1,60
1,P2:validation:172,,modus_tollens:valid,23,,60,validation,P2,60,13.390019416809082,mt_query_polarity,1,60
1,P2:validation:389,,modus_tollens:invalid,23,,61,validation,P2,61,27.720311164855957,mt_query_polarity,1,61
1,P2:validation:356,,contraposition:valid,23,,60,validation,P2,60,18.341851711273193,cp_consequent_polarity,1,60
1,P2:validation:686,,modus_tollens:valid,23,,60,validation,P2,60,13.873871803283691,mt_rule_direction,1,60
1,P2:validation:588,,modus_tollens:valid,23,,60,validation,P2,60,13.46378231048584,mt_fact_polarity,1,60
1,P2:validation:418,,contraposition:valid,23,,60,validation,P2,60,12.190717697143555,cp_direction,1,60
1,P2:validation:402,,contraposition:valid,23,,60,validation,P2,60,18.714252471923828,cp_antecedent_polarity,1,60
1,P2:validation:394,,contraposition:valid,23,,60,validation,P2,60,19.713085651397705,cp_direction,1,60
1,P2:validation:20,,contraposition:valid,23,,60,validation,P2,60,12.190717697143555,cp_consequent_polarity,1,60
1,P2:validation:246,,contraposition:valid,23,,60,validation,P2,60,12.609134674072266,cp_antecedent_polarity,1,60
1,P2:validation:668,,contraposition:valid,23,,60,validation,P2,60,18.605443000793457,cp_consequent_polarity,1,60
1,P2:validation:258,,contraposition:valid,23,,60,validation,P2,60,18.53932237625122,cp_antecedent_polarity,1,60
1,P2:validation:584,,contraposition:valid,23,,60,validation,P2,60,17.849145889282227,cp_consequent_polarity,1,60
1,P2:validation:324,,modus_tollens:valid,23,,60,validation,P2,60,17.71533966064453,mt_fact_polarity,1,60
1,P2:validation:561,,contraposition:invalid,23,,61,validation,P2,61,18.662498593330383,cp_consequent_polarity,1,61
1,P2:validation:94,,contraposition:valid,23,,60,validation,P2,60,17.670525550842285,cp_direction,1,60
1,P2:validation:320,,contraposition:valid,23,,60,validation,P2,60,17.700316429138184,cp_consequent_polarity,1,60
1,P2:validation:278,,modus_tollens:valid,23,,60,validation,P2,60,17.493340492248535,mt_rule_direction,1,60
1,P2:validation:683,,contraposition:invalid,23,,61,validation,P2,61,17.18656277656555,cp_direction,1,61
1,P2:validation:361,,modus_tollens:invalid,23,,61,validation,P2,61,24.72022771835327,mt_fact_polarity,1,61
1,P2:validation:443,,contraposition:invalid,23,,61,validation,P2,61,19.760518789291382,cp_direction,1,61
1,P2:validation:233,,modus_tollens:invalid,23,,61,validation,P2,61,25.074469089508057,mt_query_polarity,1,61
1,P2:validation:509,,modus_tollens:invalid,23,,61,validation,P2,61,25.623887062072754,mt_query_polarity,1,61
1,P2:validation:252,,modus_tollens:valid,23,,60,validation,P2,60,13.751832962036133,mt_fact_polarity,1,60
1,P2:validation:147,,modus_tollens:invalid,23,,61,validation,P2,61,19.80945536494255,mt_rule_direction,1,61
1,P2:validation:407,,contraposition:invalid,23,,61,validation,P2,61,28.262309074401855,cp_direction,1,61
1,P2:validation:188,,contraposition:valid,23,,60,validation,P2,60,17.70031452178955,cp_consequent_polarity,1,60
1,P2:validation:333,,contraposition:invalid,23,,61,validation,P2,61,20.887006282806396,cp_consequent_polarity,1,61
1,P2:validation:336,,modus_tollens:valid,23,,60,validation,P2,60,14.389595031738281,mt_fact_polarity,1,60
1,P2:validation:746,,modus_tollens:valid,23,,60,validation,P2,60,16.431734085083008,mt_rule_direction,1,60
1,P2:validation:531,,modus_tollens:invalid,23,,61,validation,P2,61,20.13304114341736,mt_rule_direction,1,61
1,P2:validation:520,,modus_tollens:valid,23,,60,validation,P2,60,13.830968856811523,mt_query_polarity,1,60
1,P2:validation:449,,modus_tollens:invalid,23,,61,validation,P2,61,25.80419635772705,mt_query_polarity,1,61
1,P2:validation:339,,modus_tollens:invalid,23,,61,validation,P2,61,18.24186462163925,mt_rule_direction,1,61
1,P2:validation:280,,modus_tollens:valid,23,,60,validation,P2,60,10.289649963378906,mt_query_polarity,1,60
1,P2:validation:311,,contraposition:invalid,23,,61,validation,P2,61,26.124162197113037,cp_direction,1,61
1,P2:validation:496,,modus_tollens:valid,23,,60,validation,P2,60,13.443269729614258,mt_query_polarity,1,60
1,P2:validation:663,,modus_tollens:invalid,23,,61,validation,P2,61,15.640688419342041,mt_rule_direction,1,61
1,P2:validation:462,,contraposition:valid,23,,60,validation,P2,60,14.522616386413574,cp_antecedent_polarity,1,60
1,P2:validation:736,,modus_tollens:valid,23,,60,validation,P2,60,10.901395797729492,mt_query_polarity,1,60
1,P2:validation:186,,contraposition:valid,23,,60,validation,P2,60,18.22162914276123,cp_antecedent_polarity,1,60
1,P2:validation:197,,modus_tollens:invalid,23,,61,validation,P2,61,25.563565254211426,mt_query_polarity,1,61
1,P2:validation:423,,modus_tollens:invalid,23,,61,validation,P2,61,9.800113677978516,mt_rule_direction,1,61
1,P2:validation:526,,contraposition:valid,23,,60,validation,P2,60,18.105136394500732,cp_direction,1,60
1,P2:validation:719,,contraposition:invalid,23,,61,validation,P2,61,25.73570156097412,cp_direction,1,61
1,P2:validation:142,,contraposition:valid,23,,60,validation,P2,60,15.245033264160156,cp_direction,1,60
1,P2:validation:398,,modus_tollens:valid,23,,60,validation,P2,60,14.079414367675781,mt_rule_direction,1,60
1,P2:validation:639,,modus_tollens:invalid,23,,61,validation,P2,61,17.76738429069519,mt_rule_direction,1,61
1,P2:validation:43,,contraposition:invalid,23,,61,validation,P2,61,12.38233757019043,cp_antecedent_polarity,1,61
1,P2:validation:110,,modus_tollens:valid,23,,60,validation,P2,60,10.306199073791504,mt_rule_direction,1,60
1,P2:validation:625,,modus_tollens:invalid,23,,61,validation,P2,61,24.72022771835327,mt_fact_polarity,1,61
1,P2:validation:456,,modus_tollens:valid,23,,60,validation,P2,60,11.541736602783203,mt_fact_polarity,1,60
