branching,distractors,evaluation_axis,example_id,label_mode,model_depth,model_seed,output_entropy,position_mode,predicate,required_path,sequence_length,target_margin,target_probability,target_rank,template_id,top1_correct,total_depth,tree_seed
2,4,depth_path,test:root:D5:d5:b2:N4:t3:paligned:tree211:i11,arbitrary,6,11,2.4379146099090576,aligned,root,5,18,-6.185273170471191,0.0006123867351561785,60,3,0,5,211
2,4,depth_path,test:root:D5:d5:b2:N4:t0:paligned:tree307:i0,arbitrary,6,11,2.7564926147460938,aligned,root,5,18,-6.3823394775390625,0.00043053191620856524,74,0,0,5,307
2,4,depth_path,test:root:D5:d5:b2:N4:t1:paligned:tree307:i1,arbitrary,6,11,3.2728090286254883,aligned,root,5,18,-3.3335742950439453,0.006347003858536482,26,1,0,5,307
2,4,depth_path,test:root:D5:d5:b2:N4:t2:paligned:tree307:i2,arbitrary,6,11,3.8007516860961914,aligned,root,5,18,-6.73145055770874,0.00017359212506562471,132,2,0,5,307
2,4,depth_path,test:root:D5:d5:b2:N4:t3:paligned:tree307:i3,arbitrary,6,11,2.1890833377838135,aligned,root,5,18,1.997507095336914,0.558473527431488,1,3,1,5,307
2,4,depth_path,test:root:D5:d5:b2:N4:t2:prandomized:tree307:i6,arbitrary,6,11,4.1921796798706055,randomized,root,5,18,-3.505288600921631,0.0017686855280771852,89,2,0,5,307
2,4,depth_path,test:root:D5:d5:b2:N4:t0:paligned:tree307:i8,arbitrary,6,11,2.08992862701416,aligned,root,5,18,-7.67390251159668,0.00017388812557328492,73,0,0,5,307
2,4,depth_path,test:root:D5:d5:b2:N4:t1:paligned:tree307:i9,arbitrary,6,11,3.897156000137329,aligned,root,5,18,0.5304722785949707,0.10758378356695175,1,1,1,5,307
2,4,depth_path,test:root:D5:d5:b2:N4:t2:paligned:tree307:i10,arbitrary,6,11,2.6803183555603027,aligned,root,5,18,-2.816347122192383,0.019014736637473106,8,2,0,5,307
2,4,depth_path,test:root:D5:d5:b2:N4:t3:paligned:tree307:i11,arbitrary,6,11,0.3671744465827942,aligned,root,5,18,-7.895997047424316,0.0003513810515869409,18,3,0,5,307
2,0,distractors,test:parent:D8:d1:b2:N0:t3:prandomized:tree211:i20015,arbitrary,6,11,3.3980660438537598,randomized,parent,1,18,-1.66874361038208,0.05141937732696533,3,3,0,8,211
2,0,distractors,test:parent:D8:d1:b2:N0:t1:prandomized:tree307:i20005,arbitrary,6,11,3.1368699073791504,randomized,parent,1,18,-0.7786660194396973,0.10094327479600906,3,1,0,8,307
2,0,distractors,test:parent:D8:d1:b2:N0:t1:prandomized:tree307:i20013,arbitrary,6,11,1.7392116785049438,randomized,parent,1,18,2.346163749694824,0.6702778935432434,1,1,1,8,307
2,0,distractors,test:grandparent:D8:d2:b2:N0:t3:prandomized:tree211:i20015,arbitrary,6,11,3.395798683166504,randomized,grandparent,2,18,-4.255803108215332,0.0038740728050470352,44,3,0,8,211
2,0,distractors,test:grandparent:D8:d2:b2:N0:t1:prandomized:tree307:i20005,arbitrary,6,11,3.131141185760498,randomized,grandparent,2,18,-0.14674854278564453,0.19184450805187225,2,1,0,8,307
2,0,distractors,test:grandparent:D8:d2:b2:N0:t1:prandomized:tree307:i20013,arbitrary,6,11,1.7537357807159424,randomized,grandparent,2,18,-2.6879754066467285,0.0454472154378891,3,1,0,8,307
2,0,distractors,test:isAncestor:D8:d3:b2:N0:t3:prandomized:tree211:i20007,arbitrary,6,11,0.2171192318201065,randomized,isAncestor,3,18,3.187948226928711,0.9549719095230103,1,3,1,8,211
2,0,distractors,test:isAncestor:D8:d3:b2:N0:t2:prandomized:tree307:i20006,arbitrary,6,11,0.0003445564361754805,randomized,isAncestor,3,18,11.544166564941406,0.9999749660491943,1,2,1,8,307
2,0,distractors,test:isAncestor:D8:d3:b2:N0:t3:prandomized:tree307:i20015,arbitrary,6,11,0.02235918492078781,randomized,isAncestor,3,18,8.191852569580078,0.9978766441345215,1,3,1,8,307
2,0,distractors,test:root:D8:d8:b2:N0:t3:prandomized:tree211:i20015,arbitrary,6,11,3.397469997406006,randomized,root,8,18,-1.2051916122436523,0.08177979290485382,2,3,0,8,211
2,0,distractors,test:root:D8:d8:b2:N0:t1:prandomized:tree307:i20005,arbitrary,6,11,3.135160446166992,randomized,root,8,18,-3.0113115310668945,0.01071255374699831,18,1,0,8,307
2,0,distractors,test:root:D8:d8:b2:N0:t1:prandomized:tree307:i20013,arbitrary,6,11,1.7935452461242676,randomized,root,8,18,-6.744119167327881,0.0007745852926746011,58,1,0,8,307
2,4,depth_path,test:parent:D2:d1:b2:N4:t3:prandomized:tree101:i7,arbitrary,6,11,1.5724114179611206,randomized,parent,1,19,1.593541145324707,0.6545090675354004,1,3,1,2,101
2,4,depth_path,test:parent:D2:d1:b2:N4:t2:prandomized:tree101:i14,arbitrary,6,11,2.5148959159851074,randomized,parent,1,19,2.023991584777832,0.5030506253242493,1,2,1,2,101
2,4,depth_path,test:parent:D2:d1:b2:N4:t0:prandomized:tree211:i12,arbitrary,6,11,1.3965673446655273,randomized,parent,1,19,0.9614076614379883,0.6210561394691467,1,0,1,2,211
2,4,depth_path,test:parent:D2:d1:b2:N4:t1:prandomized:tree307:i5,arbitrary,6,11,1.5569000244140625,randomized,parent,1,19,1.3405141830444336,0.6343991756439209,1,1,1,2,307
2,4,depth_path,test:parent:D2:d1:b2:N4:t0:prandomized:tree307:i12,arbitrary,6,11,3.3681640625,randomized,parent,1,19,-2.0801477432250977,0.03561609238386154,4,0,0,2,307
2,4,depth_path,test:parent:D3:d1:b2:N4:t2:prandomized:tree211:i6,arbitrary,6,11,3.1794333457946777,randomized,parent,1,19,-2.624692916870117,0.013956012204289436,16,2,0,3,211
2,4,depth_path,test:parent:D3:d1:b2:N4:t0:prandomized:tree211:i12,arbitrary,6,11,1.3221435546875,randomized,parent,1,19,3.079925537109375,0.781237006187439,1,0,1,3,211
2,4,depth_path,test:parent:D3:d1:b2:N4:t2:prandomized:tree211:i14,arbitrary,6,11,2.5135610103607178,randomized,parent,1,19,-2.5506930351257324,0.038421712815761566,4,2,0,3,211
2,4,depth_path,test:parent:D4:d1:b2:N4:t1:prandomized:tree101:i5,arbitrary,6,11,2.819237232208252,randomized,parent,1,19,-2.978938102722168,0.015964137390255928,10,1,0,4,101
2,4,depth_path,test:parent:D4:d1:b2:N4:t1:prandomized:tree211:i13,arbitrary,6,11,2.438319206237793,randomized,parent,1,19,-0.7648916244506836,0.15975771844387054,2,1,0,4,211
2,4,depth_path,test:parent:D5:d1:b2:N4:t1:prandomized:tree101:i5,arbitrary,6,11,2.926306962966919,randomized,parent,1,19,-5.338268756866455,0.0018640761263668537,50,1,0,5,101
2,4,depth_path,test:parent:D5:d1:b2:N4:t0:prandomized:tree211:i12,arbitrary,6,11,2.734131097793579,randomized,parent,1,19,-2.511711597442627,0.03659743815660477,5,0,0,5,211
2,4,depth_path,test:parent:D5:d1:b2:N4:t3:prandomized:tree211:i15,arbitrary,6,11,3.2164406776428223,randomized,parent,1,19,-0.4534006118774414,0.10369229316711426,3,3,0,5,211
2,4,depth_path,test:parent:D5:d1:b2:N4:t0:prandomized:tree307:i12,arbitrary,6,11,3.4309701919555664,randomized,parent,1,19,-6.470651626586914,0.0002827113785315305,113,0,0,5,307
2,4,depth_path,test:parent:D5:d1:b2:N4:t3:prandomized:tree307:i15,arbitrary,6,11,3.4560914039611816,randomized,parent,1,19,-0.7045731544494629,0.0737389326095581,4,3,0,5,307
2,4,depth_path,test:parent:D6:d1:b2:N4:t0:paligned:tree101:i0,arbitrary,6,11,3.395481586456299,aligned,parent,1,19,-1.3410239219665527,0.0418819934129715,9,0,0,6,101
2,4,depth_path,test:parent:D6:d1:b2:N4:t1:paligned:tree101:i1,arbitrary,6,11,1.6787302494049072,aligned,parent,1,19,-6.935931205749512,0.0005468562012538314,53,1,0,6,101
2,4,depth_path,test:parent:D6:d1:b2:N4:t2:paligned:tree101:i2,arbitrary,6,11,3.4592032432556152,aligned,parent,1,19,-4.055627822875977,0.003715095343068242,41,2,0,6,101
2,4,depth_path,test:parent:D6:d1:b2:N4:t3:paligned:tree101:i3,arbitrary,6,11,0.7799360752105713,aligned,parent,1,19,-10.315889358520508,2.5033936253748834e-05,67,3,0,6,101
2,4,depth_path,test:parent:D6:d1:b2:N4:t0:prandomized:tree101:i4,arbitrary,6,11,2.8048558235168457,randomized,parent,1,19,-4.9717183113098145,0.0025424454361200333,43,0,0,6,101
2,4,depth_path,test:parent:D6:d1:b2:N4:t1:prandomized:tree101:i5,arbitrary,6,11,2.7997076511383057,randomized,parent,1,19,-3.45648193359375,0.008388347923755646,14,1,0,6,101
2,4,depth_path,test:parent:D6:d1:b2:N4:t0:paligned:tree101:i8,arbitrary,6,11,3.739476442337036,aligned,parent,1,19,1.1321725845336914,0.19803284108638763,1,0,1,6,101
2,4,depth_path,test:parent:D6:d1:b2:N4:t1:paligned:tree101:i9,arbitrary,6,11,2.9770355224609375,aligned,parent,1,19,1.1093015670776367,0.3464519679546356,1,1,1,6,101
2,4,depth_path,test:parent:D6:d1:b2:N4:t2:paligned:tree101:i10,arbitrary,6,11,2.881406307220459,aligned,parent,1,19,1.0000905990600586,0.29006749391555786,1,2,1,6,101
2,4,depth_path,test:parent:D6:d1:b2:N4:t3:paligned:tree101:i11,arbitrary,6,11,3.592141628265381,aligned,parent,1,19,-2.9084229469299316,0.006424125283956528,31,3,0,6,101
2,4,depth_path,test:parent:D6:d1:b2:N4:t0:paligned:tree211:i0,arbitrary,6,11,2.2275876998901367,aligned,parent,1,19,-6.861901760101318,0.0005821481463499367,65,0,0,6,211
2,4,depth_path,test:parent:D6:d1:b2:N4:t1:paligned:tree211:i1,arbitrary,6,11,3.4847030639648438,aligned,parent,1,19,-1.0588312149047852,0.06785259395837784,3,1,0,6,211
2,4,depth_path,test:parent:D6:d1:b2:N4:t2:paligned:tree211:i2,arbitrary,6,11,3.162383794784546,aligned,parent,1,19,-2.8134374618530273,0.014169437810778618,15,2,0,6,211
2,4,depth_path,test:parent:D6:d1:b2:N4:t3:paligned:tree211:i3,arbitrary,6,11,3.537778615951538,aligned,parent,1,19,0.24351787567138672,0.1486814171075821,1,3,1,6,211
2,4,depth_path,test:parent:D6:d1:b2:N4:t0:paligned:tree211:i8,arbitrary,6,11,1.979522943496704,aligned,parent,1,19,-3.1018877029418945,0.025964876636862755,5,0,0,6,211
2,4,depth_path,test:parent:D6:d1:b2:N4:t1:paligned:tree211:i9,arbitrary,6,11,3.1114492416381836,aligned,parent,1,19,-4.330096244812012,0.0023534444626420736,43,1,0,6,211
2,4,depth_path,test:parent:D6:d1:b2:N4:t2:paligned:tree211:i10,arbitrary,6,11,1.0812742710113525,aligned,parent,1,19,-5.778817653656006,0.0025562371592968702,18,2,0,6,211
2,4,depth_path,test:parent:D6:d1:b2:N4:t3:paligned:tree211:i11,arbitrary,6,11,2.98856258392334,aligned,parent,1,19,-2.611495018005371,0.025805195793509483,8,3,0,6,211
2,4,depth_path,test:parent:D6:d1:b2:N4:t0:paligned:tree307:i0,arbitrary,6,11,2.9056029319763184,aligned,parent,1,19,-1.6323866844177246,0.03598685562610626,7,0,0,6,307
2,4,depth_path,test:parent:D6:d1:b2:N4:t1:paligned:tree307:i1,arbitrary,6,11,2.919077157974243,aligned,parent,1,19,0.48537635803222656,0.2832545042037964,1,1,1,6,307
2,4,depth_path,test:parent:D6:d1:b2:N4:t2:paligned:tree307:i2,arbitrary,6,11,2.3398220539093018,aligned,parent,1,19,-4.240444660186768,0.006628928706049919,18,2,0,6,307
2,4,depth_path,test:parent:D6:d1:b2:N4:t3:paligned:tree307:i3,arbitrary,6,11,2.8857786655426025,aligned,parent,1,19,-1.4227190017700195,0.0678749531507492,4,3,0,6,307
2,4,depth_path,test:parent:D6:d1:b2:N4:t2:prandomized:tree307:i6,arbitrary,6,11,3.2133584022521973,randomized,parent,1,19,-7.409809589385986,0.00015449438069481403,110,2,0,6,307
2,4,depth_path,test:parent:D6:d1:b2:N4:t0:paligned:tree307:i8,arbitrary,6,11,2.7057695388793945,aligned,parent,1,19,-4.967494010925293,0.0028338271658867598,36,0,0,6,307
2,4,depth_path,test:parent:D6:d1:b2:N4:t1:paligned:tree307:i9,arbitrary,6,11,1.6360740661621094,aligned,parent,1,19,-4.133784294128418,0.010029963217675686,7,1,0,6,307
2,4,depth_path,test:parent:D6:d1:b2:N4:t2:paligned:tree307:i10,arbitrary,6,11,3.4207005500793457,aligned,parent,1,19,0.44653892517089844,0.168086975812912,1,2,1,6,307
2,4,depth_path,test:parent:D6:d1:b2:N4:t3:paligned:tree307:i11,arbitrary,6,11,1.7021011114120483,aligned,parent,1,19,-5.34574031829834,0.0034022328909486532,20,3,0,6,307
2,4,depth_path,test:grandparent:D2:d2:b2:N4:t3:prandomized:tree101:i7,arbitrary,6,11,1.5230138301849365,randomized,grandparent,2,19,-1.6446704864501953,0.12923966348171234,2,3,0,2,101
2,4,depth_path,test:grandparent:D2:d2:b2:N4:t2:prandomized:tree101:i14,arbitrary,6,11,2.520267963409424,randomized,grandparent,2,19,-2.2023844718933105,0.055427175015211105,3,2,0,2,101
2,4,depth_path,test:grandparent:D2:d2:b2:N4:t0:prandomized:tree211:i12,arbitrary,6,11,1.4002717733383179,randomized,grandparent,2,19,-0.9449596405029297,0.24027466773986816,2,0,0,2,211
2,4,depth_path,test:grandparent:D2:d2:b2:N4:t1:prandomized:tree307:i5,arbitrary,6,11,1.5637205839157104,randomized,grandparent,2,19,-1.3539009094238281,0.16382195055484772,2,1,0,2,307
2,4,depth_path,test:grandparent:D2:d2:b2:N4:t0:prandomized:tree307:i12,arbitrary,6,11,3.4031219482421875,randomized,grandparent,2,19,-1.6056361198425293,0.05268939957022667,3,0,0,2,307
2,4,depth_path,test:grandparent:D3:d2:b2:N4:t2:prandomized:tree211:i6,arbitrary,6,11,3.2273149490356445,randomized,grandparent,2,19,0.13005733489990234,0.18946978449821472,1,2,1,3,211
2,4,depth_path,test:grandparent:D3:d2:b2:N4:t0:prandomized:tree211:i12,arbitrary,6,11,1.320859670639038,randomized,grandparent,2,19,-4.930727481842041,0.005643521901220083,11,0,0,3,211
2,4,depth_path,test:grandparent:D3:d2:b2:N4:t2:prandomized:tree211:i14,arbitrary,6,11,2.5170578956604004,randomized,grandparent,2,19,2.027820587158203,0.4917391240596771,1,2,1,3,211
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t1:prandomized:tree101:i5,arbitrary,6,11,2.787994146347046,randomized,grandparent,2,19,-2.708972454071045,0.021554749459028244,7,1,0,4,101
2,4,depth_path,test:grandparent:D4:d2:b2:N4:t1:prandomized:tree211:i13,arbitrary,6,11,2.4379043579101562,randomized,grandparent,2,19,-8.092046737670898,0.00010589524026727304,94,1,0,4,211
2,4,depth_path,test:grandparent:D5:d2:b2:N4:t1:prandomized:tree101:i5,arbitrary,6,11,3.0014238357543945,randomized,grandparent,2,19,-4.66302490234375,0.003426969749853015,38,1,0,5,101
2,4,depth_path,test:grandparent:D5:d2:b2:N4:t0:prandomized:tree211:i12,arbitrary,6,11,2.7361481189727783,randomized,grandparent,2,19,-6.719583511352539,0.0005451239412650466,90,0,0,5,211
2,4,depth_path,test:grandparent:D5:d2:b2:N4:t3:prandomized:tree211:i15,arbitrary,6,11,3.2166919708251953,randomized,grandparent,2,19,-1.6729145050048828,0.03063109889626503,8,3,0,5,211
2,4,depth_path,test:grandparent:D5:d2:b2:N4:t0:prandomized:tree307:i12,arbitrary,6,11,3.4397189617156982,randomized,grandparent,2,19,-4.7831549644470215,0.0015002829022705555,68,0,0,5,307
2,4,depth_path,test:grandparent:D5:d2:b2:N4:t3:prandomized:tree307:i15,arbitrary,6,11,3.4527225494384766,randomized,grandparent,2,19,-2.639293670654297,0.010438702069222927,18,3,0,5,307
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t0:paligned:tree101:i0,arbitrary,6,11,3.4006500244140625,aligned,grandparent,2,19,-4.125948905944824,0.0025648868177086115,42,0,0,6,101
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t1:paligned:tree101:i1,arbitrary,6,11,1.679189920425415,aligned,grandparent,2,19,-5.920164585113525,0.001511445501819253,24,1,0,6,101
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t2:paligned:tree101:i2,arbitrary,6,11,3.470907688140869,aligned,grandparent,2,19,-1.776465892791748,0.03635801374912262,6,2,0,6,101
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t3:paligned:tree101:i3,arbitrary,6,11,0.7784819602966309,aligned,grandparent,2,19,1.3463993072509766,0.7586484551429749,1,3,1,6,101
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t0:prandomized:tree101:i4,arbitrary,6,11,2.8093881607055664,randomized,grandparent,2,19,-3.6718902587890625,0.009296895004808903,15,0,0,6,101
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t1:prandomized:tree101:i5,arbitrary,6,11,2.7997493743896484,randomized,grandparent,2,19,-5.0066142082214355,0.0017813133308663964,43,1,0,6,101
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t0:paligned:tree101:i8,arbitrary,6,11,3.7548553943634033,aligned,grandparent,2,19,-5.133998870849609,0.0011469112941995263,87,0,0,6,101
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t1:paligned:tree101:i9,arbitrary,6,11,2.9753034114837646,aligned,grandparent,2,19,-2.6837234497070312,0.023717733100056648,6,1,0,6,101
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t2:paligned:tree101:i10,arbitrary,6,11,2.887373685836792,aligned,grandparent,2,19,-3.3081984519958496,0.010547756217420101,13,2,0,6,101
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t3:paligned:tree101:i11,arbitrary,6,11,3.5744788646698,aligned,grandparent,2,19,-1.1460113525390625,0.03831079974770546,7,3,0,6,101
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t0:paligned:tree211:i0,arbitrary,6,11,2.2299251556396484,aligned,grandparent,2,19,-6.1273698806762695,0.0012126744259148836,46,0,0,6,211
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t1:paligned:tree211:i1,arbitrary,6,11,3.4832639694213867,aligned,grandparent,2,19,-3.982863426208496,0.003643403295427561,45,1,0,6,211
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t2:paligned:tree211:i2,arbitrary,6,11,3.1622915267944336,aligned,grandparent,2,19,-0.20473957061767578,0.19239598512649536,2,2,0,6,211
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t3:paligned:tree211:i3,arbitrary,6,11,3.537996768951416,aligned,grandparent,2,19,-4.659341335296631,0.0014048779848963022,76,3,0,6,211
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t0:paligned:tree211:i8,arbitrary,6,11,1.9774842262268066,aligned,grandparent,2,19,1.8230056762695312,0.5780410766601562,1,0,1,6,211
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t1:paligned:tree211:i9,arbitrary,6,11,3.1124744415283203,aligned,grandparent,2,19,-4.543634414672852,0.0018364478601142764,50,1,0,6,211
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t2:paligned:tree211:i10,arbitrary,6,11,1.098320722579956,aligned,grandparent,2,19,3.6705198287963867,0.8234082460403442,1,2,1,6,211
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t3:paligned:tree211:i11,arbitrary,6,11,2.9921278953552246,aligned,grandparent,2,19,-3.899487018585205,0.007095365319401026,24,3,0,6,211
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t0:paligned:tree307:i0,arbitrary,6,11,2.909919261932373,aligned,grandparent,2,19,-4.107969284057617,0.0030187719967216253,30,0,0,6,307
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t1:paligned:tree307:i1,arbitrary,6,11,2.913752317428589,aligned,grandparent,2,19,-4.825744152069092,0.0022522222716361284,39,1,0,6,307
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t2:paligned:tree307:i2,arbitrary,6,11,2.3267228603363037,aligned,grandparent,2,19,-4.612483024597168,0.00466131279245019,22,2,0,6,307
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t3:paligned:tree307:i3,arbitrary,6,11,2.8864917755126953,aligned,grandparent,2,19,-0.5070199966430664,0.1704583466053009,2,3,0,6,307
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t2:prandomized:tree307:i6,arbitrary,6,11,3.2198657989501953,randomized,grandparent,2,19,-4.789262771606445,0.002104831160977483,51,2,0,6,307
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t0:paligned:tree307:i8,arbitrary,6,11,2.7105813026428223,aligned,grandparent,2,19,-2.305628776550293,0.04042951017618179,4,0,0,6,307
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t1:paligned:tree307:i9,arbitrary,6,11,1.6313250064849854,aligned,grandparent,2,19,-7.4077467918396,0.0003802141873165965,56,1,0,6,307
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t2:paligned:tree307:i10,arbitrary,6,11,3.4188232421875,aligned,grandparent,2,19,-6.02550745010376,0.00040815191459842026,89,2,0,6,307
2,4,depth_path,test:grandparent:D6:d2:b2:N4:t3:paligned:tree307:i11,arbitrary,6,11,1.6676595211029053,aligned,grandparent,2,19,-5.734695911407471,0.0023286938667297363,29,3,0,6,307
2,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t1:prandomized:tree101:i5,arbitrary,6,11,3.4408440589904785,randomized,ancestor_k,1,19,-0.637333869934082,0.11025503277778625,2,1,0,2,101
2,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t1:prandomized:tree101:i13,arbitrary,6,11,0.8470573425292969,randomized,ancestor_k,1,19,3.844433307647705,0.8693795204162598,1,1,1,2,101
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t2:prandomized:tree101:i6,arbitrary,6,11,0.8504528403282166,randomized,ancestor_k,2,19,2.665964126586914,0.8476466536521912,1,2,1,2,101
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t2:prandomized:tree307:i6,arbitrary,6,11,2.013904094696045,randomized,ancestor_k,2,19,-1.6081867218017578,0.10800667107105255,2,2,0,2,307
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t3:prandomized:tree307:i7,arbitrary,6,11,3.234658718109131,randomized,ancestor_k,2,19,1.385216236114502,0.3451242446899414,1,3,1,2,307
2,4,depth_path,test:ancestor_k:D2:d2:b2:N4:t3:prandomized:tree307:i15,arbitrary,6,11,1.590749740600586,randomized,ancestor_k,2,19,3.479628562927246,0.7411272525787354,1,3,1,2,307
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t0:prandomized:tree101:i4,arbitrary,6,11,3.6355624198913574,randomized,ancestor_k,1,19,-1.5047640800476074,0.03663167729973793,6,0,0,3,101
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t1:prandomized:tree101:i13,arbitrary,6,11,0.3767271935939789,randomized,ancestor_k,1,19,-7.168722152709961,0.0007148394361138344,11,1,0,3,101
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t3:prandomized:tree101:i15,arbitrary,6,11,2.9628756046295166,randomized,ancestor_k,1,19,-2.546912670135498,0.02041652426123619,8,3,0,3,101
2,4,depth_path,test:ancestor_k:D3:d1:b2:N4:t2:prandomized:tree307:i6,arbitrary,6,11,2.4838201999664307,randomized,ancestor_k,1,19,0.87506103515625,0.3541538417339325,1,2,1,3,307
2,4,depth_path,test:ancestor_k:D3:d2:b2:N4:t0:prandomized:tree211:i4,arbitrary,6,11,0.653804361820221,randomized,ancestor_k,2,19,4.598370552062988,0.9107654690742493,1,0,1,3,211
2,4,depth_path,test:ancestor_k:D3:d2:b2:N4:t0:prandomized:tree307:i4,arbitrary,6,11,1.8685247898101807,randomized,ancestor_k,2,19,-4.712306022644043,0.005240869242697954,16,0,0,3,307
2,4,depth_path,test:ancestor_k:D3:d2:b2:N4:t3:prandomized:tree307:i7,arbitrary,6,11,0.9290183186531067,randomized,ancestor_k,2,19,1.9451990127563477,0.7950147986412048,1,3,1,3,307
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t0:paligned:tree101:i0,arbitrary,6,11,1.3464391231536865,aligned,ancestor_k,3,19,2.9067511558532715,0.763788640499115,1,0,1,3,101
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t1:paligned:tree101:i1,arbitrary,6,11,3.6115832328796387,aligned,ancestor_k,3,19,-1.3330888748168945,0.035403743386268616,9,1,0,3,101
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t2:paligned:tree101:i2,arbitrary,6,11,2.928032875061035,aligned,ancestor_k,3,19,-1.6603260040283203,0.07784898579120636,3,2,0,3,101
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t3:paligned:tree101:i3,arbitrary,6,11,1.7111223936080933,aligned,ancestor_k,3,19,-0.6060237884521484,0.2883749306201935,2,3,0,3,101
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t3:prandomized:tree101:i7,arbitrary,6,11,3.783388614654541,randomized,ancestor_k,3,19,-3.7814996242523193,0.002770267426967621,53,3,0,3,101
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t0:paligned:tree101:i8,arbitrary,6,11,0.9557775259017944,aligned,ancestor_k,3,19,-2.930232048034668,0.042601071298122406,3,0,0,3,101
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t1:paligned:tree101:i9,arbitrary,6,11,1.4966645240783691,aligned,ancestor_k,3,19,2.2634315490722656,0.723868727684021,1,1,1,3,101
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t2:paligned:tree101:i10,arbitrary,6,11,3.660468578338623,aligned,ancestor_k,3,19,-3.424631118774414,0.004457021597772837,42,2,0,3,101
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t3:paligned:tree101:i11,arbitrary,6,11,1.7483830451965332,aligned,ancestor_k,3,19,1.6531524658203125,0.6230800151824951,1,3,1,3,101
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t0:paligned:tree211:i0,arbitrary,6,11,3.186633348464966,aligned,ancestor_k,3,19,0.9701008796691895,0.29302504658699036,1,0,1,3,211
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t1:paligned:tree211:i1,arbitrary,6,11,2.9499292373657227,aligned,ancestor_k,3,19,-6.972635269165039,0.0003166122187394649,96,1,0,3,211
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t2:paligned:tree211:i2,arbitrary,6,11,2.825188159942627,aligned,ancestor_k,3,19,1.4598426818847656,0.41933193802833557,1,2,1,3,211
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t3:paligned:tree211:i3,arbitrary,6,11,2.722376823425293,aligned,ancestor_k,3,19,1.380401611328125,0.39462101459503174,1,3,1,3,211
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t0:paligned:tree211:i8,arbitrary,6,11,2.644035816192627,aligned,ancestor_k,3,19,-5.011274337768555,0.0019467957317829132,38,0,0,3,211
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t1:paligned:tree211:i9,arbitrary,6,11,2.8618037700653076,aligned,ancestor_k,3,19,1.7911872863769531,0.429609090089798,1,1,1,3,211
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t2:paligned:tree211:i10,arbitrary,6,11,0.42046046257019043,aligned,ancestor_k,3,19,-3.8869314193725586,0.01928333006799221,2,2,0,3,211
2,4,depth_path,test:ancestor_k:D3:d3:b2:N4:t3:paligned:tree211:i11,arbitrary,6,11,0.8234413862228394,aligned,ancestor_k,3,19,1.133087158203125,0.7114138603210449,1,3,1,3,211
